""	"X0"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X8"	"X11"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_PROTEIN_MANNOSYLATION"	-0.0641427926162844	-0.071075719366177	-0.071110836656777	-0.0711441410741964	-0.0743102850117441	-0.0678099991930113	-0.0369382612613632	-0.0708173374427084	-0.0854797618693342	-0.0678638245183414	4194.83981344795	0	0
"GO_PROTEIN_MATURATION"	0.0674970650989885	0.0617912929958882	0.0605885599347736	0.0605711734074828	0.0589260770403747	0.0623004887106408	0.0981982005143117	0.0644133076867256	0.0735674955325799	0.0644913382012822	17143.0237723586	0	0
"GO_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER"	0.0456688240160202	0.0421534178424793	0.0442025809067046	0.0404820906340901	0.0419175086519905	0.0403848653624033	0.114568243365736	0.0495970847523053	0.0574553180672472	0.0468714666656345	636.965322718031	0	0
"GO_PROTEIN_MATURATION_BY_PROTEIN_FOLDING"	0.250997128893356	0.204075758734556	0.210139602445595	0.220538004139085	0.217112707710563	0.229965861734396	0.29572305285417	0.223082780044125	0.252250145870859	0.227193562609903	8581.1563317979	0	0
"GO_PROTEIN_MEMBRANE_ADAPTOR"	0.0665894768807945	0.070054593991079	0.0606821742879302	0.0660581359457279	0.0681980656488632	0.0536271389898026	0.108744403572614	0.0744696501195684	0.0787200419753544	0.0678740096411106	968.211174427296	0	0
"GO_PROTEIN_METHYLATION"	0.0787759818652876	0.074386394161313	0.0695719434734595	0.075748572805519	0.0730764471265164	0.0746563806442569	0.123016388740906	0.0754596265720484	0.0977888890889841	0.0772996623839325	16969.4261354022	0	0
"GO_PROTEIN_METHYLTRANSFERASE_ACTIVITY"	0.0470254661445418	0.0468288009736287	0.0436516811853293	0.0473589655262317	0.0453885186422806	0.0450533621324776	0.0833173305055311	0.044766173078894	0.0643517324876037	0.0480128121210527	5127.72026054388	0	0
"GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION"	0.107843884018074	0.100549482667997	0.0964752518066636	0.101118327934877	0.100363134818151	0.104108980928485	0.147769736503347	0.103451456610303	0.11667416034938	0.104401948870791	63943.8898503827	0	0
"GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL"	0.104977724944427	0.0981050657860364	0.0941468473709312	0.0985914795855418	0.0978737783558806	0.101106367814523	0.144822165313533	0.100746457509209	0.114679026972095	0.101793664665799	64045.1785695881	0	0
"GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL"	0.117397802509212	0.105065934876374	0.100505307462364	0.104891503075844	0.103247959589785	0.108364628759614	0.173951018299032	0.109011720694729	0.128035480175617	0.110907130930251	29972.1299122007	0	0
"GO_PROTEIN_MONOUBIQUITINATION"	0.119460876160586	0.113324297671462	0.109637063827201	0.114066107309166	0.112462467200418	0.114680689897896	0.15801960540915	0.114501261592572	0.125369108368385	0.116603486797808	30304.8298607063	0	0
"GO_PROTEIN_N_LINKED_GLYCOSYLATION"	0.128434887417038	0.118490127902968	0.115828615561044	0.118523425560184	0.117231432269888	0.123528494480323	0.163365491715322	0.122508546604699	0.133928891073958	0.123052756066224	28584.8466596147	0	0
"GO_PROTEIN_N_TERMINUS_BINDING"	0.12290168327539	0.115350254708305	0.108153024943362	0.116334945228088	0.11453703395474	0.123202437195478	0.176368971068626	0.123763764899224	0.138557057923212	0.119908104903465	23542.0873346051	0	0
"GO_PROTEIN_NEDDYLATION"	0.15788929525601	0.141847907027471	0.13549234659336	0.137675283856183	0.133300788442083	0.146822711137868	0.21198414170386	0.149829402662959	0.14961665560758	0.147266945570517	7049.65168243402	0	0
"GO_PROTEIN_NITROSYLATION"	0.192585091241006	0.196778074185208	0.200802198933012	0.194707468098093	0.195585385177979	0.193560227462746	0.181329266016767	0.194857029047725	0.190878696265105	0.19497542179358	60380.6941458059	0	0
"GO_PROTEIN_O_LINKED_FUCOSYLATION"	-0.143669772167056	-0.136442769455281	-0.147644240418524	-0.139268178649612	-0.132384124243421	-0.143984628103862	-0.103575064193693	-0.142141178422197	-0.0645424923749802	-0.138948640834373	2886.60664771043	0	0
"GO_PROTEIN_O_LINKED_GLYCOSYLATION"	0.0618439555772465	0.0623805568396607	0.0619757566252714	0.0614355483610743	0.061696076418561	0.060785510872867	0.0542968291991858	0.061589168124331	0.0543513101055591	0.0614012472080861	24930.1512415842	0	0
"GO_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_SERINE"	0.0561272630447941	0.0484915370030037	0.0478981075747957	0.0474016716684379	0.0475327694121381	0.0502394598667881	0.0455726421955337	0.0486053386969201	0.0292350670830135	0.0498212122395628	1673.1914365687	0	0
"GO_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_THREONINE"	0.0926724717476775	0.0773007775977658	0.0764777534057227	0.078526927691743	0.0787235096139393	0.0823505189231621	0.0843530928842982	0.0827907094360026	0.0549845596038477	0.0818875297103118	2575.61940676788	0	0
"GO_PROTEIN_O_LINKED_MANNOSYLATION"	-0.082545391680596	-0.0933040648678376	-0.094094559054772	-0.0935294537637432	-0.0975410794343409	-0.0872775548161234	-0.0469671213321015	-0.0929045196144346	-0.109025302030991	-0.0886448878289493	4666.03335048886	0	0
"GO_PROTEIN_OXIDATION"	0.194747923308145	0.189238773472049	0.186001856925393	0.189292664258679	0.186381332056521	0.193395096943904	0.198515517999418	0.188124963092062	0.174475511242072	0.190371246492768	43828.2411295937	0	0
"GO_PROTEIN_PALMITOYLATION"	0.0694336809469715	0.0732038811306551	0.0723107298672617	0.0705106076512818	0.0710760881280694	0.0701718076523505	0.0782560563993578	0.0722705417493383	0.0700725427566456	0.0715395267522928	8318.27929581097	0	0
"GO_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION"	0.208023673480005	0.197865675293424	0.196106781923142	0.198046824735752	0.196441518176947	0.201609153618568	0.247044458929503	0.201401529895032	0.206461708688535	0.202734267184127	41588.7695903071	0	0
"GO_PROTEIN_PHOSPHATASE_1_BINDING"	0.113134345482067	0.112967548587754	0.0952253934206534	0.110121191936738	0.109148249548885	0.110509530078091	0.145471022098118	0.115502103740369	0.147509557673262	0.110831246088109	5241.21982669037	0	0
"GO_PROTEIN_PHOSPHATASE_2A_BINDING"	0.0657877939551827	0.0632306437596064	0.05962495562459	0.0652094046974851	0.063530224769877	0.0654482288376113	0.0973081824073669	0.0678664087891035	0.0838000030881124	0.0656561321014557	4484.16194512385	0	0
"GO_PROTEIN_PHOSPHATASE_2B_BINDING"	0.210158194922595	0.189386006128526	0.178706688931005	0.192495788744231	0.177123731383377	0.210153778850475	0.237319858677981	0.194857177242563	0.209571870465343	0.195939328529857	6957.26795710501	0	0
"GO_PROTEIN_PHOSPHATASE_ACTIVATOR_ACTIVITY"	0.203193156626543	0.206038125705167	0.171293694005195	0.198179928365335	0.195693078425849	0.1991138936549	0.251456216193099	0.203603109304748	0.207585706336426	0.198875466872977	9499.7094477247	0	0
"GO_PROTEIN_PHOSPHATASE_BINDING"	0.0761015760832671	0.0691567483865915	0.0636627482010997	0.0692760159807574	0.0684108584051537	0.0704039255414314	0.105661035639987	0.0757531493527874	0.100212721894162	0.0720778271627791	12663.6958377484	0	0
"GO_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX"	0.22209619989111	0.215894494277534	0.179438006537051	0.217484143872444	0.208536906684737	0.220530484384834	0.265535244202453	0.225531631231915	0.242760227769265	0.213877640800123	9085.46567263473	0	0
"GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX"	0.139332491246585	0.137859726220986	0.127262955442922	0.131949090250048	0.131308820054347	0.135838297872696	0.169868131812704	0.134094838910255	0.134093032122906	0.13615018718253	10290.642848029	0	0
"GO_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING"	0.0910194605328606	0.0830069148279047	0.0739590061762743	0.0838084690579137	0.0851472145348056	0.0813523116479133	0.121957407325188	0.0938045420449874	0.113922069929348	0.0859978023610109	7388.79457955526	0	0
"GO_PROTEIN_PHOSPHORYLATION"	0.0953928438469228	0.0921727869666015	0.0878627656328672	0.0923789724570572	0.090403993978996	0.0925625673644512	0.113203365234122	0.0948742013299726	0.100059924669761	0.0932779331609928	138348.594597445	0	0
"GO_PROTEIN_POLY_ADP_RIBOSYLATION"	0.176435159503675	0.1795307465552	0.177614493843303	0.178305696327555	0.179337990009224	0.176287039907619	0.193362031861022	0.178836893828857	0.203829816122248	0.178816701510095	11893.2144599998	0	0
"GO_PROTEIN_POLYGLUTAMYLATION"	-0.0244262775197071	-0.0268394246197092	-0.0299857969705171	-0.027046004318555	-0.0257875803240928	-0.027500927090301	0.0364017210786525	-0.025852189527296	-0.011345962157201	-0.0235483515518431	213.57997310606	0	0
"GO_PROTEIN_POLYMERIZATION"	0.088542254038315	0.0831490372211992	0.0781301939052342	0.0849210810039021	0.0817563495420042	0.0857857969891917	0.124937037647894	0.0893115259289433	0.102047547529841	0.086284539836349	33720.9852968179	0	0
"GO_PROTEIN_POLYUBIQUITINATION"	0.118394205373786	0.106415019468289	0.103433911697334	0.10643246805603	0.107118889086348	0.110497506293579	0.17130093636776	0.110916102873498	0.128322707673661	0.112549122484785	31944.7266100567	0	0
"GO_PROTEIN_POLYUFMYLATION"	0.193444892447839	0.183828809932297	0.180712459916709	0.186841328888467	0.191627947737599	0.190802762786576	0.255196221406698	0.187355181364248	0.21697971358158	0.190979524419444	4065.53467982533	0	0
"GO_PROTEIN_PRENYLTRANSFERASE_ACTIVITY"	0.132609145209854	0.131875024075941	0.133386163676677	0.130390614494741	0.133257093951234	0.126920676714235	0.150540296479472	0.137971656560659	0.153176095404814	0.133111093925593	5859.78238199853	0	0
"GO_PROTEIN_PROCESSING"	0.0665949002914495	0.0630226729000417	0.0621099836889266	0.0606594272475042	0.0590491420159127	0.0624008497305635	0.0883954403438517	0.0653976221192039	0.069791548379552	0.0643304991144263	18704.60340335	0	0
"GO_PROTEIN_PROCESSING_INVOLVED_IN_PROTEIN_TARGETING_TO_MITOCHONDRION"	0.0492638935725054	0.0425410085382311	0.041595771327752	0.0446669189006582	0.0474551607959422	0.0388522637255637	0.099827981268877	0.0443372597678693	0.0757279340952113	0.0475833552226	546.514324658811	0	0
"GO_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS"	0.0828870288140898	0.0806218756640506	0.0764363371791631	0.0797178534175906	0.0807406733939967	0.0782899140046776	0.135163609576004	0.0835599208175773	0.0971389980044862	0.0830380594618793	4006.28044820692	0	0
"GO_PROTEIN_REFOLDING"	0.255853653459248	0.241234380138963	0.22689983155763	0.247892860106316	0.237434141617678	0.268714265237053	0.296144918550918	0.252247392977736	0.253411054583981	0.247878304181772	42500.4682826917	0	0
"GO_PROTEIN_REPAIR"	0.0737984428244186	0.0651312464360283	0.0637444766788468	0.0686332169101529	0.0582246888564908	0.0701738634195264	0.109957515626392	0.062192015773388	0.0568198830188137	0.0693843909254766	1488.41782804422	0	0
"GO_PROTEIN_RETENTION_IN_ER_LUMEN"	0.0700544114489253	0.044730501244497	0.0419449712320862	0.0405778623759706	0.0416408316954351	0.0537977853327674	0.125895052105721	0.0438676852908593	0.0717890242006258	0.0540273889151721	695.953605309446	0	0
"GO_PROTEIN_RETENTION_IN_GOLGI_APPARATUS"	0.188283830657381	0.206341440549425	0.203450841092464	0.196723967339715	0.206286479381674	0.186313860262873	0.202967117121629	0.200748197866554	0.279927722544881	0.198666740475845	4704.47289025332	0	0
"GO_PROTEIN_SELF_ASSOCIATION"	0.15483838834016	0.153659283154151	0.148432322880022	0.151020004591772	0.144958609570903	0.153294772442384	0.166058708608196	0.153910195483296	0.139804540617059	0.152409217818662	35353.4672842632	0	0
"GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY"	0.112699702439003	0.104982472166682	0.10068128431177	0.108836731129262	0.1102133938658	0.111319035503224	0.169452023575885	0.117936096336968	0.141501020278167	0.11135992553944	9307.55076747047	0	0
"GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	0.0748408667562403	0.0741059601212638	0.071756519763595	0.0734003102122379	0.0746814108989714	0.0726313551126721	0.095507896339664	0.0749649264885742	0.0817462900946602	0.0748388649231288	51712.5263398316	0	0
"GO_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY"	0.0720962319104885	0.0645946797440586	0.0554926621908882	0.0675624122483501	0.0598922174478298	0.0758872115919636	0.0976563904006716	0.0739374762668042	0.0847870848563041	0.0676613830793782	4314.17248296906	0	0
"GO_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	0.0931763021949154	0.0799826846931308	0.0748975858660779	0.0835240526300852	0.0794170509712545	0.088402490895334	0.131721112180859	0.0860814899341446	0.0924161419396357	0.0861499830756426	12719.7201689551	0	0
"GO_PROTEIN_SERINE_THREONINE_PHOSPHATASE_INHIBITOR_ACTIVITY"	0.098240689959503	0.0954910772317656	0.0901069782018676	0.100330955537418	0.0951812122606624	0.0996987341944782	0.0977538055833732	0.100010454662257	0.102840030061175	0.096555746121296	8086.4876012317	0	0
"GO_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY"	0.0293387431300255	0.0282708581376916	0.0257056704586329	0.0286397746718024	0.0296278268531931	0.02842947919316	0.0694552537569761	0.0275816832232495	0.0348547384395973	0.0303174935976786	1439.97010177588	0	0
"GO_PROTEIN_SIDE_CHAIN_DEGLUTAMYLATION"	0.15845041771549	0.172866476355379	0.181317612209662	0.168747303287714	0.181001072048952	0.164760547533495	0.138643702271449	0.158216469433666	0.161209138139464	0.168119822026374	11893.5618840225	0	0
"GO_PROTEIN_STABILIZATION"	0.151791490207863	0.152990622760762	0.147958072421992	0.150922691397306	0.151733374943311	0.1535069127145	0.185760357672948	0.155339849746769	0.16991750158499	0.153196571460548	78348.6272668336	0	0
"GO_PROTEIN_SULFATION"	0.0567629709563961	0.0778281085456725	0.0677987908776614	0.0535827515622244	0.0682425477055161	0.0513329569675684	0.0406075349590416	0.0706289489670825	0.0141625806299361	0.0621535347151619	632.048516070388	0	0
"GO_PROTEIN_SUMOYLATION"	0.102009487260475	0.0939087559577485	0.0902492502964466	0.0971706758663247	0.0968551518261297	0.100439187433975	0.165014842469196	0.0981788350735076	0.117682709656908	0.100189763055324	15702.7720649637	0	0
"GO_PROTEIN_TAG"	0.45689367611855	0.432589719643638	0.416143066871626	0.435570225852641	0.425726526601423	0.440290608280069	0.489424146301872	0.440541516821712	0.435312358947316	0.439038756181106	43863.4058744505	0	0
"GO_PROTEIN_TARGETING"	0.201563091135176	0.19675560595519	0.194860370342631	0.195412228171066	0.196729651111762	0.197652880186157	0.234600562577971	0.20008628810994	0.213535574543807	0.199474329335076	173172.951434399	0	0
"GO_PROTEIN_TARGETING_TO_LYSOSOME"	0.129185097777087	0.12816302079484	0.122663986539933	0.124948073143139	0.123073056654527	0.125853997407983	0.159318330736867	0.121732117093396	0.140407301548861	0.12773671258972	8778.44261584417	0	0
"GO_PROTEIN_TARGETING_TO_MEMBRANE"	0.304292320317456	0.305318387733258	0.305325503071932	0.302900482961425	0.306332758857933	0.302842448791965	0.321412992811594	0.307073664486274	0.3164030905934	0.30551169393139	549296.543700405	0	0
"GO_PROTEIN_TARGETING_TO_MITOCHONDRION"	0.110322384027458	0.0964613133730928	0.0929743412359419	0.0975475127411768	0.0974205107070857	0.101789409313144	0.178926385993531	0.104293836964696	0.126605256018098	0.104260884315964	11617.788040769	0	0
"GO_PROTEIN_TARGETING_TO_VACUOLE"	0.0975187270351201	0.0925268672059779	0.0881205347003787	0.0900299128511165	0.0919234342622048	0.0927310154721789	0.130811055798511	0.091306740100886	0.110980774846082	0.0944413330780757	7376.26817338438	0	0
"GO_PROTEIN_TETRAMERIZATION"	0.0907438292647215	0.0851403948801676	0.0830056384000159	0.0874961716293846	0.0867028176083493	0.0851547902313082	0.13957967924751	0.0879890821379846	0.119790669980587	0.0896011369940557	18928.5018870268	0	0
"GO_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE"	0.131213670293159	0.12461636430288	0.12289181625635	0.126501161915028	0.126111691326631	0.131783085021066	0.174392985697609	0.131754151068885	0.141327208140171	0.129567750845566	16889.9436576292	0	0
"GO_PROTEIN_TRANSMEMBRANE_TRANSPORT"	0.124568486460567	0.11746584973117	0.114152438920834	0.118816417345032	0.118823395794673	0.122788919057241	0.169578175694185	0.123093867204803	0.136374674986596	0.122120965045052	18897.5455960222	0	0
"GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE"	0.108333469520354	0.106597245945574	0.101753904872525	0.106780241798511	0.10217987536127	0.111084557251616	0.124302352826833	0.105847737135772	0.104708445410419	0.106956894145153	33048.9215056661	0	0
"GO_PROTEIN_TRANSPORT_INTO_MEMBRANE_RAFT"	0.220895046252211	0.225292364070672	0.22548677907248	0.227290598022284	0.224660401525886	0.225610279703688	0.214607999455835	0.237543689042277	0.225250284164341	0.224467141158207	22581.7079681084	0	0
"GO_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER"	0.171219280345392	0.169051778203665	0.165744978759167	0.170041685116723	0.164658458165092	0.174841610127236	0.175917753456444	0.173920207591884	0.17253838529823	0.169678123999336	13790.1517218323	0	0
"GO_PROTEIN_TRIMERIZATION"	0.132764153805059	0.121264763092548	0.116371419859777	0.126735151929126	0.119467895303679	0.131825804993609	0.153339439859872	0.134693250634576	0.146049116847897	0.126747077015171	18876.1726287416	0	0
"GO_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY"	0.109296612645745	0.107703218746723	0.109004183804287	0.0987526807511797	0.0995926326169509	0.107960781121664	0.0810251104672676	0.10537298963853	0.0697379975265751	0.10456758597026	13273.1987175812	0	0
"GO_PROTEIN_TYROSINE_KINASE_ACTIVITY"	0.126232619240645	0.128729774829795	0.128634918916952	0.128081049154189	0.129361200442269	0.127858500838957	0.117438141818859	0.128057424294172	0.126326852633572	0.127409805208064	121399.65252841	0	0
"GO_PROTEIN_TYROSINE_KINASE_BINDING"	0.0715856013192586	0.0736602638440737	0.066596581538305	0.0711964097337486	0.0684558283736687	0.0710603618335146	0.0871889233949205	0.0769335100740931	0.0908831679449102	0.0717976376337223	14056.649966052	0	0
"GO_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY"	0.105603857716929	0.102947311459871	0.098064912022464	0.103073088405238	0.10101997270022	0.104859078642718	0.119387280580836	0.105669775020907	0.105134341939912	0.10362978811839	43746.920884909	0	0
"GO_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY"	0.10440514690112	0.0938823209856358	0.083117312419363	0.100114994903366	0.0893531774333853	0.10316703978893	0.119042214822213	0.104893093876003	0.0929370864655264	0.0973833423260151	17319.9917838585	0	0
"GO_PROTEIN_UFMYLATION"	0.150868441337928	0.141071597202796	0.135377007046006	0.140902008204461	0.147534557847087	0.144666130025713	0.233167403939059	0.140860761578608	0.185497155770567	0.147920142912386	2274.48911391618	0	0
"GO_PROTEIN_XYLOSYLTRANSFERASE_ACTIVITY"	-0.0429209006354848	-0.0357548546844824	-0.0389132002690866	-0.0379459030331304	-0.040685273775415	-0.0384497131091354	-0.0555724311241488	-0.0393800173341994	-0.0580849232452823	-0.0401695489574836	642.154147345852	0	0
"GO_PROTEOGLYCAN_BINDING"	0.129628286018146	0.133785814726245	0.133363939667626	0.132772391027511	0.129521587785306	0.131183961742469	0.104750334864966	0.128757906246873	0.118876840226579	0.130354794976077	47743.2247373708	0	0
"GO_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS"	0.115381695399775	0.117408624112854	0.118107376754646	0.11541688701354	0.114631798416949	0.117005371096314	0.0940243126927484	0.114626148813632	0.101414463935627	0.115125388191054	66081.2057732738	0	0
"GO_PROTEOGLYCAN_METABOLIC_PROCESS"	0.124982869025237	0.127352006131024	0.127527346612557	0.125742125815011	0.125577019745791	0.12614066165043	0.103734934692592	0.125113715728453	0.113463497152767	0.125009136428021	88617.8214487665	0	0
"GO_PROTEOLYSIS"	0.0976931553102741	0.0930912193861438	0.0902343535722021	0.0919935703684162	0.0913797340334938	0.0938573963078808	0.126128955715602	0.0941178219672237	0.104237811852789	0.0951441889302282	82569.1422345434	0	0
"GO_PROTON_CHANNEL_ACTIVITY"	-0.241440592279689	-0.206121811346674	-0.229972278185732	-0.221587795999624	-0.238742558279941	-0.242018025243205	-0.208928878555035	-0.242248034899562	-0.240627794891471	-0.227719774499911	2525.97142499297	0	0
"GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM"	0.103043452799803	0.099712186990873	0.0970671595788482	0.0982660723684602	0.0991081107582101	0.0965662585563009	0.132112431707891	0.0949335698776953	0.104321858266751	0.101030451420891	4279.58336855552	0	0
"GO_PROTON_TRANSMEMBRANE_TRANSPORT"	0.10025358870091	0.0983844084003234	0.0933706812315118	0.0953280852560667	0.0917345611728422	0.0929280692963181	0.134351871961806	0.0950948546526053	0.105202927739854	0.0982722294766745	8256.63028335367	0	0
"GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.0845994276409972	0.0847768817316919	0.0802283583675481	0.0822731419594815	0.0785328001440393	0.0785431690141988	0.108763372608748	0.0796269012526201	0.0862339298704152	0.0836512701309745	5449.56374125158	0	0
"GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM"	-0.250464043975587	-0.209333418569295	-0.235962197178356	-0.226581722316266	-0.245491480546199	-0.249800360721743	-0.217545575345547	-0.249606684344178	-0.273422177250944	-0.234223953181055	2201.37467844143	0	0
"GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX"	-0.304107006972167	-0.252301914713795	-0.278719718423661	-0.270200530164714	-0.293503885823988	-0.300197970891868	-0.265140633380415	-0.298604345426161	-0.337443569715513	-0.28121401449416	2471.12908542952	0	0
"GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_ASSEMBLY"	-0.111994013075551	-0.104420347787343	-0.116392920966896	-0.108531102497499	-0.111797618112165	-0.110760725539415	-0.061108557000197	-0.120551088354629	-0.0957856544173116	-0.108356027820182	1654.72555497919	0	0
"GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1"	-0.431200707257373	-0.364689709300768	-0.39875627698587	-0.390020807412193	-0.416867852865558	-0.424741379133553	-0.398917543311397	-0.417230061315595	-0.47465635579639	-0.402736249957619	3059.40579035264	0	0
"GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O"	-0.240160625465285	-0.19497278643057	-0.217663358008016	-0.207932762847335	-0.229713882847801	-0.236119301181563	-0.21019888557865	-0.237161869810815	-0.265092462549106	-0.219788381972096	2059.73641109812	0	0
"GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY"	-0.0720808010301315	-0.0700833025317325	-0.0776214170062274	-0.0750943485374512	-0.0764570209986228	-0.0738690583592673	-0.0232145329502643	-0.0846553642464827	-0.0679507561311563	-0.0716276526081941	1294.6572629589	0	0
"GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN"	-0.0578650106119811	-0.048904377840025	-0.0666153035523282	-0.0546194456333413	-0.0682072122905134	-0.0620107149613556	-0.016983675830877	-0.0661090337865854	-0.0713122059256771	-0.0565836291019105	448.55933316227	0	0
"GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX"	0.176200959975019	0.160899177455492	0.15789650071603	0.160155671909722	0.16167265079429	0.166732798533232	0.206205825344524	0.163642491770862	0.178517025417715	0.166751977311156	22077.3534785647	0	0
"GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN"	0.155244549122065	0.123817904021173	0.113427300727207	0.126469912982772	0.123713110716723	0.14276500419842	0.20011527156155	0.135907206067278	0.155303829738854	0.13545673057544	4482.52425896225	0	0
"GO_PROTON_TRANSPORTING_V_TYPE_ATPASE_V1_DOMAIN"	0.23978295847432	0.236300559881715	0.236512786662293	0.233348834795706	0.231096451387615	0.234484253363876	0.250695904482884	0.232971606137652	0.229130967345739	0.236703983029426	27365.437833067	0	0
"GO_PROTOPORPHYRINOGEN_IX_BIOSYNTHETIC_PROCESS"	0.172172371701656	0.17372772601596	0.179568904861176	0.172685250920193	0.181293364947989	0.172330500925075	0.184240025214308	0.16910221785421	0.164945410256294	0.175057691518586	17306.1344787854	0	0
"GO_PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS"	0.137700903341392	0.139070424289474	0.144905427415787	0.136557151458336	0.14664204094256	0.138541204274748	0.160249775866633	0.136409472989059	0.134807834046939	0.140868605153398	11922.332243266	0	0
"GO_PROXIMAL_DENDRITE"	0.0753501852918407	0.0712278985595782	0.0714172780799449	0.0709712472263797	0.0755559976472373	0.0733229691922979	0.108618209489048	0.0694844510878523	0.0615387180959039	0.0744380606449555	1188.14981076933	0	0
"GO_PROXIMAL_DISTAL_PATTERN_FORMATION"	0.138139934287821	0.142786250960264	0.147062273133522	0.143024965780401	0.143468603373083	0.141208446644798	0.101502308871864	0.141758159840582	0.124368492981152	0.140247181604421	89017.6621413398	0	0
"GO_PROXIMAL_DISTAL_PATTERN_FORMATION_INVOLVED_IN_NEPHRON_DEVELOPMENT"	0.155162523651221	0.160915782922426	0.16590710324208	0.161244814025691	0.161967561908628	0.158662768956001	0.110395569918242	0.158552128238192	0.140638893291017	0.157727679875032	108098.605846766	0	0
"GO_PROXIMAL_TUBULE_DEVELOPMENT"	0.144531274972815	0.155844346113694	0.15478309983885	0.152736645853221	0.15176069603943	0.145881903914383	0.13864502676736	0.150224322238178	0.143819351156397	0.150387687407113	13234.7060790435	0	0
"GO_PRP19_COMPLEX"	0.15537280000173	0.146055786079309	0.130873514083115	0.142609946110884	0.137146448476463	0.150236438057521	0.238582903706447	0.145017351979788	0.166319208965912	0.149238704990104	5393.21539767647	0	0
"GO_PSEUDOPODIUM"	0.0979421053485631	0.101273522322743	0.099580188653522	0.0981973953078223	0.101852625133249	0.0936239643540491	0.134158337348775	0.113274693019721	0.0975578021509767	0.101269698441748	4543.00566706668	0	0
"GO_PSEUDOPODIUM_ORGANIZATION"	0.0960637627481812	0.105695663370955	0.10461022434663	0.107806008347966	0.108057170743483	0.10153954467211	0.0794952009116711	0.101649764654508	0.121013773717958	0.102133142498426	24236.1619532788	0	0
"GO_PSEUDOURIDINE_SYNTHASE_ACTIVITY"	0.0874379767684548	0.0865290539522162	0.0902507051522375	0.0859992674826401	0.0879851005399294	0.088724033727816	0.101063323674148	0.085933297268417	0.0940502688201911	0.0882996353931655	5550.09789574784	0	0
"GO_PSEUDOURIDINE_SYNTHESIS"	0.129146172387977	0.123589221388746	0.121339769524952	0.126179074786432	0.121412573601982	0.129684051402206	0.158917102795714	0.129375882779713	0.135029912736369	0.1271641465346	11313.3692045446	0	0
"GO_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS"	0.0681305841101783	0.0637044239406588	0.058826788038031	0.0644952709177796	0.0625536238557874	0.0634279589083164	0.142030154403021	0.0669876213035047	0.0705347596973327	0.067972808233488	2100.81755557497	0	0
"GO_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS"	0.0458084714355444	0.0443090917101985	0.0416337730422677	0.0447329245566003	0.0419676617980813	0.0436786169087209	0.122294420634313	0.0462785190711333	0.05248485766789	0.0480285082807311	3117.70252997594	0	0
