""	"rho"	"Pval"	"SE"	"Tval"	"n"	"FDR"
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_BIOSYNTHETIC_PROCESS"	0.0693654024218824	1	0.0196248527527639	3.53456931859593	2586	1
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION"	0.0579353549716212	1	0.0196391941495514	2.94998636555281	2586	1
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_6_SECRETION"	0.0350165663478388	1	0.0196601725305847	1.78109150839672	2586	1
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_BIOSYNTHETIC_PROCESS"	0.0690644749561561	1	0.0196252634844475	3.51916166684273	2586	1
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION"	0.216191544944805	9.95628021124148e-25	0.0192070075565667	11.2558681672873	2586	9.92740699862888e-21
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_SECRETION"	0.0719220112802223	1	0.0196212908811093	3.66550864140475	2586	1
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY"	0.0339743219154906	1	0.0196608802215875	1.72801632137442	2586	1
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT"	0.123831861823009	2.30026577896124e-06	0.0195208239013748	6.3435776301577	2586	0.0200307144031945
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT"	0.0616076088199611	1	0.0196348684298308	3.13766343992211	2586	1
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION"	0.211787726714507	1.30125749912792e-23	0.0192259857732299	11.0157018325374	2586	1.29501146313211e-19
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY"	0.0558446192724641	1	0.0196415378002536	2.84318976652343	2586	1
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT"	0.0887372869491262	0.0425439315252157	0.019594631202057	4.52865308022796	2586	1
"GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	0.169908133423012	3.199866210983e-14	0.0193862007092649	8.76438534662496	2586	3.06995164281709e-10
"GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR"	0.0193168565594002	1	0.0196685662831174	0.982118181942974	2586	1
"GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE"	0.0230693174138287	1	0.019667001470085	1.17299617071361	2586	1
"GO_POSITIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT"	0.163777804070701	4.98722301089185e-13	0.0194066076536969	8.4392804241344	2586	4.74634013946577e-09
"GO_POSITIVE_REGULATION_OF_ION_TRANSPORT"	0.223076964744407	1.59742734165785e-26	0.0191765129397807	11.6328221634939	2586	1.59966373993617e-22
"GO_POSITIVE_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE"	0.0286932771078736	1	0.019664137099481	1.45916787310392	2586	1
"GO_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING"	0.0168936350509895	1	0.019669429505708	0.858877734409479	2586	1
"GO_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES"	-0.0579888023027228	1	0.0196391331039358	-2.95271700618503	2586	1
"GO_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES"	0.023903932373986	1	0.0196666157427862	1.21545733575204	2586	1
"GO_POSITIVE_REGULATION_OF_JNK_CASCADE"	0.0648263277054105	1	0.0196308575415309	3.30226672819894	2586	1
"GO_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY"	0.0144074399240928	1	0.0196701950525045	0.732450282553675	2586	1
"GO_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION"	-0.0559603627383333	1	0.0196414103146759	-2.84910104935389	2586	1
"GO_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION"	0.0227705621248963	1	0.0196671362102042	1.15779755026468	2586	1
"GO_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT"	0.0843600925762669	0.114658879832736	0.0196021119295275	4.30362263410972	2586	1
"GO_POSITIVE_REGULATION_OF_KILLING_OF_CELLS_OF_OTHER_ORGANISM"	0.126399767104865	9.81704092985617e-07	0.0195144534321053	6.47723839894543	2586	0.0086478313551103
"GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY"	0.221351573993832	4.5563777331667e-26	0.0191842488188614	11.5381934462926	2586	4.55501081984675e-22
"GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY"	0.0626004595043161	1	0.0196336530929209	3.18842648426377	2586	1
"GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS"	0.023616059463611	1	0.0196667503361143	1.20081147418872	2586	1
"GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	0.0839918442550612	0.124295622469687	0.0196027238947524	4.28470271305231	2586	1
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL"	0.0348231657414884	1	0.0196603054685716	1.7712423541514	2586	1
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS"	0.16985042926288	3.28482915242302e-14	0.019386396395435	8.76132035053586	2586	3.15080812300416e-10
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION"	0.240382212603372	2.62235134764944e-31	0.0190954137575681	12.5884788701215	2586	2.64595250977829e-27
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS"	0.144344471906261	1.50840734247887e-09	0.0194662193850751	7.41512612443539	2586	1.38879064022029e-05
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION"	0.010463136712966	1	0.0196711600236424	0.531902373850375	2586	1
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION"	0.272867424076991	2.23844075047049e-41	0.0189257078677729	14.4178186614428	2586	2.27783730767877e-37
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY"	0.108641497107099	0.000244356836988275	0.0195557968204478	5.55546256205231	2586	1
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY"	0.155300959966126	1.87477019091019e-11	0.0194335576381244	7.9913808299032	2586	1.76509613474194e-07
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION"	0.219169544619013	1.69524999361823e-25	0.0191939416427732	11.4186834938895	2586	1.69287664362716e-21
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION"	0.202746813931401	2.12777988851616e-21	0.0192636679939803	10.5248291236517	2586	2.10586375566444e-17
"GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY"	-0.0157317919039504	1	0.0196698023996424	-0.79979409982463	2586	1
"GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY"	0.0490076194811098	1	0.0196485988167505	2.49420429101187	2586	1
"GO_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS"	0.127474721689285	6.83044633483932e-07	0.0195117472289532	6.53322945369685	2586	0.00603948064926492
"GO_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS"	-0.0608683632431082	1	0.0196357606648441	-3.09987294518654	2586	1
"GO_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY"	-0.0588460962043648	1	0.0196381462146968	-2.99651991389725	2586	1
"GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION"	0.0886142615603665	0.0437556418033397	0.0195948466625971	4.52232482785969	2586	1
"GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS"	0.0551715141762952	1	0.0196422739443703	2.80881502480562	2586	1
"GO_POSITIVE_REGULATION_OF_LIPID_STORAGE"	-0.0255102705921003	1	0.0196658347531461	-1.29718727490168	2586	1
"GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT"	0.0977189047071135	0.00473539188725919	0.0195780866442486	4.9912387498714	2586	1
"GO_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY"	-0.0387715889275428	1	0.0196574453148156	-1.97236153053525	2586	1
"GO_POSITIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS"	-0.0299754725579481	1	0.0196633968606896	-1.52443002449257	2586	1
"GO_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE"	0.0777325833662994	0.469374095871648	0.0196127135178625	3.9633772907305	2586	1
"GO_POSITIVE_REGULATION_OF_LOCOMOTION"	0.260368320907226	2.48384255229346e-37	0.0189937289784332	13.7081202539462	2586	2.52110019057787e-33
"GO_POSITIVE_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY"	-0.10340449243991	0.00105447538339518	0.0195667816429653	-5.2846959876555	2586	1
"GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION"	-0.105290073740405	0.000628564858194641	0.0195628897786245	-5.38213295335594	2586	1
"GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION"	0.0244153196750775	1	0.0196663726227848	1.24147549440768	2586	1
"GO_POSITIVE_REGULATION_OF_LYASE_ACTIVITY"	-0.0319903691951157	1	0.0196621681839267	-1.62700109651524	2586	1
"GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS"	0.12180350521601	4.45876614635943e-06	0.0195257619985562	6.23809228162346	2586	0.0385371158029846
"GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS"	0.240576967093077	2.30463564882699e-31	0.0190944645637249	12.5993041747878	2586	2.32560783323132e-27
"GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION"	0.223450808301072	1.27144510609987e-26	0.0191748284619175	11.6533406671596	2586	1.27373370729085e-22
"GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY"	0.161457508230698	1.37289199611726e-12	0.0194141305444562	8.3164944142607	2586	1.3030117935149e-08
"GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION"	0.243602534844787	3.05245920534148e-32	0.0190796136828917	12.7676869612523	2586	3.08420478107703e-28
"GO_POSITIVE_REGULATION_OF_MACROAUTOPHAGY"	0.0673813227986353	1	0.0196275277141829	3.43300102691718	2586	1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION"	0.102315534732882	0.00141341342489275	0.0195689968845681	5.22845066287312	2586	1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS"	0.0786165330200929	0.390651546962192	0.0196113499465085	4.00872623427381	2586	1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION"	-0.03405930766773	1	0.0196608233173078	-1.73234391653105	2586	1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION"	-0.0579095865089201	1	0.0196392235611812	-2.94866985593992	2586	1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION"	0.0171285164643242	1	0.0196693508922274	0.870822659993968	2586	1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_FUSION"	-0.0129673738758271	1	0.0196705828438681	-0.659226723415029	2586	1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION"	0.0773312374456347	0.509633536581349	0.0196133275093449	3.94279029954451	2586	1
"GO_POSITIVE_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION"	0.0239731522021364	1	0.0196665831361171	1.21897901817578	2586	1
"GO_POSITIVE_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION"	-0.0533406640917421	1	0.0196442309648154	-2.71533480680816	2586	1
"GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY"	0.0951839503490612	0.00899084161978168	0.0195829190395581	4.86055986631956	2586	1
"GO_POSITIVE_REGULATION_OF_MAPK_CASCADE"	0.185754625748659	1.61966925093441e-17	0.0193298644746604	9.60972209568079	2586	1.5829027589382e-13
"GO_POSITIVE_REGULATION_OF_MAPKKK_CASCADE_BY_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY"	-0.107777230043337	0.000312667013055016	0.0195576474701888	-5.51074612668107	2586	1
"GO_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION"	0.10027399941599	0.00243553609216448	0.0195730860761742	5.12305514959394	2586	1
"GO_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	0.041602398736722	1	0.0196552055554106	2.11660970013462	2586	1
"GO_POSITIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION"	0.0737278565939369	1	0.0196186968853076	3.75804045625229	2586	1
"GO_POSITIVE_REGULATION_OF_MEIOSIS_I"	-0.0294136204438036	1	0.019663725215994	-1.49583154365274	2586	1
"GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE"	-0.0875216280767529	0.0563376822099622	0.0195967470271859	-4.46613042232657	2586	1
"GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION"	-0.178019882001625	7.18969426636048e-16	0.0193580100941046	-9.19618706345445	2586	6.96825168295658e-12
"GO_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION"	-0.0239199271226145	1	0.0196666082166861	-1.21627109560863	2586	1
"GO_POSITIVE_REGULATION_OF_MELANOCYTE_DIFFERENTIATION"	-0.101593231349583	0.00171503076898101	0.0195704531760766	-5.19115374772073	2586	1
"GO_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION"	0.0311530794898583	1	0.0196626884726244	1.58437537843472	2586	1
"GO_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY"	0.0881582114000304	0.0486728520142115	0.0195956427377228	4.49886806878349	2586	1
"GO_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL"	0.0224093412856531	1	0.0196672967758728	1.13942152503358	2586	1
"GO_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS"	0.15817051619163	5.61562353699724e-12	0.0194245990810924	8.14279437795919	2586	5.30676424246239e-08
"GO_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION"	-0.0661108291828455	1	0.0196291996577707	-3.36798393900251	2586	1
"GO_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION"	-0.0190435463181776	1	0.0196686694268201	-0.968217315819539	2586	1
"GO_POSITIVE_REGULATION_OF_MESODERM_DEVELOPMENT"	-0.124190198147293	2.0442313554661e-06	0.0195199429127595	-6.36222138058174	2586	0.0178256974196644
"GO_POSITIVE_REGULATION_OF_MESODERM_FORMATION"	-0.116590345371552	2.3090708349121e-05	0.0195380740009862	-5.96734076069457	2586	0.194469945716297
"GO_POSITIVE_REGULATION_OF_MESONEPHROS_DEVELOPMENT"	0.0314845976415355	1	0.0196624841201929	1.60125228577815	2586	1
"GO_POSITIVE_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY"	-0.000677120396286578	1	0.0196722323743334	-0.0344201096958383	2586	1
"GO_POSITIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY"	-0.00224104058451965	1	0.0196721874844811	-0.113919236805137	2586	1
"GO_POSITIVE_REGULATION_OF_METANEPHRIC_GLOMERULUS_DEVELOPMENT"	0.0587802501390883	1	0.0196382225298178	2.99315531483763	2586	1
"GO_POSITIVE_REGULATION_OF_METANEPHROS_DEVELOPMENT"	0.0488465636944829	1	0.0196487540196833	2.4859878466365	2586	1
"GO_POSITIVE_REGULATION_OF_METHYLATION_DEPENDENT_CHROMATIN_SILENCING"	-0.0398678181138318	1	0.0196565967180272	-2.02821570212451	2586	1
"GO_POSITIVE_REGULATION_OF_MHC_CLASS_I_BIOSYNTHETIC_PROCESS"	0.0704208857761418	1	0.0196233979532501	3.58861833938798	2586	1
"GO_POSITIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS"	0.0727713366269245	1	0.0196200789275396	3.70902364336463	2586	1
"GO_POSITIVE_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION"	0.0244779781165888	1	0.0196663424800618	1.24466347219394	2586	1
"GO_POSITIVE_REGULATION_OF_MICROTUBULE_BINDING"	0.00915812607686884	1	0.0196714118990399	0.46555509710596	2586	1
"GO_POSITIVE_REGULATION_OF_MICROTUBULE_MOTOR_ACTIVITY"	0.1046218220102	0.000756117755011744	0.0195642771931267	5.34759454578549	2586	1
"GO_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION"	0.137157504602605	2.24651993974041e-08	0.0194863195137816	7.03865624832853	2586	0.000203736893335058
"GO_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS"	-0.0328581769647543	1	0.0196616143545565	-1.67118408347479	2586	1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT"	-0.0653889748864904	1	0.0196301353633152	-3.33105063598742	2586	1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_CALCIUM_ION_CONCENTRATION"	0.00158477320580796	1	0.0196722121806287	0.0805589727915039	2586	1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION"	0.0323578165479829	1	0.0196619354926577	1.64570861093844	2586	1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION"	-0.040300971220237	1	0.0196562548805283	-2.05028737494443	2586	1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL"	0.0178467144886086	1	0.0196691037795694	0.907347619322963	2586	1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY"	0.0433765455451892	1	0.0196537212707846	2.20703982454807	2586	1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION"	-0.0276863577043734	1	0.0196646957155203	-1.40792199914499	2586	1
"GO_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION"	0.0797144055884036	0.310865583716366	0.0196096347783028	4.06506324516578	2586	1
"GO_POSITIVE_REGULATION_OF_MITOPHAGY"	0.0507250118413527	1	0.0196469119865951	2.5818312758749	2586	1
"GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE"	0.0662888447583181	1	0.0196289673186235	3.37709282828265	2586	1
"GO_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION"	0.0831306124061671	0.150084997693504	0.0196041445877105	4.24046109404235	2586	1
"GO_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION"	0.00962943151245863	1	0.0196713247995327	0.489516166836277	2586	1
"GO_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION"	-0.014876655949259	1	0.0196700598841656	-0.756309642007482	2586	1
"GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION"	0.254476050534563	1.68809233546245e-35	0.0190246086734969	13.3761516413777	2586	1.71121920045829e-31
"GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION"	-0.0667869630693411	1	0.0196283138588015	-3.40258279696263	2586	1
"GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS"	0.0495759972004849	1	0.0196480470013715	2.52320229064112	2586	1
"GO_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION"	0.181916202669486	1.0863327413452e-16	0.0193439866657906	9.40427667845748	2586	1.05700175732888e-12
"GO_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION"	0.186925072827962	8.98750972814945e-18	0.0193254974538189	9.67245853694823	2586	8.7924807670486e-14
"GO_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY"	0.120388919866888	7.01979703670519e-06	0.0195291568553771	6.16457334837477	2586	0.0602789971541874
"GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM"	0.0365407402998776	1	0.0196590990590121	1.85871896724213	2586	1
"GO_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING"	0.00625426277020174	1	0.0196718521326841	0.317929533427639	2586	1
"GO_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS"	0.129800126686743	3.07980804816332e-07	0.0195058132867709	6.65443295177928	2586	0.00274164512447498
"GO_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS"	0.0686798891574006	1	0.0196257857883872	3.49947206689882	2586	1
"GO_POSITIVE_REGULATION_OF_MRNA_PROCESSING"	-0.034219257431848	1	0.0196607158330229	-1.74048888771242	2586	1
"GO_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME"	-0.054071107833918	1	0.0196434581246938	-2.75262672644921	2586	1
"GO_POSITIVE_REGULATION_OF_MUCUS_SECRETION"	0.0138509494532333	1	0.019670349746073	0.704153694877667	2586	1
"GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS"	0.132936446399258	1.02909475618497e-07	0.0194976372032305	6.81807980185578	2586	0.000925362004761526
"GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH"	0.0293275890900627	1	0.0196637749451159	1.4914526418208	2586	1
"GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS"	0.237310582631093	1.9802656846874e-30	0.0191102764341955	12.4179565611335	2586	1.99531570389103e-26
"GO_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION"	-0.0919872364633623	0.0197359545034486	0.0195888302617768	-4.69590247268897	2586	1
"GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS"	0.0976726141792033	0.00479176569663768	0.0195781760373696	4.98885156578284	2586	1
"GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION"	0.0419891051756455	1	0.0196548873211283	2.1363187938762	2586	1
"GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION"	-0.0116963013456823	1	0.0196708912230048	-0.594599462377364	2586	1
"GO_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY"	0.0320349543518473	1	0.0196621400915503	1.62927098488196	2586	1
"GO_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT"	0.0213315519195786	1	0.0196677605956301	1.08459485338245	2586	1
"GO_POSITIVE_REGULATION_OF_MYELINATION"	0.0357586380782881	1	0.0196596556111039	1.81888425645114	2586	1
"GO_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS"	0.0931240911263639	0.0149670527028901	0.0195867513790992	4.75444290500035	2586	1
"GO_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION"	0.247891625860158	1.65482538451272e-33	0.0190582224869173	13.0070695748423	2586	1.67385587643462e-29
"GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	0.0386950466023262	1	0.0196575036816474	1.96846187740779	2586	1
"GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION"	0.222142897301996	2.82029216425627e-26	0.0191807087236967	11.5815792055458	2586	2.82142028112197e-22
"GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY"	0.0294753650070874	1	0.0196636894356189	1.49897429491007	2586	1
"GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION"	0.0369252875467473	1	0.0196588209895985	1.87830631177142	2586	1
"GO_POSITIVE_REGULATION_OF_MYOBLAST_PROLIFERATION"	-0.0831658081976504	0.148957810533187	0.0196040868175099	-4.24226891932395	2586	1
"GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION"	0.0785003955252815	0.400176900817877	0.0196115299842045	4.00276753463433	2586	1
"GO_POSITIVE_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY"	0.0267880373577305	1	0.0196651772291667	1.36220675997771	2586	1
"GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION"	0.0513738318135909	1	0.0196462595543156	2.61494213041209	2586	1
"GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS"	0.240711122416525	2.10880350645555e-31	0.0190938102433011	12.6067620526907	2586	2.12862625941623e-27
"GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION"	0.0238463806047302	1	0.0196666427812781	1.21252929998968	2586	1
"GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"	0.104864496683165	0.00070753550098624	0.0195637743883599	5.36013627030771	2586	1
"GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL"	0.0475914388798723	1	0.0196499459872242	2.42196283444315	2586	1
"GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY"	0.119222006693776	1.01574805757477e-05	0.0195319270377506	6.10395515318831	2586	0.0866737817528551
"GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION"	-0.0720720140612567	1	0.0196210778730382	-3.67319341616256	2586	1
"GO_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH"	0.00779558575336066	1	0.0196716391227336	0.396285520729773	2586	1
"GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT"	0.0604142688985733	1	0.0196363033756515	3.07666202455832	2586	1
"GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS"	0.00692757234368905	1	0.0196717648307486	0.352158151710957	2586	1
"GO_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION"	-0.0760090433588436	0.666306495530781	0.0196153276269653	-3.87498209585619	2586	1
"GO_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION"	-0.0133046591089677	1	0.0196704956768404	-0.676376402890155	2586	1
"GO_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE"	0.0755017621806545	0.737077835766597	0.0196160857957359	3.84897185742667	2586	1
"GO_POSITIVE_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT"	-0.110692615481166	0.000135349780420412	0.0195513448904945	-5.66163689000151	2586	1
"GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS"	0.111931643922107	9.40510130240643e-05	0.0195486147503268	5.72580949349547	2586	0.770277796667087
"GO_POSITIVE_REGULATION_OF_NEURON_DEATH"	0.208560759619142	8.25196194679948e-23	0.0192396328236002	10.8401631949708	2586	8.19997458653464e-19
"GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION"	0.029616490518616	1	0.0196636073727773	1.50615754053438	2586	1
"GO_POSITIVE_REGULATION_OF_NEURON_MATURATION"	-0.0558257369231381	1	0.0196415585730855	-2.84222541278548	2586	1
"GO_POSITIVE_REGULATION_OF_NEURON_MIGRATION"	-0.0610372689759405	1	0.0196355577563768	-3.10850701229091	2586	1
