""	"T_statistic"	"CI_low"	"CI_high"	"mean_No"	"mean_Yes"	"p.value"	"FDR"
"GO_MULTIMERIC_RIBONUCLEASE_P_COMPLEX"	-2.29599135472725	-0.00591004977712969	-0.000466037464979771	0.0452827295828961	0.0484707732039509	0.0217104498674766	1
"GO_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION"	2.12229174770158	0.000169770551311055	0.00428151438173807	-0.0357591823010603	-0.0379848247675849	0.0338587762708151	1
"GO_MULTIVESICULAR_BODY"	5.51526483226539	0.00318067321656557	0.00668870213646055	0.0400824913558957	0.0351478036793827	3.63503925608706e-08	0.000314648998006896
"GO_MULTIVESICULAR_BODY_LUMEN"	-0.480482567782925	-0.00283360668971907	0.00171801152230505	-0.0653774461436529	-0.0648196485599459	0.630902039023382	1
"GO_MULTIVESICULAR_BODY_MEMBRANE"	0.884109776142249	-0.00153931974775731	0.00406824332247511	0.0392409827242389	0.03797652093688	0.376675997672311	1
"GO_MULTIVESICULAR_BODY_ORGANIZATION"	2.96805194243783	0.00137857232728912	0.00674214151769508	0.017788427027734	0.0137280701052419	0.00300816430400799	1
"GO_MULTIVESICULAR_BODY_SORTING_PATHWAY"	5.58756717542165	0.00412120460020183	0.00857590621945584	0.0657445003714354	0.0593959449616065	2.40488288155637e-08	0.000209171426987372
"GO_MUSCLE_ADAPTATION"	3.10177829830926	0.000444032856407939	0.0019693209681629	0.0679237072075562	0.0667170302952708	0.00193315563631183	1
"GO_MUSCLE_ALPHA_ACTININ_BINDING"	0.524545938231735	-0.000745396228268783	0.00129002759064027	0.137908388224137	0.137636072542951	0.599918261022337	1
"GO_MUSCLE_ATROPHY"	2.35565218494444	0.000320941566073887	0.00350447382881504	0.118444857647014	0.116532149949569	0.0185244559793381	1
"GO_MUSCLE_CELL_APOPTOTIC_PROCESS"	0.827487456714637	-0.000670767060874531	0.00165065352991801	0.0847739886390816	0.0842840454045599	0.407995158333751	1
"GO_MUSCLE_CELL_CELLULAR_HOMEOSTASIS"	5.12606765225702	0.00331543006309924	0.00742164221050936	0.0352689383061449	0.0299004021693406	3.05564910842232e-07	0.00256582855634222
"GO_MUSCLE_CELL_DEVELOPMENT"	0.443499696819283	-0.000385486086382813	0.000610898071125138	0.0643511379924668	0.0642384320000956	0.657421685479572	1
"GO_MUSCLE_CELL_DIFFERENTIATION"	-6.12837314380415	-0.00200986718566197	-0.00103565121655537	0.0434650585866054	0.0449878177877141	9.46565932376559e-10	8.49637580901199e-06
"GO_MUSCLE_CELL_FATE_COMMITMENT"	5.85097797399854	0.00203997746876005	0.00409579281182661	0.0182352960819246	0.0151674109416312	5.16838298092053e-09	4.57040107002802e-05
"GO_MUSCLE_CELL_MIGRATION"	-0.792537256398298	-0.00106155899946437	0.000450333522939192	0.0670051304926812	0.0673107432309438	0.428080045290769	1
"GO_MUSCLE_CELL_PROLIFERATION"	4.64097789796866	0.00076792737795863	0.00189111723815372	0.0858691305068529	0.0845396081987967	3.54253059910644e-06	0.028524456384005
"GO_MUSCLE_CONTRACTION"	-1.13087956060331	-0.000557499376812793	0.000149597181133652	0.0459157245831605	0.0461196756810001	0.258152703237536	1
"GO_MUSCLE_FIBER_DEVELOPMENT"	1.26998312503052	-0.000235179722967636	0.00110044142648174	0.0361070181955475	0.0356743873437905	0.204138792292822	1
"GO_MUSCLE_FILAMENT_SLIDING"	-0.327890643977178	-0.00107612446814778	0.000767725044480468	-0.00375960543789603	-0.00360540572606237	0.743006471660512	1
"GO_MUSCLE_HYPERPLASIA"	11.5957466943018	0.0237096244431754	0.0333579470027861	0.0270998313853912	-0.00143395433758953	1.13995685978812e-30	1.15238238955981e-26
"GO_MUSCLE_HYPERTROPHY"	1.00388768350696	-0.000469622238399336	0.00145542172410132	0.0808588240311581	0.0803659242883071	0.315473921758579	1
"GO_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS"	0.629653395689327	-0.000826212254156507	0.001608076929613	0.077970350062388	0.0775794177246598	0.528947111274725	1
"GO_MUSCLE_MYOSIN_COMPLEX"	2.6094514086063	0.000447043929518141	0.00314774498607764	-0.174247666014334	-0.176045060472132	0.00909554402172651	1
"GO_MUSCLE_ORGAN_DEVELOPMENT"	0.64662291809579	-0.000259959250329486	0.000515861048336871	0.0460087564716998	0.0458808055726961	0.517901654304454	1
"GO_MUSCLE_ORGAN_MORPHOGENESIS"	0.437479064418439	-0.000579624700099949	0.000912645055031092	0.0401327074078819	0.0399661972304163	0.661779364591781	1
"GO_MUSCLE_STRUCTURE_DEVELOPMENT"	-2.24802379283244	-0.000856064907469696	-5.85153020600711e-05	0.0520414334695507	0.0524987235743156	0.0246112890681446	1
"GO_MUSCLE_SYSTEM_PROCESS"	0.661713156537767	-0.000232864893669569	0.00047016993473037	0.0463089138418027	0.0461902613212723	0.508181624150603	1
"GO_MUSCLE_TISSUE_DEVELOPMENT"	0.528252409493937	-0.000308867926499863	0.000536726302673896	0.0674972562054448	0.0673833270173578	0.597344316734285	1
"GO_MUSCULAR_SEPTUM_MORPHOGENESIS"	-3.67301563118117	-0.0028307629916238	-0.00086064494461738	0.147351355206182	0.149197059174302	0.000241488163868907	1
"GO_MUTLALPHA_COMPLEX"	-1.60202591477435	-0.00359966848299817	0.000362096565637766	0.257223030080422	0.258841816039102	0.10920439444571	1
"GO_MUTLALPHA_COMPLEX_BINDING"	-5.52498998068134	-0.00913756849153553	-0.00435143913594398	0.178563009958848	0.185307513772587	3.43398111255823e-08	0.000297451443969794
"GO_MUTSALPHA_COMPLEX_BINDING"	-3.21729014500211	-0.00349720010451469	-0.00084898485421788	0.177911791536049	0.180084884015416	0.00130091944643119	1
"GO_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	0.324381582802598	-0.000688326047009014	0.000961287000315603	0.168188109880692	0.168051629404038	0.745660731924196	1
"GO_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	6.48470614596187	0.00303194726720705	0.00565946150288118	0.152755960275076	0.148410255890032	9.67993008172242e-11	8.84455211566977e-07
"GO_MYELIN_ASSEMBLY"	0.344105908207521	-0.000897205516434282	0.00127923438358522	0.0380137820462378	0.0378227676126624	0.730779650648109	1
"GO_MYELIN_MAINTENANCE"	2.78357396487636	0.000848944323444686	0.00489233938768737	0.0241622569042519	0.0212916150486859	0.00539400132589747	1
"GO_MYELIN_SHEATH"	-4.07365965700563	-0.00409641490884106	-0.00143468436645324	0.0687051707693797	0.0714707204070269	4.68879991985615e-05	0.355082817930706
"GO_MYELIN_SHEATH_ABAXONAL_REGION"	-3.88127384451886	-0.0089299333052638	-0.00293640091625786	0.139056724395065	0.144989891505826	0.000105087078222558	0.775122288969585
"GO_MYELIN_SHEATH_ADAXONAL_REGION"	-3.49037664544051	-0.0121947595703222	-0.0034230158724342	-0.137464130137955	-0.129655242416577	0.000485941493569736	1
"GO_MYELOID_CELL_APOPTOTIC_PROCESS"	2.28373418650846	0.000235175214617721	0.00308677774665219	0.133083740905712	0.131422764425077	0.0224240729365175	1
"GO_MYELOID_CELL_DEVELOPMENT"	-7.45677610038068	-0.00607490027262227	-0.0035456606383875	0.0606398830074972	0.0654501634630021	1.01998997000594e-13	9.6776648354164e-10
"GO_MYELOID_CELL_DIFFERENTIATION"	0.426704060368859	-0.000514696053547219	0.000801101395790887	0.0726622071449566	0.0725190044738348	0.669610025968745	1
"GO_MYELOID_CELL_HOMEOSTASIS"	0.726798639929213	-0.000562478870816131	0.00122528768907297	0.115173059329647	0.114841654920518	0.467377970971746	1
"GO_MYELOID_DENDRITIC_CELL_ACTIVATION"	4.55174878324493	0.00201867548635903	0.00507297609660496	0.147442426200608	0.143896600409126	5.43356349748383e-06	0.0433109346384436
"GO_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION"	1.25617138881733	-0.00127663812957753	0.00583108205929242	0.0491486862526577	0.0468714642878003	0.209107295699565	1
"GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION"	6.862026570617	0.00401783508520919	0.00723172607037393	0.110182227371515	0.104557446793723	7.57152552336226e-12	7.05590463522129e-08
"GO_MYELOID_LEUKOCYTE_ACTIVATION"	2.31816536925456	0.00014889205498482	0.00178022979585367	0.0951508294493847	0.0941862685239655	0.0204710899467672	1
"GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION"	0.77076944279576	-0.000958731066536583	0.00220109268463693	0.0639682129753008	0.0633470321662506	0.440875203118973	1
"GO_MYELOID_LEUKOCYTE_DIFFERENTIATION"	2.74700017524634	0.000259379117064626	0.00155218366814096	0.0811823615865405	0.0802765801939377	0.0060327641932349	1
"GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY"	0.974212330707225	-0.000475722083955192	0.00141568660167502	0.094631371419707	0.0941613891608471	0.329986736876037	1
"GO_MYELOID_LEUKOCYTE_MIGRATION"	10.0837450424807	0.00209699296285805	0.00310909055520513	0.0809447251658447	0.0783416834068131	9.93849938744632e-24	9.9335301377526e-20
"GO_MYELOID_PROGENITOR_CELL_DIFFERENTIATION"	1.3173446958799	-0.000781995913615158	0.00398598399783611	0.122223679062099	0.120621685019989	0.187777570363904	1
"GO_MYOBLAST_DIFFERENTIATION"	-4.04240018274597	-0.00303475226064639	-0.00105257692046675	0.048981443739388	0.0510251083299446	5.36149458654619e-05	0.404417536663179
"GO_MYOBLAST_FATE_COMMITMENT"	3.90759958201516	0.00268079722213374	0.00807868492171818	0.129172581591079	0.123792840519153	9.43233927474291e-05	0.69855904668746
"GO_MYOBLAST_FUSION"	-0.418874379164072	-0.00167620935878979	0.00108601017253613	0.0381366458443534	0.0384317454374802	0.67532424920547	1
"GO_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION"	2.14997728674425	0.00028999961486308	0.00628761339771534	0.121754284244611	0.118465477738322	0.0316006529368982	1
"GO_MYOBLAST_MIGRATION"	-8.88090987113828	-0.0138820757390816	-0.00886158537175296	0.16730382380856	0.178675654363977	8.82562689805047e-19	8.68794711844088e-15
"GO_MYOBLAST_PROLIFERATION"	0.948537780926274	-0.000469378629176768	0.00134941145865903	0.0658434543001145	0.0654034378853734	0.342895097015355	1
"GO_MYOFIBRIL_ASSEMBLY"	2.05630445708544	4.26423979226129e-05	0.00178580772442966	0.0586117425131675	0.0576975174519913	0.0397998665955363	1
"GO_MYOFIBROBLAST_DIFFERENTIATION"	4.67167725447317	0.00653589023041245	0.0159874538853006	0.161027164298648	0.149765492240791	3.05862400788103e-06	0.0247106233596708
"GO_MYOFILAMENT"	-4.78774871584969	-0.00389152727325431	-0.00163049610706242	0.0205864892951741	0.0233475009853324	1.72894174920422e-06	0.0141427435084905
"GO_MYOSIN_BINDING"	2.54690359319912	0.000369260863285773	0.00283761981281859	0.0506598140309508	0.0490563736928986	0.0108937534737413	1
"GO_MYOSIN_COMPLEX"	-1.15426862886386	-0.00195459877295625	0.000505875041525712	-0.0649437647214166	-0.0642194028557014	0.248438311552769	1
"GO_MYOSIN_FILAMENT"	-2.59193399221851	-0.00394513189063117	-0.00054731740507608	-0.152897946855034	-0.150651722207181	0.00956818625522613	1
"GO_MYOSIN_FILAMENT_ORGANIZATION"	2.12695126315044	0.000145341414300542	0.00356648433063074	0.00350209098011092	0.00164617810764528	0.0334673568345303	1
"GO_MYOSIN_HEAVY_CHAIN_BINDING"	2.38925401817887	0.000437927096407146	0.00444134610420071	-0.0254584066274733	-0.0278980432277772	0.0169142123643345	1
"GO_MYOSIN_II_BINDING"	-4.91553559381718	-0.0096447277742545	-0.00414516426896469	-0.0547733984810472	-0.0478784524594376	9.09616982133475e-07	0.0075188939743153
"GO_MYOSIN_II_COMPLEX"	1.19505293379249	-0.000954371735948603	0.00393483997130577	-0.112415878214419	-0.113906112332097	0.232116698096717	1
"GO_MYOSIN_LIGHT_CHAIN_BINDING"	7.77367751709008	0.00497601191185523	0.00833200386830354	0.160820213737682	0.154166205847602	8.88718900044414e-15	8.51303834352545e-11
"GO_MYOSIN_V_BINDING"	1.7633820829555	-0.00030113872019788	0.00569242690505672	0.0708907032972488	0.0681950592048194	0.0778889549359543	1
"GO_MYOTUBE_CELL_DEVELOPMENT"	3.54098957947302	0.000939935901826031	0.00327152093183204	0.0492129593085121	0.0471072308916831	0.000401926113042369	1
"GO_MYOTUBE_DIFFERENTIATION"	0.162547503596812	-0.000706164696726961	0.000833857088390737	0.0222629034026202	0.0221990572067883	0.870880599145423	1
"GO_MYOTUBE_DIFFERENTIATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION"	2.29188908249412	0.000281028439624287	0.00360480370154566	0.0991974244334263	0.0972545083628414	0.0219486821802779	1
"GO_MYRISTOYL_COA_HYDROLASE_ACTIVITY"	-3.00744501709534	-0.00586905275189891	-0.00123701561470611	0.0807912980215839	0.0843443322048864	0.00264603876862982	1
"GO_N_ACETYLGALACTOSAMINE_4_O_SULFOTRANSFERASE_ACTIVITY"	4.23260264463975	0.00739546655935028	0.0201568361301433	-0.0829185897052774	-0.0966947410500242	2.34890843579502e-05	0.181100840399796
"GO_N_ACETYLGLUCOSAMINE_6_O_SULFOTRANSFERASE_ACTIVITY"	2.12573372869982	0.000123207245533788	0.00304487619647041	0.108626967346658	0.107042925625656	0.0335696749124764	1
"GO_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS"	-0.0198778169716202	-0.00101951588283082	0.000999048097158978	-0.0288963167404331	-0.0288860828475972	0.98414153707874	1
"GO_N_ACETYLLACTOSAMINE_SYNTHASE_ACTIVITY"	-1.81865510578909	-0.00455346982077754	0.000170764269933904	0.174171749649693	0.176363102425115	0.0690160300053628	1
"GO_N_ACETYLLACTOSAMINIDE_BETA_1_3_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY"	7.76503727484485	0.00269536656001335	0.0045160143230191	-0.082510493265873	-0.0861161837073892	9.79558382426958e-15	9.37339416144356e-11
"GO_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS"	-0.622203311925779	-0.00223215048289511	0.00115659811111264	0.174269678246778	0.174807454432669	0.533833018117589	1
"GO_N_ACETYLNEURAMINATE_METABOLIC_PROCESS"	-2.65312695204512	-0.00384037742038307	-0.000576654761474305	0.10309115010163	0.105299666192559	0.00799719786456791	1
"GO_N_ACETYLTRANSFERASE_ACTIVITY"	-1.49003532276659	-0.00199140918399773	0.000271441751513015	0.0451885137861504	0.0460484975023927	0.136265458880942	1
"GO_N_ACYLPHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS"	-0.663415015937354	-0.00440459121579934	0.0021772284689434	-0.0119540872273269	-0.010840405853899	0.507091621957774	1
"GO_N_ACYLPHOSPHATIDYLETHANOLAMINE_SPECIFIC_PHOSPHOLIPASE_D_ACTIVITY"	-1.96574085823229	-0.00693206413913868	-9.46553018079828e-06	-0.0604311995501314	-0.0569604347154717	0.0493769764197696	1
"GO_N_ACYLSPHINGOSINE_AMIDOHYDROLASE_ACTIVITY"	-0.9784162701888	-0.00296682115433231	0.000991335603920538	-0.0539785118091802	-0.0529907690339744	0.327911123212	1
"GO_N_ACYLTRANSFERASE_ACTIVITY"	-1.2788014399482	-0.00167124458842438	0.000351642454340437	0.0410289590067831	0.0416887600738251	0.201014205212274	1
"GO_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY"	0.65827010537379	-0.00097975301665104	0.00197033358357473	-0.398902533135538	-0.399397823419	0.510393697865425	1
"GO_N_GLYCAN_PROCESSING"	-0.679577713888745	-0.00288195583029165	0.00139820846445159	0.129387313314881	0.130129186997801	0.496799267097375	1
"GO_N_METHYLTRANSFERASE_ACTIVITY"	-7.28763270973043	-0.00415130416810876	-0.00239134996499037	0.00749306186059514	0.0107643889271447	3.55202767832055e-13	3.35382453387026e-09
"GO_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY"	1.58526943649075	-0.00022739854697473	0.00214986137212292	0.373583615072822	0.372622383660248	0.112949466796562	1
"GO_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION"	-2.68826685347201	-0.00914317165394158	-0.00143167077057993	-0.0356284571591395	-0.0303410359468787	0.00720261154198628	1
"GO_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX"	-7.31967571620688	-0.0169885448782442	-0.00981105320795842	0.0357861159056235	0.0491859149487248	2.814074644968e-13	2.65986335442375e-09
"GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION"	-2.73547279612177	-0.00561288502108721	-0.000926467444680627	-0.028406916392332	-0.025137240159448	0.00624799731325608	1
"GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION"	-2.36206751257273	-0.00393573894730199	-0.000365774951313283	0.0118266944085684	0.0139774513578761	0.0182047604406246	1
"GO_N_TERMINAL_PROTEIN_LIPIDATION"	0.792429415568841	-0.002005512294813	0.00472688263046258	0.0611446731416546	0.0597839879738298	0.428144100443649	1
"GO_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING"	2.01106934313116	6.67858161358659e-05	0.00523275661053038	0.238710911347915	0.236061140134582	0.0443652795664505	1
"GO_NAADP_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY"	0.802993287760792	-0.00112535225841464	0.00268687252601106	0.0664777991149366	0.0656970389811384	0.422012991442825	1
"GO_NAD_BINDING"	-5.10290626180882	-0.00430243842437424	-0.00191424021428855	0.0859743762272004	0.0890827155465318	3.44035411345885e-07	0.00288267271166717
"GO_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY"	2.58222360998441	0.000393970475010968	0.00287804368920837	-0.0125610114182806	-0.0141970185003902	0.00984204788948012	1
"GO_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY"	-2.28759771418065	-0.0042611486341936	-0.000328233699695918	0.0594301910081764	0.0617248821751211	0.0221972816114799	1
"GO_NAD_METABOLIC_PROCESS"	4.65219233125229	0.00182629171608856	0.00448635691598903	0.135098427883502	0.131942103567463	3.3568745328244e-06	0.0270698362326959
"GO_NAD_P_H_OXIDASE_ACTIVITY"	1.50821824646404	-0.000399163590776952	0.00306186883451283	0.0863408519051615	0.0850094992832936	0.131557972475166	1
"GO_NAD_P_PLUS_PROTEIN_ARGININE_ADP_RIBOSYLTRANSFERASE_ACTIVITY"	-0.00633572083000949	-0.0048123341698499	0.00478132875595189	-0.0370713254542402	-0.0370558227472912	0.994945088038076	1
"GO_NADH_DEHYDROGENASE_ACTIVITY"	-1.71592101807641	-0.00504750411303248	0.000335581357058722	0.219662470185585	0.222018431563572	0.0862249983852022	1
"GO_NADH_DEHYDROGENASE_COMPLEX"	-1.72456167438589	-0.00488463072912264	0.000312531380312884	0.179500396990965	0.181786446665369	0.0846542515256842	1
"GO_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY"	-2.55154295857074	-0.0052756404684304	-0.000691296858827217	0.149877545648916	0.152861014312545	0.0107472921413889	1
"GO_NADH_METABOLIC_PROCESS"	5.77223762842751	0.00321660924239035	0.0065250887734525	0.115870233099066	0.110999384091144	8.22435946769197e-09	7.24072607535601e-05
"GO_NADH_PYROPHOSPHATASE_ACTIVITY"	-1.50195111085102	-0.00355542508555858	0.000470759790911817	0.0947265406968383	0.0962688733441617	0.133165814380439	1
"GO_NADP_BINDING"	-2.8032248680751	-0.00178737203402605	-0.000316248581827787	0.0962680690397657	0.0973198793476926	0.00507641127360394	1
"GO_NADP_METABOLIC_PROCESS"	-7.30324740676366	-0.00651231377395557	-0.00375604736902734	0.17720797418769	0.182342154759181	3.17583901163252e-13	3.00116786599273e-09
"GO_NADP_RETINOL_DEHYDROGENASE_ACTIVITY"	-3.32456162180003	-0.00635892276751642	-0.001641419124232	0.0774551536709976	0.0814553246168718	0.000891033015012193	1
"GO_NADPH_BINDING"	-4.31477950893324	-0.00425699392638552	-0.00159721572792847	0.140139346147355	0.143066450974512	1.62329478297328e-05	0.126616993071916
"GO_NADPH_HEMOPROTEIN_REDUCTASE_ACTIVITY"	-0.249974872155854	-0.00192041904244031	0.0014860490188153	0.0394007382927411	0.0396179233045537	0.802615839077866	1
"GO_NADPH_OXIDASE_COMPLEX"	-0.458302426103502	-0.00233902008499222	0.00145261591208363	-0.000367321584241606	7.58805022126923e-05	0.646753918659088	1
"GO_NADPH_REGENERATION"	-5.4640416188606	-0.00716157829885004	-0.0033796556138714	0.175996216887097	0.181266833843458	4.84038121304096e-08	0.000417724898685435
"GO_NADPLUS_ADP_RIBOSYLTRANSFERASE_ACTIVITY"	-0.325944520241166	-0.00200472955653793	0.00143313286912824	0.0805502605610149	0.0808360589047197	0.744478575632433	1
"GO_NADPLUS_BINDING"	-0.808306180223079	-0.00331889192294502	0.00138102271630736	0.0320273788500275	0.0329963134533463	0.418948476445984	1
"GO_NADPLUS_KINASE_ACTIVITY"	1.53067338379398	-0.00037368539662372	0.00303585116116766	0.0529756744283306	0.0516445915460586	0.125907112265973	1
"GO_NAIL_DEVELOPMENT"	0.527736347989916	-0.000994899102413091	0.00172787201288856	0.0397247892783909	0.0393583028231532	0.597702860298087	1
"GO_NARROW_PORE_CHANNEL_ACTIVITY"	0.427527136458995	-0.00118212474021707	0.00184154080066169	0.0994293015357294	0.0990995935055071	0.669011153236956	1
"GO_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX"	-2.34261820062504	-0.00245533438565429	-0.00021810665214558	0.226774526918116	0.228111247437016	0.0191834739128465	1
"GO_NATA_COMPLEX"	-5.43732824958747	-0.014415770963042	-0.0067754920978317	0.169620835105624	0.18021646663606	5.6275763250416e-08	0.000484590597349332
"GO_NATRIURETIC_PEPTIDE_RECEPTOR_ACTIVITY"	2.50400965677123	0.000182914026308419	0.0015019239474193	-0.035758442638432	-0.0366008616252958	0.0123028611916199	1
"GO_NATURAL_KILLER_CELL_ACTIVATION"	7.14770815754666	0.00271042354397249	0.00475905098973412	0.135651353430594	0.131916616163741	9.92398856955091e-13	9.3275568565209e-09
"GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	4.44558936890061	0.00281649149319523	0.007259938321531	0.121370672544655	0.116332457637292	8.93561404307596e-06	0.0705913509403001
"GO_NATURAL_KILLER_CELL_CHEMOTAXIS"	12.3705487872043	0.0178365810933325	0.0245542392595266	0.123256891479733	0.102061481303303	9.89968845216417e-35	1.00481837789466e-30
"GO_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION"	-1.93338475289564	-0.0036325953942094	2.51482063450779e-05	0.189800683521886	0.191604407115818	0.053233583391054	1
"GO_NATURAL_KILLER_CELL_DEGRANULATION"	5.13993657400726	0.00689697256320699	0.0154017654555112	0.0956254646941632	0.0844760956848041	2.84084436643976e-07	0.00238801377442926
"GO_NATURAL_KILLER_CELL_DIFFERENTIATION"	6.31045999854844	0.0038936356735864	0.00740302752104956	0.139040453088895	0.133392121491577	2.99737457866069e-10	2.71741979301379e-06
"GO_NATURAL_KILLER_CELL_LECTIN_LIKE_RECEPTOR_BINDING"	0.898045081128111	-0.00061032796953265	0.00164222163832856	0.209371474993762	0.208855528159364	0.369198309597283	1
"GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL"	7.81958315824949	0.00633889455252743	0.0105806965686185	-0.032206591137278	-0.040666386697851	6.31351950907103e-15	6.06034737675728e-11
"GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY"	-0.0405073363103348	-0.00146082051230988	0.00140167236823557	0.0646530950651757	0.0646826691372129	0.967690025598467	1
"GO_NATURAL_KILLER_CELL_PROLIFERATION"	-3.70207385723268	-0.00624222078659131	-0.00192002422820454	0.137114649459292	0.14119577196669	0.000215855885888286	1
"GO_NBAF_COMPLEX"	-0.519960496047836	-0.00357507001633888	0.00207615339055798	-0.0159350908709809	-0.0151856325580905	0.603110212865222	1
"GO_NCRNA_3_END_PROCESSING"	-5.45299202442324	-0.00542151355532442	-0.00255425186021796	0.0329157710455594	0.0369036537533306	5.13723793216544e-08	0.000442778537373339
"GO_NCRNA_CATABOLIC_PROCESS"	-1.44254037169329	-0.00243775303422688	0.000370955240068776	-0.0136458715648745	-0.0126124726677955	0.1492027324013	1
"GO_NCRNA_EXPORT_FROM_NUCLEUS"	-5.47580441299079	-0.00579225343134015	-0.00273833829046133	0.103596382279653	0.107861678140553	4.51168313868171e-08	0.000389628955856553
"GO_NCRNA_METABOLIC_PROCESS"	-4.35835539331445	-0.00216409709630052	-0.000821316779745925	0.0762715300406904	0.0777642369787136	1.32913380505954e-05	0.104150924964466
"GO_NCRNA_PROCESSING"	-3.6819413456138	-0.00217380095504117	-0.00066329996821401	0.0746688648270017	0.0760874152886293	0.000233205064490064	1
"GO_NCRNA_TRANSCRIPTION"	-2.43258420249222	-0.00274826285341755	-0.000295456280445549	0.0574327633412988	0.0589546229082304	0.0150175248031554	1
"GO_NECROPTOTIC_SIGNALING_PATHWAY"	5.42503824092888	0.00464072008005496	0.00989247143115318	0.182396476914153	0.175129881158549	6.04797383504183e-08	0.000520065270075247
"GO_NECROTIC_CELL_DEATH"	4.31941085609432	0.00185549717971026	0.00493934736208794	0.0578643058109565	0.0544668835400574	1.59043105772243e-05	0.124149048365813
"GO_NEDD8_SPECIFIC_PROTEASE_ACTIVITY"	-1.37648715176966	-0.00478851266770493	0.000837898314361192	0.0778039645783288	0.0797792717550006	0.16872414174914	1
"GO_NEDD8_TRANSFERASE_ACTIVITY"	1.55698993677414	-0.000967445178439885	0.00843563308476397	0.105727663575162	0.101993569622	0.119528571945518	1
"GO_NEGATIVE_CHEMOTAXIS"	2.99981558152277	0.000366863663722315	0.00175052313461741	0.111270698622812	0.110212005223642	0.00271098924711773	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION"	-3.63052850943256	-0.0129559781087559	-0.00387028061818661	0.224319015087284	0.232732144450756	0.000285329743647878	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION"	0.693287854249031	-0.00331117739429325	0.00693459181064218	0.0181088768809865	0.016297169672812	0.488157120089365	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS"	-0.101556352982239	-0.00326418396305953	0.00294264229784667	0.129426565366384	0.12958733619899	0.919112363058136	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION"	10.8294772442394	0.0139656173357037	0.0201393197674279	0.246718294070164	0.229665825518598	4.44336719365858e-27	4.47313775385609e-23
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY"	-2.20924587016028	-0.00231821962091784	-0.00013836046424314	0.196626370281657	0.197854660324237	0.0271976967425658	1
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION"	-6.23587995544141	-0.00418494251882789	-0.00218304229578671	0.0724294388005372	0.0756134312078445	4.80742832555294e-10	4.34351149213708e-06
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION"	-4.18822090637462	-0.00275754571614682	-0.000999152938288498	0.0753989700073558	0.0772773193345735	2.85335595150873e-05	0.218995069278295
"GO_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION"	1.46645723014504	-0.00105678788692486	0.00733207294686284	0.0486634330441585	0.0455257905141895	0.142578099378339	1
"GO_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL"	-2.35549115420127	-0.00310154157936863	-0.00028394177235943	0.29406148485153	0.295754226527394	0.0185318513767184	1
