""	"T_statistic"	"CI_low"	"CI_high"	"mean_Yes"	"mean_No"	"p.value"	"FDR"
"GO_NADH_METABOLIC_PROCESS"	18.0163563430282	0.0124420702668869	0.0154803207815904	0.149024728593989	0.13506353306975	1.14453588150776e-70	1.13995773798173e-66
"GO_NADH_PYROPHOSPHATASE_ACTIVITY"	0.848959419117698	-0.00109786236744385	0.00277504681732726	0.125834120290059	0.124995528065118	0.395940722469303	1
"GO_NADP_BINDING"	2.54364830934681	0.000232599569129415	0.00179622915117866	0.143451511259997	0.142437096899843	0.0109978183134739	1
"GO_NADP_METABOLIC_PROCESS"	7.74163374589674	0.00375341073921635	0.00629892157921282	0.217089361717387	0.212063195558172	1.1544886579342e-14	7.68081304123624e-11
"GO_NADP_RETINOL_DEHYDROGENASE_ACTIVITY"	4.47884112765318	0.00240427442524064	0.00614732468791609	0.0884056698009283	0.08412987024435	7.65730582669125e-06	0.0325971509042247
"GO_NADPH_BINDING"	4.90195771418456	0.00195390468416015	0.00455821677473769	0.173285015614297	0.170028954884848	9.75082349045696e-07	0.00446977748802547
"GO_NADPH_HEMOPROTEIN_REDUCTASE_ACTIVITY"	-2.93807754938131	-0.00403033281422037	-0.000804412560828344	0.0976485790393231	0.100065951726847	0.00331620477687311	1
"GO_NADPH_OXIDASE_COMPLEX"	-5.74100970929794	-0.00781609888522177	-0.00383687927074252	0.0538315837999868	0.0596580728779689	9.94512588653166e-09	5.26992220727313e-05
"GO_NADPH_REGENERATION"	9.94463612185345	0.0073111740112574	0.0109013977942292	0.210636601623443	0.201530315720699	4.07967664840523e-23	3.19969039534423e-19
"GO_NADPLUS_ADP_RIBOSYLTRANSFERASE_ACTIVITY"	-0.902325504925917	-0.00218471221346091	0.000807480753251064	0.0983273304841021	0.099015946214207	0.366924412604297	1
"GO_NADPLUS_BINDING"	2.32265098975889	0.00042985041982574	0.00508224283650196	0.0683046762674215	0.0655486296392577	0.0202342410318459	1
"GO_NADPLUS_KINASE_ACTIVITY"	1.84995396885117	-8.6864865763454e-05	0.00299660941099628	0.0873078075612986	0.0858529352886822	0.0643753100920004	1
"GO_NAIL_DEVELOPMENT"	-4.13670506121122	-0.00398102576678692	-0.0014210099853313	0.069834366269758	0.0725353841458171	3.5736664107511e-05	0.140945403240023
"GO_NARROW_PORE_CHANNEL_ACTIVITY"	-6.58582947599858	-0.00460960509309984	-0.00249483515631001	0.0804534167055446	0.0840056368302495	4.94466109382184e-11	2.91240538426106e-07
"GO_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX"	-4.05793426067934	-0.00475477005458382	-0.00165713600989446	0.256494038813681	0.25969999184592	5.0225863687837e-05	0.195027028699871
"GO_NATA_COMPLEX"	-1.00948201071062	-0.00568235446905372	0.00181943348138212	0.203938341545515	0.205869802039351	0.312789729407504	1
"GO_NATRIURETIC_PEPTIDE_RECEPTOR_ACTIVITY"	-13.1541334892601	-0.0053567543197864	-0.00396724766478616	0.0769940294848477	0.081656030477134	4.49902131035356e-39	4.09051017537345e-35
"GO_NATURAL_KILLER_CELL_ACTIVATION"	10.598726939005	0.00451747462298001	0.00656790487310539	0.162249430132665	0.156706740384622	5.51757831243432e-26	4.49682632463397e-22
"GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	10.9137502026954	0.0111998875148005	0.0161044928075848	0.156426741871959	0.142774551710766	1.91741040695168e-27	1.58780755799669e-23
"GO_NATURAL_KILLER_CELL_CHEMOTAXIS"	11.8536629155981	0.0173128074127538	0.0241741403535627	0.195124569578755	0.174381095695597	5.32250871232286e-32	4.61514730445515e-28
"GO_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION"	-3.0923007993154	-0.00511997650169639	-0.00114685386783657	0.219150212938138	0.222283628122904	0.00199836512734334	1
"GO_NATURAL_KILLER_CELL_DEGRANULATION"	13.9331220767609	0.02421039020402	0.0321387039311946	0.129894907835476	0.101720360767869	2.11256886130184e-43	1.96553406855523e-39
"GO_NATURAL_KILLER_CELL_DIFFERENTIATION"	4.00906882344013	0.00171659543739802	0.00500190704467887	0.152307240874843	0.148947989633805	6.17987266397655e-05	0.237739701383178
"GO_NATURAL_KILLER_CELL_LECTIN_LIKE_RECEPTOR_BINDING"	-4.72169706869342	-0.00367011631158196	-0.00151663720609132	0.234966897296068	0.237560274054904	2.39660128836285e-06	0.0106409097203311
"GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL"	10.2387087931666	0.0101642359649968	0.0149782887423692	-0.0262442451285586	-0.0388155074822416	2.23869548002517e-24	1.79050864492413e-20
"GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY"	11.341652647724	0.00638524357581137	0.0090538614526751	0.097526600975784	0.0898070484615407	1.69026245619623e-29	1.42860982797706e-25
"GO_NATURAL_KILLER_CELL_PROLIFERATION"	-10.2377798075945	-0.0157166641641348	-0.0106648300898455	0.159718473875344	0.172909221002334	2.35939914887653e-24	1.88657555944167e-20
"GO_NBAF_COMPLEX"	10.8506080100654	0.0119213512133019	0.0171788200964495	0.0210509436727642	0.00650085801788855	3.52667620268118e-27	2.91373987865519e-23
"GO_NCRNA_3_END_PROCESSING"	9.59921785230978	0.0052897461260403	0.00800471423286199	0.0679076196471358	0.0612603894676847	1.12513315113773e-21	8.64327286704006e-18
"GO_NCRNA_CATABOLIC_PROCESS"	4.29546398465231	0.00170581134821484	0.00456999655687613	0.0354211331118874	0.0322832291593419	1.77264430793083e-05	0.0724302464220537
"GO_NCRNA_EXPORT_FROM_NUCLEUS"	8.95193855656717	0.00519333871113823	0.00810556932316611	0.137132906819646	0.130483452802494	4.46097334583498e-19	3.2872912585458e-15
"GO_NCRNA_METABOLIC_PROCESS"	8.3645575814005	0.00204348399309729	0.0032944686949613	0.106623478425481	0.103954502081452	7.16421283917636e-17	5.02856099181789e-13
"GO_NCRNA_PROCESSING"	9.5949174846643	0.00267971084096701	0.00405581065561906	0.105337986761623	0.10197022601333	1.12628513555362e-21	8.64987557507949e-18
"GO_NCRNA_TRANSCRIPTION"	10.9229527719663	0.00526885594872886	0.00757367136271761	0.0831751650972766	0.0767539014415534	1.51818755715973e-27	1.2584256661297e-23
"GO_NECROPTOTIC_SIGNALING_PATHWAY"	5.62547607051811	0.00459328726009585	0.0095069967521078	0.208512484999236	0.201462342993134	1.93857868644806e-08	0.000101019335350808
"GO_NECROTIC_CELL_DEATH"	9.57032280511391	0.00554021567177941	0.00839458033395697	0.0887289571500943	0.0817615591472261	1.51602058090373e-21	1.16278778555316e-17
"GO_NEDD8_SPECIFIC_PROTEASE_ACTIVITY"	6.03195112327066	0.00559076613702761	0.0109744563423831	0.111688693919722	0.103406082680017	1.72206276333911e-09	9.4679010728384e-06
"GO_NEDD8_TRANSFERASE_ACTIVITY"	11.5281875807629	0.0214970604305001	0.0303063467415869	0.145207651677929	0.119305948091885	2.11713159547551e-30	1.80824209569563e-26
"GO_NEGATIVE_CHEMOTAXIS"	-11.6300925717884	-0.0042377946649014	-0.00301526359101653	0.144744144821879	0.148370673949837	5.51566249436313e-31	4.73685095015906e-27
"GO_NEGATIVE_REGULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION"	0.616817632840203	-0.00250655710498029	0.00480796029102822	0.198851652677905	0.197700951084881	0.5373821730373	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION"	3.2939944344552	0.00343435369624153	0.0135316074288677	0.0122515566738403	0.00376857611128569	0.000994252488715785	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS"	6.40705303851732	0.00685649086479432	0.0129021421439256	0.140446190031324	0.130566873526964	1.60811831236917e-10	9.26436959755879e-07
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION"	18.2572287892535	0.0215455638593973	0.0267290867671831	0.253989040572345	0.229851715259055	2.07452854989866e-72	2.07079439850884e-68
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY"	0.887506835972646	-0.000526208917866231	0.00139676721909696	0.152751576580133	0.152316297429517	0.3748465456838	1
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION"	-2.59014812754967	-0.00219554822179201	-0.000303847705166239	0.0998342217420777	0.101083919705557	0.00961830897146589	1
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION"	-8.30968623911481	-0.00450276969830491	-0.00278374662812558	0.0998828494431253	0.103526107606341	1.20450342659e-16	8.40502491074501e-13
"GO_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION"	9.33168963422053	0.0161005649078489	0.0246647369614361	0.079448466545997	0.0590658156113545	1.538623158754e-20	1.16012186170051e-16
"GO_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL"	-5.03977258454454	-0.00475612168026477	-0.00209221394683475	0.319330965393292	0.322755133206842	4.81224684152446e-07	0.00226553001116663
"GO_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION"	1.23950013602152	-0.000888562619425157	0.00394404488520922	0.0929536215105267	0.0914258803776347	0.215215802251065	1
"GO_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY"	-9.43549464926001	-0.007450265346482	-0.00488696529698687	0.0729271147573752	0.0790957300791096	5.66118492935605e-21	4.30306666480353e-17
"GO_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE"	3.13470800971997	0.00109536221744582	0.00475272165025171	0.262569676056981	0.259645634123132	0.00173002018195196	1
"GO_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS"	-2.74853207887866	-0.00624606804380779	-0.00104542369110033	0.0760077047550842	0.0796534506225383	0.00600537944324202	1
"GO_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE"	-4.79792051860365	-0.00384408348744092	-0.00161393482035804	0.163441930256959	0.166170939410859	1.64924206729888e-06	0.00742323854491224
"GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY"	-2.80357295277264	-0.00626319199053624	-0.00110848247512166	0.354203532916829	0.357889370149658	0.00507284700199511	1
"GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	-3.50411782499586	-0.00364411464457189	-0.00102944253935974	0.0495920893935977	0.0519288679855635	0.000461950243696464	1
"GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY"	0.973541545531601	-0.000436275554919582	0.00129707936321839	0.0781054456308996	0.0776750437267502	0.330324408299607	1
"GO_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS"	4.30517974616601	0.00267424732068555	0.00714614362733107	0.132139004240083	0.127228808766075	1.70072712673047e-05	0.0697298121959491
"GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION"	-12.7698404666675	-0.00945728310325269	-0.00693998665648951	0.0880666005588594	0.0962652354387305	8.49104393108936e-37	7.61476819740094e-33
"GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION"	-14.8667425340168	-0.0136172598431518	-0.0104443401248539	0.176743641092178	0.188774441076181	5.57862480908337e-49	5.30136715607193e-45
"GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION"	-2.28657485547575	-0.00350403580816524	-0.000269111629750736	-0.00345883441059532	-0.00157226069163733	0.0222593046198433	1
"GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT"	2.22825907169687	0.000108370954861499	0.00169410560785548	0.210802402992127	0.209901164710769	0.0258963122262872	1
"GO_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT"	7.36133420822531	0.00392395321769096	0.0067724432920892	0.305972158394176	0.300623960139285	2.05970676488319e-13	1.31986009493715e-09
"GO_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE"	-0.96458919085179	-0.00412437453190678	0.00140416632002582	0.223520336681048	0.224880440786989	0.334796170195277	1
"GO_NEGATIVE_REGULATION_OF_AMYLOID_BETA_FORMATION"	-3.04153022343766	-0.00862796816219404	-0.0018648304632974	-0.0463305587073909	-0.0410841593946452	0.00236550621791301	1
"GO_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION"	-5.4713737224556	-0.0180150545009042	-0.00851062204564899	-0.0964117695338754	-0.0831489312605988	4.68924209545394e-08	0.000238588637816697
"GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS"	7.11244928266563	0.00907154314643821	0.0159751902138201	0.0923017884710173	0.0797784217908882	1.29037593992949e-12	8.0725918801989e-09
"GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS"	-3.27370001668403	-0.00861515092602557	-0.00216162335480785	-0.0398157629229418	-0.0344273757825251	0.00106830031256008	1
"GO_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY"	-0.533454739137357	-0.00315585230259773	0.00180573418565651	0.082553705518072	0.0832287645765426	0.593740999712891	1
"GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS"	-8.79558768941456	-0.0046732491765693	-0.00296975330882224	0.0797806099668669	0.0836021112095627	1.86690743817215e-18	1.35817516127024e-14
"GO_NEGATIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT"	1.54281737841847	-0.000322318445063725	0.00270390736039769	0.180537280272982	0.179346485815315	0.122935858452688	1
"GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT"	-0.59504185604612	-0.00153009141240722	0.000817521796508167	0.133728097938875	0.134084382746824	0.551840762799882	1
"GO_NEGATIVE_REGULATION_OF_ANOIKIS"	0.30713283640846	-0.00142306269719599	0.00195179149346131	0.0321361379360079	0.0318717735378753	0.758754455392205	1
"GO_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION"	-0.748607512512979	-0.00213173220557634	0.000953560111070343	0.0506885960960634	0.0512776821433164	0.454125175129797	1
"GO_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY"	7.3639127017823	0.00511761223042799	0.00883095544934197	0.0869840963343757	0.0800098124944907	2.05081691949303e-13	1.3144895267543e-09
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL"	-13.2903609808781	-0.0416310407898042	-0.0309277810638957	0.0794648361284851	0.115744247055335	1.40664201717492e-39	1.28356084067211e-35
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT"	-11.1674701012566	-0.00416444622722247	-0.00292074101130776	-0.0120844730204653	-0.0085418794012002	1.01068546306951e-28	8.48470446246855e-25
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY"	12.7278545444741	0.00428652177618204	0.00584732732198216	0.113676936737501	0.108610012188419	1.13972383585828e-36	1.02096461216185e-32
"GO_NEGATIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION"	7.51525556854729	0.0152257682606131	0.0259728620182941	0.0395625406039985	0.0189632254645449	6.67879371137331e-14	4.34589106799061e-10
"GO_NEGATIVE_REGULATION_OF_ASTROCYTE_ACTIVATION"	-5.38383388485763	-0.0255969112644081	-0.011931317692995	-0.240933012651557	-0.222168898172855	7.65350450767028e-08	0.000383670180969511
"GO_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION"	-6.27539330685091	-0.00901173676661857	-0.00472145764486511	-0.0582638927589272	-0.0513972955531854	3.78674594494862e-10	2.14519157781339e-06
"GO_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS"	5.948297690692	0.00367551010737321	0.00728916387373156	0.0988673013457456	0.0933849643551932	2.87621965528e-09	1.56532922606871e-05
"GO_NEGATIVE_REGULATION_OF_ATPASE_ACTIVITY"	1.25914385487702	-0.000607332066679972	0.00278833571030186	0.0815625591985166	0.0804720573767056	0.20803207949704	1
"GO_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY"	3.79589437704005	0.00218145789958782	0.00684123170072274	0.0393801103668278	0.0348687655666725	0.000148682423680342	0.542839528856929
"GO_NEGATIVE_REGULATION_OF_AUTOPHAGY"	10.9211508232008	0.00482767044277114	0.00693996819699454	0.0949049488869493	0.0890211295670664	1.63908161932145e-27	1.35814302976975e-23
"GO_NEGATIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION"	6.92032228455327	0.00811003661569225	0.0145209899372769	0.0479267240614303	0.0366112107849458	5.02549586470005e-12	3.08314171299348e-08
"GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION"	-10.6217573574399	-0.00417979777811397	-0.00287733222591605	0.106636497517494	0.110165062519509	3.99411161389926e-26	3.2631891885557e-22
"GO_NEGATIVE_REGULATION_OF_AXON_GUIDANCE"	-8.85845267224357	-0.0038908826174683	-0.00248085922959733	0.122183708816082	0.125369579739615	1.02336884666168e-18	7.48184963794352e-15
"GO_NEGATIVE_REGULATION_OF_AXONOGENESIS"	-6.65365660921817	-0.00255944266866464	-0.00139449264821007	0.104043588150835	0.106020555809272	3.11957174781419e-11	1.85364953255119e-07
"GO_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION"	-6.17191926938438	-0.00610044275432283	-0.00315923774421793	0.145305689814073	0.149935530063343	7.25954077145549e-10	4.05808329124362e-06
"GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS"	1.17209805378727	-0.000856388515216433	0.003402999592956	0.197415655844243	0.196142350305373	0.241211039829437	1
"GO_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION"	-2.89199179979213	-0.0033652890163643	-0.000646140357838215	0.205230611073002	0.207236325760103	0.00384107731303298	1
"GO_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY"	3.93426340805589	0.00183810664797345	0.00548922628255905	0.190879463532818	0.187215797067552	8.44792930815405e-05	0.319331727848223
"GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION"	-6.28634677814618	-0.00798303416700898	-0.00418754316052315	0.140942668167124	0.14702795683089	3.531608047172e-10	2.00312808435596e-06
"GO_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	0.726573195239938	-0.00188673683619587	0.00410879180403452	0.100554474091099	0.0994434466071793	0.467521084669482	1
"GO_NEGATIVE_REGULATION_OF_BEHAVIOR"	-5.7971312529486	-0.00596174956146608	-0.00294856467279855	0.180896209367779	0.185351366484911	7.13008316557453e-09	3.80675140210024e-05
"GO_NEGATIVE_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS"	-8.52733101649572	-0.00584810426132314	-0.00366185658108526	0.0876326384774382	0.0923876188986424	1.86535341723375e-17	1.32645281499492e-13
"GO_NEGATIVE_REGULATION_OF_BINDING"	12.4374706473567	0.00397220651210452	0.00545865902041222	0.112444557825667	0.107729125059409	4.21595535347418e-35	3.73913080299625e-31
"GO_NEGATIVE_REGULATION_OF_BIOMINERALIZATION"	6.27460689603749	0.00393530018472574	0.00751181398420175	0.0570606804818585	0.0513371233973947	3.79263378936959e-10	2.14814777829893e-06
"GO_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS"	7.96144355111523	0.00139896454492927	0.002312922943009	0.0823724060975546	0.0805164623535855	1.97087829492742e-15	1.33507295698384e-11
"GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION"	-3.37968419571357	-0.00208549207618201	-0.000554284172632331	0.151556244892828	0.152876133017235	0.0007307137029477	1
"GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE"	-0.304327962634161	-0.00120084416665295	0.00087811145280593	0.00530045793116665	0.00546182428809016	0.760889606797192	1
"GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER"	-4.80329384963747	-0.00191896404395734	-0.000806588515567661	0.0981232678888372	0.0994860441685997	1.59883063859976e-06	0.00720113319625332
"GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION"	-7.10719024245368	-0.00598796407333542	-0.00339874812229031	0.0518765184558071	0.05656987455362	1.35012745297187e-12	8.43829658107416e-09
"GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS"	3.63120192473732	0.0016605372228462	0.00555730809949545	-0.0457814657880591	-0.0493903884492299	0.000284780163299805	0.999008812855718
"GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY"	-19.2146293806508	-0.0093345181537043	-0.00760611502029892	0.0345641621322567	0.0430344787192583	1.35896970819159e-79	1.36426969005354e-75
"GO_NEGATIVE_REGULATION_OF_BONE_DEVELOPMENT"	-3.22384815457722	-0.0046445748662587	-0.00113190657822961	-0.0592662598180854	-0.0563780190958413	0.00127255142658597	1
"GO_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION"	14.0788810051401	0.0120979836346457	0.0160121102678167	0.0471404013330204	0.0330853543817891	2.82713955486753e-44	2.63828663260238e-40
"GO_NEGATIVE_REGULATION_OF_BONE_REMODELING"	2.61385146257708	0.000503531165068047	0.00352463092568095	0.0854119486691126	0.0833978676237381	0.00897600648297698	1
"GO_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING"	-6.12899272875869	-0.00801930219550631	-0.00413239939724021	0.050776086933346	0.0568519377297192	9.53843306289316e-10	5.30241493966231e-06
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS"	-0.415061144977403	-0.00235956963432784	0.00153500255976429	0.0844818911670074	0.0848941747042892	0.678113700372768	1
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT"	-6.61051410397993	-0.00560525515218904	-0.00304115148423793	0.189716198152049	0.194039401470262	4.15823947221447e-11	2.45668788018431e-07
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT"	6.85137069319804	0.00285391689489165	0.00514173341155527	0.126596673386759	0.122598848233535	8.12508166780799e-12	4.94411219486116e-08
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT"	7.40555892779771	0.00275175886013094	0.00473318402522665	0.0858765202163504	0.0821340487736716	1.51073296907582e-13	9.72458812194107e-10
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL"	11.7040979716918	0.0130180641004541	0.0182564461240394	0.203794616036006	0.188157360923759	2.86821655097983e-31	2.47068173701403e-27
"GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING"	7.07519982097597	0.00418279493088774	0.00738918789840854	0.145826930053351	0.140040938638703	1.68699059570064e-12	1.05133253924064e-08
"GO_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY"	2.21872999588969	0.000309063489303137	0.00499989988434919	0.0849649769367004	0.0823104952498742	0.026546337670688	1
"GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING"	-4.66065374916632	-0.00378020037903547	-0.00154166834611486	0.0755731071697191	0.0782340415322943	3.2282857877783e-06	0.0141528048936201
"GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY"	19.8248159914055	0.00857537291366462	0.0104573711525113	0.0803189785163791	0.0708026064832911	4.94081151675884e-85	4.97786760313453e-81
"GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS"	0.512850905026569	-0.00103385731498387	0.00176643043291691	-0.010727259028905	-0.0110935455878715	0.608076027817094	1
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION"	-11.6127411924821	-0.0161065587065613	-0.0114538339038496	0.217454444370251	0.231234640675456	9.05273756831162e-31	7.76000664355672e-27
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION"	-5.30093929525836	-0.00423736662165069	-0.00194936936111829	0.0758482906773764	0.0789416586687609	1.19851241745115e-07	0.000589428406902478
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION"	0.8248124552829	-0.00109298762011949	0.00268070995884	0.266206006701966	0.265412145532605	0.409515368449507	1
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT"	2.23143190104716	0.000146201877393941	0.00226115043096347	0.0453623296390862	0.0441586534849075	0.0256927257083571	1
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH"	2.84527442515625	0.00056218499749731	0.00305316793545872	0.0618318348379228	0.0600241583714447	0.00445381339844309	1
"GO_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION"	4.38612102895148	0.00174426313397447	0.00456356694655802	0.0301380880009735	0.0269841729607073	1.17517683569397e-05	0.0491106399636512
"GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT"	-13.6085102203444	-0.00686017536101123	-0.00513253292108251	0.0161272386824387	0.0221235928234855	1.75926429737147e-41	1.62327316718466e-37
"GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS"	6.10916805256234	0.00144453074463963	0.00280961353955572	0.101348229855654	0.099221157713556	1.05932927702949e-09	5.87609949968261e-06
"GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY"	11.3900478259616	0.00249095198039121	0.00352663291953641	0.0817474619630715	0.0787386695131077	8.99095466040686e-30	7.62343045655898e-26
"GO_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION"	0.377035249658082	-0.000722620956763699	0.00106678907781002	0.0864005763832564	0.0862284923227332	0.706158532769584	1
"GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY"	7.26923424567395	0.00287406867973958	0.00499669714516313	0.105110364966679	0.101174982054227	4.13186146930143e-13	2.62703752218185e-09
"GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION"	-13.4293023365362	-0.0111006824343915	-0.00827257290231664	0.0996529563573204	0.109339584025674	1.85048884462109e-40	1.69911885713108e-36
"GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION"	-13.6206144616444	-0.0140154755760342	-0.0104885985030552	0.184485942063145	0.19673797910269	1.53613715353427e-41	1.41785459271213e-37
"GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION"	-2.63044607015758	-0.00480105017494045	-0.000700718368823709	-0.118026883862032	-0.11527599959015	0.00855165828887447	1
"GO_NEGATIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION"	-5.30821005891457	-0.0126358210326266	-0.00581975849899822	-0.0172385713688731	-0.00801078160306071	1.15527193864935e-07	0.000569202484172532
"GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION"	3.235706622687	0.000399439689152464	0.00162750911267572	0.0835259255795337	0.0825124511786196	0.00122102501916271	1
"GO_NEGATIVE_REGULATION_OF_CELL_ADHESION"	-4.43156225683455	-0.00155964998366821	-0.000602956227348199	0.0872255632050705	0.0883068663105787	9.55363276694447e-06	0.0402972230109718
