""	"T_statistic"	"CI_low"	"CI_high"	"mean_Yes"	"mean_No"	"p.value"	"FDR"
"GO_NUCLEOTIDASE_ACTIVITY"	1.82382543618814	-0.000130757350202106	0.00362435468142326	0.0943353956882195	0.092588597022609	0.0682268321447781	1
"GO_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX"	1.21336924089042	-0.00106179146459336	0.00451130668489004	0.201037516967029	0.199312759356881	0.225034209276093	1
"GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY"	-6.02516041445003	-0.00649654716864943	-0.00330687162606259	0.149019833315596	0.153921542712952	1.79189926253953e-09	1.29518478696357e-05
"GO_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_1_SIGNALING_PATHWAY"	-12.5875319013307	-0.0278817940162186	-0.0203675091424564	0.186637658032377	0.210762309611714	7.12559571542841e-36	7.12417059628532e-32
"GO_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY"	-10.0912744267952	-0.0143530887299815	-0.00968361176798677	0.127779975095908	0.139798325344892	9.50544701944946e-24	9.11572369165203e-20
"GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY"	2.34336443756091	0.000262745531500872	0.00295230970720099	0.132937909333455	0.131330381714104	0.0191422934524299	1
"GO_NUCLEOTIDE_EXCISION_REPAIR"	11.4985060820806	0.00852802700310531	0.0120339317690569	0.096164772355078	0.0858837929689969	3.89451610701607e-30	3.83960342990714e-26
"GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX"	6.66931234347579	0.00666421856910997	0.0122130410431727	0.0269226538779269	0.0174840240717855	2.81974213165524e-11	2.18078856462216e-07
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION"	7.1500373548571	0.00603473249044062	0.0105940811167525	0.22099900641528	0.212684599611684	9.88498265383637e-13	8.01375543746514e-09
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING"	3.83366312823798	0.00173052089708355	0.00535255350283125	0.222984840049441	0.219443302849484	0.000127671170907761	0.639504895076973
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING"	11.5021061470954	0.0119974431687706	0.0169277898828832	0.132723898264501	0.118261281738674	3.76813308256513e-30	3.71537921940922e-26
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION"	9.86242459665629	0.00776099451803491	0.0116120861467807	0.142191871218409	0.132505330886001	1.04601673342289e-22	9.9580793021859e-19
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION_3_TO_LESION"	7.61991450776092	0.00677326992865882	0.0114657182969512	0.108991819527964	0.099872325415159	2.99637649413786e-14	2.52624502220763e-10
"GO_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_ASSEMBLY"	5.19257385983873	0.00289523903055279	0.00640738422435177	0.213660574074863	0.209009262447411	2.15347544799928e-07	0.00139179118204194
"GO_NUCLEOTIDE_PHOSPHORYLATION"	6.77141293796925	0.0026069469007622	0.00473159536067113	0.10378787577577	0.100118604645053	1.42709344627394e-11	1.11541623760771e-07
"GO_NUCLEOTIDE_RECEPTOR_ACTIVITY"	-6.53654126759953	-0.0045224820708382	-0.00243567385244991	0.0853243117834191	0.0888033897450632	6.81897727294883e-11	5.22129089789692e-07
"GO_NUCLEOTIDE_SALVAGE"	5.1903056640772	0.00425250665912324	0.00941449606150341	0.144046433278818	0.137212931918505	2.16937546440714e-07	0.0014018504250999
"GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS"	4.23533710031112	0.00145649304306881	0.00396663681949002	0.170503333061585	0.167791768130306	2.31656024661739e-05	0.126553686272708
"GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS"	3.38617941973008	0.000699176577985411	0.00262177537079244	0.151714431351131	0.150053955376742	0.000713299207287013	1
"GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT"	2.62573269796419	0.000581977421731722	0.00401132962914893	0.0759272102575849	0.0736305567321446	0.00866857311870874	1
"GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	1.99699995503254	2.7162326726856e-05	0.00293398865272924	0.0860967233372418	0.0846161478475138	0.0458707309932643	1
"GO_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT"	0.881187863158245	-0.00136434231645866	0.00359243599493856	0.105583969104654	0.104469922265414	0.378250979497388	1
"GO_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	2.08529623870477	9.09160740474834e-05	0.00294398398868207	0.100080400382523	0.0985629503511579	0.037084468057828	1
"GO_NUCLEOTIDE_TRANSPORT"	1.45695781546619	-0.000300243404188961	0.00203821486579444	0.073751138561972	0.0728821528311693	0.14517931127515	1
"GO_NUCLEOTIDYLTRANSFERASE_ACTIVITY"	9.50945288242548	0.00366703744316967	0.00557170416227027	0.072558170990893	0.067938800188173	2.99323826452429e-21	2.80765749212379e-17
"GO_NUCLEUS_LOCALIZATION"	4.03216432151513	0.00216257762445535	0.00625509453343712	0.111479701119892	0.107270865040946	5.59583409908502e-05	0.292997873428092
"GO_NUCLEUS_ORGANIZATION"	8.83903207596695	0.00443008016215505	0.0069553867701994	0.109095423877217	0.103402690411039	1.37382852148907e-18	1.24757368036423e-14
"GO_NURD_COMPLEX"	6.24208732441314	0.00518225256665247	0.00992764354259965	0.114008438171699	0.106453490117073	4.62930847252959e-10	3.43772447170047e-06
"GO_NURF_COMPLEX"	4.95015186725373	0.00651152119306076	0.0150506381787843	0.0779074676003096	0.0671263879143871	7.62642648104678e-07	0.00475202634034025
"GO_O_ACETYLTRANSFERASE_ACTIVITY"	0.691610542394422	-0.00136885856068583	0.00286123914062738	0.0991856856750009	0.0984394953850301	0.489207692790972	1
"GO_O_ACYLTRANSFERASE_ACTIVITY"	-0.117056256908826	-0.000818914100755881	0.000726626643393584	0.0585766551925315	0.0586227989212126	0.906819243684489	1
"GO_O_GLYCAN_PROCESSING"	-8.24351292345024	-0.00340708267312025	-0.00209793659571207	0.101183598271463	0.103936107905879	2.06232558385476e-16	1.81299042076672e-12
"GO_O_METHYLTRANSFERASE_ACTIVITY"	4.3757837353745	0.00198418101098196	0.00520496528169046	0.0409640807650398	0.0373695076187036	1.23152782479926e-05	0.0689532429105105
"GO_O_PALMITOYLTRANSFERASE_ACTIVITY"	1.38682354242092	-0.000564100310096023	0.00329208738555756	0.000750806253544138	-0.000613187284186631	0.165547890973543	1
"GO_OBSERVATIONAL_LEARNING"	-2.93722092415682	-0.00430720826482299	-0.000859121996112678	0.0285092315200327	0.0310923966505005	0.00332382473922904	1
"GO_ODONTOBLAST_DIFFERENTIATION"	-1.67907908104916	-0.00618847160777085	0.000478253527154787	0.035990440213597	0.0388455492539051	0.0931859066850661	1
"GO_ODONTOGENESIS"	-5.0887392345015	-0.00177955787485781	-0.000789761721133323	0.0755163129475541	0.0768009727455496	3.71691237381771e-07	0.00236061104861163
"GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH"	-2.34626037942668	-0.00141621664648572	-0.000126907283960523	0.0582317638098509	0.059003325775074	0.0189940489133635	1
"GO_ODORANT_BINDING"	-9.83006581071072	-0.00537421884064225	-0.00358695189351273	0.157166417229463	0.16164700259654	1.51222596231271e-22	1.43752199977446e-18
"GO_OLFACTORY_BEHAVIOR"	-8.09437389084369	-0.00480840054570228	-0.00293332542165717	0.181045463085072	0.184916326068751	7.3301863384692e-16	6.38092720763744e-12
"GO_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT"	-1.7684203495506	-0.00537792862367854	0.000276803692666869	0.0892029596940667	0.0917535221595725	0.077039076015941	1
"GO_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION"	-3.09477524291358	-0.0046619296650984	-0.00104618905133602	0.0767516714538316	0.0796057308120488	0.00197844872680552	1
"GO_OLFACTORY_LOBE_DEVELOPMENT"	-7.67320101936904	-0.00420608646034453	-0.0024942518374358	0.131935458130066	0.135285627278956	1.96537645535479e-14	1.66270848123015e-10
"GO_OLFACTORY_RECEPTOR_ACTIVITY"	-9.52399354684544	-0.0038778493330901	-0.00255384331845801	0.0153071045286797	0.0185229508544537	2.84316425573901e-21	2.66745670473434e-17
"GO_OLFACTORY_RECEPTOR_BINDING"	-7.56085087260453	-0.00667495512403932	-0.00392620874280719	0.312865796653507	0.318166378586931	4.72526172841799e-14	3.9611869069328e-10
"GO_OLIGODENDROCYTE_DEVELOPMENT"	5.26369904114058	0.0015027956452589	0.00328645061780173	0.0620192401456368	0.0596246170141065	1.46035958065367e-07	0.00095478309383137
"GO_OLIGODENDROCYTE_DIFFERENTIATION"	1.05879189589207	-0.000246025955118541	0.000823892014324525	0.116296503199989	0.116007570170386	0.289736309511253	1
"GO_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION"	-0.53316364143987	-0.00286998038116388	0.00164265610007082	0.11589975300091	0.116513415141457	0.593939117428686	1
"GO_OLIGOPEPTIDE_BINDING"	2.29084340562021	0.000269046045792276	0.0034606316216542	0.226543691030149	0.224678852196425	0.0220049714458335	1
"GO_OLIGOPEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-2.24360259938599	-0.00332699660877415	-0.000224161633601183	0.0272974791784206	0.0290730582996083	0.0248938485481013	1
"GO_OLIGOPEPTIDE_TRANSPORT"	0.599184328101696	-0.00131643538055155	0.00247544117150487	0.0895467029616696	0.0889672000661929	0.549070870728085	1
"GO_OLIGOSACCHARIDE_BINDING"	11.6725961247417	0.0110130508715654	0.0154587896803917	0.251330926484162	0.238095006208183	3.54240572178283e-31	3.5037934994154e-27
"GO_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS"	0.639700513400927	-0.00110190117828623	0.00216940181192423	0.0582487138548948	0.0577149635380758	0.52238996695009	1
"GO_OLIGOSACCHARIDE_CATABOLIC_PROCESS"	-2.76300865016124	-0.00421711938276014	-0.000716651570492731	0.156727303753099	0.159194189229726	0.00574331128154875	1
"GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS"	3.35365813956301	0.00114316080529147	0.00436005007604138	0.0826884265925767	0.0799368211519103	0.00080262118377887	1
"GO_OLIGOSACCHARIDE_METABOLIC_PROCESS"	-1.18752594535056	-0.00150286517246562	0.000368958929936079	0.0970812736217447	0.0976482267430095	0.235064709901907	1
"GO_OLIGOSACCHARYL_TRANSFERASE_ACTIVITY"	5.53242306032752	0.00597742611544019	0.0125383708194839	0.218103171921697	0.208845273454235	3.29756795555359e-08	0.000224333548016311
"GO_OLIGOSACCHARYLTRANSFERASE_COMPLEX"	4.53284450778765	0.0032483138450959	0.00819909624437535	0.295486564821536	0.2897628597768	5.93467643092775e-06	0.0343855152407954
"GO_OMEGA_HYDROXYLASE_P450_PATHWAY"	-5.38149824415937	-0.00497563257540641	-0.00231847037817466	0.13432412843601	0.137971179912801	7.71135114015208e-08	0.000512419283263106
"GO_OMEGA_PEPTIDASE_ACTIVITY"	7.18801053069975	0.00468519135211464	0.0081991657049658	-0.117955213675894	-0.124397392204434	7.45963298566699e-13	6.06542758064583e-09
"GO_ONE_CARBON_COMPOUND_TRANSPORT"	-2.67423337784318	-0.00284732366437493	-0.000438567856561752	-0.0359471779977968	-0.0343042322373285	0.00751106067230489	1
"GO_ONE_CARBON_METABOLIC_PROCESS"	12.8158614091611	0.00945839414545523	0.0128748175736939	0.111570215863084	0.10040361000351	6.12923343687941e-37	6.1396531337221e-33
"GO_OOCYTE_DIFFERENTIATION"	5.64508780519672	0.00215955393527555	0.00445745408679484	-0.0135476971755612	-0.0168562011865964	1.73052601826148e-08	0.000119735095203512
"GO_OOCYTE_MATURATION"	9.9693056090997	0.00748711995002716	0.0111525475164396	-0.0123231135214857	-0.0216429472547191	3.38528431467632e-23	3.2349776911047e-19
"GO_OOGENESIS"	5.70725756158149	0.00147099347597291	0.0030102349494078	0.0178526888044751	0.0156120745917848	1.20394415678415e-08	8.38426710784479e-05
"GO_OPIOID_RECEPTOR_ACTIVITY"	-1.19726616670957	-0.00347028268184608	0.000838631968758062	0.0648574608781246	0.0661732862346686	0.231247236601461	1
"GO_OPIOID_RECEPTOR_BINDING"	5.19519535635934	0.00510217871647369	0.0112860594467105	0.147188795367902	0.13899467628631	2.10866028385136e-07	0.00136409233762344
"GO_OPIOID_RECEPTOR_SIGNALING_PATHWAY"	-0.247680287923134	-0.00214713933064467	0.00166543796201405	0.0385914453425146	0.0388322960268299	0.804389922467071	1
"GO_OPSONIN_BINDING"	8.5327440021687	0.0101141129322933	0.0161475286412813	0.177407363706043	0.164276542919255	1.76451853305702e-17	1.57765602040628e-13
"GO_OPSONIZATION"	2.9382234550397	0.0010295499662649	0.00515741945583966	0.235150404968411	0.232056920257358	0.00331314398226454	1
"GO_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT"	-6.33621530518465	-0.00389151596371371	-0.00205238726862314	0.244473220252064	0.247445171868232	2.59645483358674e-10	1.94708147970669e-06
"GO_OPTIC_NERVE_DEVELOPMENT"	0.779694233579714	-0.000744377872452665	0.00172753194532158	0.183696248883353	0.183204671846918	0.435601505678186	1
"GO_OPTIC_NERVE_MORPHOGENESIS"	-9.41969608135851	-0.00599348226978671	-0.00392839048796126	0.243630003506409	0.248590939885283	7.51295693702761e-21	7.00733493516565e-17
"GO_ORGAN_GROWTH"	1.85648802884012	-2.63771099324576e-05	0.000969370788582846	0.101908344225545	0.10143684738622	0.0634313684811115	1
"GO_ORGAN_INDUCTION"	-4.76875612626225	-0.00321281983203842	-0.0013408491780029	0.0619560740005069	0.0642329085055276	1.90099434946809e-06	0.0115010158142819
"GO_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE"	-7.09618401947735	-0.00348864152076304	-0.00197824908986412	0.134850143279166	0.13758358858448	1.50036452386215e-12	1.20959387913767e-08
"GO_ORGANELLAR_RIBOSOME"	9.25844739983001	0.00805256379842264	0.0123790576877046	0.149141155665123	0.138925344922059	3.20512324346002e-20	2.96922617274136e-16
"GO_ORGANELLE_ASSEMBLY"	11.2789929090016	0.00324114135904977	0.00460501655660008	0.0898069220787216	0.0858838431208967	4.85305219590617e-29	4.76957969813659e-25
"GO_ORGANELLE_DISASSEMBLY"	3.92938973466554	0.00119527661999667	0.00357545032357727	0.13664814128431	0.134262777812523	8.62666486104629e-05	0.440477507805024
"GO_ORGANELLE_ENVELOPE_LUMEN"	10.1352966325129	0.00594351839740767	0.00879422215705164	0.162217749609367	0.154848879332137	6.69369603593949e-24	6.42460945529472e-20
"GO_ORGANELLE_FISSION"	14.7531278874707	0.00765050782183604	0.00999566154089898	0.0543057145064317	0.0454826298250642	8.97585992120327e-48	9.10421471807647e-44
"GO_ORGANELLE_FUSION"	10.1510285691538	0.00374091713869446	0.00553168295668235	0.0688256614924335	0.064189361444745	5.42874000260581e-24	5.21159040250158e-20
"GO_ORGANELLE_INHERITANCE"	7.92457537925532	0.00794438352063589	0.0131670128475046	0.0946409568157069	0.0840852586316366	2.77452963595543e-15	2.38859256359403e-11
"GO_ORGANELLE_INNER_MEMBRANE"	10.7244904506745	0.0063482968796876	0.00918851845708199	0.115994729313692	0.108226321645307	1.64936069998026e-26	1.60383834466081e-22
"GO_ORGANELLE_LOCALIZATION"	10.9151702605208	0.00400466651425996	0.00575827808625573	0.0846742697138775	0.0797927974136197	2.41871896448971e-27	2.36212094072066e-23
"GO_ORGANELLE_MEMBRANE_CONTACT_SITE"	1.55959760318462	-0.000351991701382888	0.00309165257339164	0.0961884189327187	0.0948185884967143	0.118906736259646	1
"GO_ORGANELLE_MEMBRANE_FUSION"	8.1827698424184	0.00289627577328869	0.00472123833952251	0.069445109605011	0.0656363525486054	3.3963661815952e-16	2.9718204088958e-12
"GO_ORGANELLE_SUBCOMPARTMENT"	6.88810506232829	0.00165826895716815	0.00297772970315018	0.0779618176339402	0.0756438183037811	6.3507352070974e-12	5.02660691641759e-08
"GO_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE"	4.82389577850384	0.00153978579357525	0.00364813471615613	0.119397170841675	0.116803210586809	1.4471626972208e-06	0.00884361124271634
"GO_ORGANIC_ACID_BINDING"	4.53040653678032	0.000740765656452824	0.00187083724787284	0.0898403316626436	0.0885345302104807	6.00146222994921e-06	0.0347544677736359
"GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS"	6.87150110386663	0.00114675679073114	0.00206226761984386	0.0750787187778757	0.0734742065725882	7.044082050106e-12	5.5690512688138e-08
"GO_ORGANIC_ACID_CATABOLIC_PROCESS"	7.17182428865988	0.00235460001446135	0.00412606619302343	0.0727394732554682	0.0694991401517258	8.36961761768609e-13	6.79529254379934e-09
"GO_ORGANIC_ACID_METABOLIC_PROCESS"	9.3005937380526	0.00219138133541445	0.00336196853420389	0.0914485572603955	0.0886718823255863	2.08425686272839e-20	1.9337735172394e-16
"GO_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY"	-8.24557413300518	-0.00518785104375724	-0.00319488112230282	0.0433815053267868	0.0475728714098168	2.00265930573734e-16	1.76173939125714e-12
"GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT"	-1.56956624423251	-0.00102347224518979	0.000113303779722748	0.06428106148512	0.0647361457178536	0.11656702014484	1
"GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-2.91297661636638	-0.00128499328760489	-0.000251188163907952	0.0343832665574399	0.0351513572831963	0.00359284093743302	1
"GO_ORGANIC_ACID_TRANSPORT"	-2.74400870244026	-0.000957541879829188	-0.000159508100077352	0.0615340894375558	0.0620926144275091	0.00608711570876637	1
"GO_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-2.31211143553775	-0.000944040322347174	-7.77255626197809e-05	0.0483829745562651	0.0488938574987486	0.0208042209107177	1
"GO_ORGANIC_ANION_TRANSPORT"	-0.18386447157928	-0.000375923678731987	0.000311453536728373	0.0560364329261256	0.0560686679971274	0.854125892156334	1
"GO_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-2.07027096782301	-0.00287719209931926	-7.84728328691464e-05	0.068635315839366	0.0701131483054602	0.0384675249631183	1
"GO_ORGANIC_CATION_TRANSPORT"	-3.0253095932507	-0.00356195147799182	-0.00076085744567313	0.0309558880510735	0.033117292512906	0.00249380093545508	1
"GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS"	7.55575168094223	0.00251827563296685	0.00428304371725242	0.171882830841477	0.168482171166368	5.07229618529242e-14	4.24754082556387e-10
"GO_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS"	2.68841349580362	0.000178007687253804	0.00113664710268531	0.0757889417810199	0.0751316143860503	0.00719995890737065	1
"GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS"	2.84956785988435	0.000410262805637006	0.00221919193611344	0.00397658257769904	0.00266185520682382	0.00439263639409954	1
"GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS"	5.77078325038823	0.000819746459316617	0.00166323259878393	0.0607704525053319	0.0595289629762816	8.30292202055796e-09	5.82782096622963e-05
"GO_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-4.62701332052326	-0.00254311013579207	-0.00102948058387227	-0.0119645414989893	-0.0101782461391571	3.78898414845184e-06	0.0223891073332019
"GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT"	-1.31075282206038	-0.000738561930887756	0.000146666730136803	0.0325612929391532	0.0328572405395287	0.189989014834801	1
"GO_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE"	10.3774100197592	0.00663130986173681	0.0097203272577865	0.0654005262231199	0.0572247076633582	5.46835820334154e-25	5.27368465130258e-21
"GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS"	7.78746854686783	0.00173880157793029	0.0029088708420291	0.134182943670401	0.131859107460421	8.53889542585729e-15	7.27428501328782e-11
"GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS"	9.20614736490386	0.00279948515881787	0.00431446550033601	0.091420572187186	0.087863596857609	5.22040498263594e-20	4.82469828495214e-16
"GO_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS"	9.04102080526802	0.00205613157559818	0.00319471859502162	0.0849299593480583	0.0823045342627484	2.18331762075263e-19	2.00494057113714e-15
"GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS"	5.3908105456265	0.00129315452913989	0.00277119847626256	0.0513301741292709	0.0492979976265697	7.32622453592636e-08	0.00048748698062054
"GO_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	2.14274423954022	0.000112013850349259	0.00251998557057348	0.0892072753998893	0.087891275689428	0.0321738542919262	1
"GO_ORGANOPHOSPHATE_ESTER_TRANSPORT"	3.68079575820807	0.000557616903585996	0.00182837866983044	0.0175005668685394	0.0163075690818312	0.000234559974039788	1
"GO_ORGANOPHOSPHATE_METABOLIC_PROCESS"	9.00066478033899	0.00176682132636587	0.00275083329522003	0.0831912128676801	0.0809323855568871	3.21531570428693e-19	2.94458612198597e-15
"GO_ORIGIN_RECOGNITION_COMPLEX"	8.13546907610963	0.00432849363669624	0.00707685368697164	0.21314633544685	0.207443661785016	5.07245469918831e-16	4.42622397051172e-12
"GO_ORNITHINE_DECARBOXYLASE_REGULATOR_ACTIVITY"	-2.21575077304124	-0.00560358061984032	-0.000342695407225117	0.26897148740076	0.271944625414292	0.0267455252203945	1
"GO_ORNITHINE_METABOLIC_PROCESS"	-2.26714618467086	-0.00380613730583718	-0.000276236093946085	0.119790854141681	0.121832040841572	0.0234141532784233	1
"GO_ORNITHINE_TRANSPORT"	-0.7970317346228	-0.00226929577799186	0.000957403004987625	-0.0259020983017643	-0.0252461519152621	0.42546413534487	1
"GO_OSSIFICATION"	-7.33593810306124	-0.00164329606688788	-0.000950236827047865	0.100798219083861	0.102094985530829	2.48825412089238e-13	2.04758431608234e-09
"GO_OSSIFICATION_INVOLVED_IN_BONE_REMODELING"	3.85707955395243	0.00464790711110442	0.0142554875132928	0.00440887053506225	-0.00504282677713638	0.000115911856823204	0.584427582102593
"GO_OSTEOBLAST_DEVELOPMENT"	-12.0056457879835	-0.00958027093635897	-0.00689079877764673	0.116676033698753	0.124911568555756	7.50415818340094e-33	7.45162907611713e-29
"GO_OSTEOBLAST_DIFFERENTIATION"	-3.47126363505162	-0.00143428246652073	-0.00039896905934502	0.0975614181355001	0.098478043898433	0.000521734420517489	1
"GO_OSTEOBLAST_PROLIFERATION"	-14.3781096277999	-0.00876081854720582	-0.00665847447087736	0.117892863910876	0.125602510419918	4.57879611471063e-46	4.63877834381334e-42
"GO_OSTEOCLAST_DEVELOPMENT"	8.73580863210396	0.00635982765514589	0.0100400493746367	0.0539566752467465	0.0457567367318552	3.10359661263877e-18	2.80503061850292e-14
"GO_OSTEOCLAST_DIFFERENTIATION"	-11.4814217986593	-0.00546595559439453	-0.00387163205936619	0.105711769143601	0.110380562970481	3.42326215859084e-30	3.37602114080228e-26
"GO_OSTEOCLAST_FUSION"	0.636796767905523	-0.00156136437488667	0.00306378976235836	0.0526241732580428	0.051872960564307	0.524281092639152	1
"GO_OSTEOCLAST_PROLIFERATION"	-4.20778179846566	-0.0098860140673226	-0.00360209170823749	0.120964422685245	0.127708475573025	2.61536990270208e-05	0.142093046813804
"GO_OTHER_ORGANISM_PART"	-5.32377215543704	-0.00503548993826683	-0.00232497463994427	0.228334266303005	0.232014498592111	1.06636325175078e-07	0.000702946655554116
"GO_OTIC_VESICLE_DEVELOPMENT"	-5.6297833432992	-0.00599302286759868	-0.00289732613195095	0.0695861432126756	0.0740313177124504	1.8819060153096e-08	0.000129964429417281
"GO_OTIC_VESICLE_FORMATION"	-2.49201536684757	-0.00327461135882559	-0.000391019018303909	0.0124975518146121	0.0143303670031768	0.0127288996487993	1
"GO_OTIC_VESICLE_MORPHOGENESIS"	-2.75523056096994	-0.00309475674091089	-0.000521658656887336	0.00592649164875645	0.00773469934765557	0.00588282729727692	1
"GO_OTOLITH_DEVELOPMENT"	-2.20139244328763	-0.0056589804423154	-0.000327792055205954	0.0969008840942617	0.0998942703430224	0.027743174309498	1
"GO_OUTER_DENSE_FIBER"	3.284589341611	0.00206950524230903	0.00819668742240146	0.00453295866117407	-0.000600137671181175	0.00102695123980585	1
"GO_OUTER_DYNEIN_ARM"	-3.22511729079027	-0.00244311630725745	-0.000595844056819266	-0.0479030253806646	-0.0463835451986262	0.00126716992598634	1
"GO_OUTER_DYNEIN_ARM_ASSEMBLY"	-5.34285630791643	-0.0024668886218515	-0.0011425073194863	-0.0813590868090465	-0.0795543888383776	9.55031447763509e-08	0.000631466793261232
"GO_OUTER_EAR_MORPHOGENESIS"	3.29547185545935	0.00176474523042024	0.00694713415242392	-0.0496735553327787	-0.0540294950242007	0.000988273287683244	1
"GO_OUTER_MEMBRANE"	4.51204691608253	0.00112162584491334	0.00284516086888779	0.0850682340669576	0.083084840710057	6.56998031642281e-06	0.037915356406076
"GO_OUTER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION"	6.00779728334785	0.010376403024472	0.0204281424029609	0.121741034866847	0.10633876215313	1.99870136102108e-09	1.44226290211281e-05
"GO_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX"	5.36084624478033	0.0036809475988549	0.00792504719388898	0.182437425201286	0.176634427804914	8.59560555122229e-08	0.000570060560157062
"GO_OUTFLOW_TRACT_MORPHOGENESIS"	-7.56100420721465	-0.00286648873176643	-0.00168611025793669	0.0830433462331835	0.0853196457280351	4.64233142330487e-14	3.89259489844113e-10
"GO_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS"	-7.50533084748177	-0.00422379721507173	-0.00247425931803778	0.050887910832458	0.0542369390990127	7.11475127871407e-14	5.93654846695902e-10
"GO_OUTWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY"	-9.98847767536107	-0.0058725595299623	-0.00394549732639242	0.1990358646575	0.203944893085677	3.04932686303494e-23	2.9145466156888e-19
"GO_OVARIAN_FOLLICLE_DEVELOPMENT"	0.723579302070657	-0.000769244685296061	0.00166935462933393	0.0243149109507106	0.0238648559786916	0.469350751851088	1
"GO_OVULATION"	-5.7914212680803	-0.00460075353388517	-0.00227376921035758	0.067551081024748	0.0709883423968693	7.3346092438603e-09	5.16356490767765e-05
"GO_OVULATION_CYCLE"	-3.16405800508998	-0.00209998132865575	-0.000493287002054806	0.0440227225665966	0.0453193567319519	0.00156314378419013	1
"GO_OVULATION_CYCLE_PROCESS"	-0.74442163327334	-0.00137083965397398	0.000616256629537803	0.0498022876942912	0.0501795792065093	0.456648977840709	1
"GO_OVULATION_FROM_OVARIAN_FOLLICLE"	-2.49339568062681	-0.00409839377513151	-0.000490530473233891	-0.0788679457215772	-0.0765734835973945	0.0126778848098477	1
"GO_OXALATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-8.56740978352042	-0.00533669199756256	-0.00334908523168579	0.206323892515033	0.210666781129657	1.45842799508023e-17	1.30602226959434e-13
"GO_OXALATE_TRANSPORT"	-8.54314856582215	-0.00534810430029488	-0.00335163584042484	0.218225672161113	0.222575542231473	1.80631119641051e-17	1.61466157847136e-13
