""	"rho"	"Pval"	"SE"	"Tval"	"n"	"FDR"
"GO_MYELIN_ASSEMBLY"	-0.0283037681432937	1	0.0147817336398877	-1.91478001382175	4575	1
"GO_MYELIN_MAINTENANCE"	0.0675482410679277	0.016175503685244	0.0147538831733217	4.57833644704942	4575	1
"GO_MYELIN_SHEATH"	-0.0239369566331091	1	0.0147834209398025	-1.61917574630253	4575	1
"GO_MYELIN_SHEATH_ABAXONAL_REGION"	-0.047004707769166	1	0.0147713127734568	-3.18216183558383	4575	1
"GO_MYELIN_SHEATH_ADAXONAL_REGION"	-0.0267127734462877	1	0.0147823810745376	-1.80706838171694	4575	1
"GO_MYELOID_CELL_APOPTOTIC_PROCESS"	-0.00600740147249302	1	0.0147873912100458	-0.406251609033776	4575	1
"GO_MYELOID_CELL_DEVELOPMENT"	-0.115880857178294	2.04296880911031e-11	0.0146880353799879	-7.88947290637516	4575	1.1074933914187e-07
"GO_MYELOID_CELL_DIFFERENTIATION"	0.0974658141013664	1.84842514612874e-07	0.0147172521349907	6.62255516229408	4575	0.000867650763592831
"GO_MYELOID_CELL_HOMEOSTASIS"	0.0967514910957567	2.54937664498367e-07	0.0147182827807661	6.57355837884783	4575	0.00118979408021388
"GO_MYELOID_DENDRITIC_CELL_ACTIVATION"	0.19893527141946	3.71080143217215e-38	0.0144920916758981	13.7271607072643	4575	2.92188504769235e-34
"GO_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION"	-0.0639791760698934	0.0473944677248441	0.0147573615933209	-4.33540749579856	4575	1
"GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION"	0.171520955775916	1.09243471791529e-27	0.0145685119298112	11.7734025686547	4575	7.8458661440676e-24
"GO_MYELOID_LEUKOCYTE_ACTIVATION"	0.356785448736188	2.06601623711063e-133	0.0138144283521039	25.8270150340206	4575	2.08461038324463e-129
"GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION"	0.0565496160560498	0.369094191467037	0.0147639946909871	3.83023817331576	4575	1
"GO_MYELOID_LEUKOCYTE_DIFFERENTIATION"	0.0875778680463784	1.26877109666507e-05	0.0147308390856747	5.94520566934611	4575	0.0542653398043651
"GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY"	0.34412249196351	2.38047299658652e-123	0.0138844983270935	24.784654357443	4575	2.38951879397355e-119
"GO_MYELOID_LEUKOCYTE_MIGRATION"	0.234378439108652	3.3750313118475e-54	0.0143757542688507	16.3037315973396	4575	2.8927393373845e-50
"GO_MYELOID_PROGENITOR_CELL_DIFFERENTIATION"	-0.156914946230673	8.83228718261544e-23	0.0146044703146215	-10.7443093005281	4575	5.97062613544804e-19
"GO_MYOBLAST_DIFFERENTIATION"	-0.135946162848694	1.5700391235067e-16	0.0146503727746944	-9.27936544273566	4575	9.59921920111997e-13
"GO_MYOBLAST_FATE_COMMITMENT"	-0.140074199618155	1.09248486382896e-17	0.0146418666665096	-9.56669001354498	4575	6.81382809570121e-14
"GO_MYOBLAST_FUSION"	-0.0402886992206323	1	0.0147756516631913	-2.72669525101207	4575	1
"GO_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION"	-0.150634093550645	8.24207399472465e-21	0.0146189247493319	-10.3040473997603	4575	5.41833944413199e-17
"GO_MYOBLAST_MIGRATION"	-0.189615229778879	2.06899821348327e-34	0.0145193873770378	-13.059451122487	4575	1.58671472992032e-30
"GO_MYOBLAST_PROLIFERATION"	-0.0535958193416238	0.772860175671026	0.0147664039117459	-3.62957830910959	4575	1
"GO_MYOFIBRIL_ASSEMBLY"	0.0837390784579494	5.76260099014645e-05	0.0147357195822615	5.68272746983816	4575	0.235863258526694
"GO_MYOFIBROBLAST_DIFFERENTIATION"	-0.0300582895646454	1	0.0147809762075753	-2.03357945662889	4575	1
"GO_MYOFILAMENT"	-0.0338461313952495	1	0.0147791855409783	-2.29012155652313	4575	1
"GO_MYOSIN_BINDING"	0.212968604017661	3.65224954748542e-44	0.0144484150214829	14.7399284766533	4575	2.99046192948106e-40
"GO_MYOSIN_COMPLEX"	0.0163020507512454	1	0.014785692956063	1.10255574761957	4575	1
"GO_MYOSIN_FILAMENT"	-0.136850120106531	8.82195752079304e-17	0.0146485322834631	-9.34224108315773	4575	5.41844630927109e-13
"GO_MYOSIN_FILAMENT_ORGANIZATION"	0.044850180720243	1	0.0147727775871824	3.03600189304666	4575	1
"GO_MYOSIN_HEAVY_CHAIN_BINDING"	0.000240304576400893	1	0.0147876576204396	0.0162503475918148	4575	1
"GO_MYOSIN_II_BINDING"	-0.0753936229798701	0.00123057085212718	0.0147455701621965	-5.11296763370726	4575	1
"GO_MYOSIN_II_COMPLEX"	0.0218795754699962	1	0.0147841180807513	1.47993781911707	4575	1
"GO_MYOSIN_LIGHT_CHAIN_BINDING"	-0.0936474690429094	1.0036452181945e-06	0.0147226724952257	-6.36076562005151	4575	0.00457060032365775
"GO_MYOSIN_V_BINDING"	0.163085474644955	8.49932876480835e-25	0.0145896800527316	11.1781392090514	4575	5.90788342441829e-21
"GO_MYOTUBE_CELL_DEVELOPMENT"	0.0522109333794965	1	0.0147674888512029	3.53553226994607	4575	1
"GO_MYOTUBE_DIFFERENTIATION"	-0.0994057602811063	7.63138756012082e-08	0.0147144144992949	-6.75567215303536	4575	0.000364017186617763
"GO_MYOTUBE_DIFFERENTIATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION"	-0.154949854820249	3.72489312798692e-22	0.0146090576860803	-10.6064236414021	4575	2.49456092781284e-18
"GO_MYRISTOYL_COA_HYDROLASE_ACTIVITY"	-0.0644181669605879	0.0416542407397533	0.0147569439767004	-4.36527827592874	4575	1
"GO_N_ACETYLGALACTOSAMINE_4_O_SULFOTRANSFERASE_ACTIVITY"	-0.063126067490797	0.0607529695821435	0.0147581649641159	-4.27736562399773	4575	1
"GO_N_ACETYLGLUCOSAMINE_6_O_SULFOTRANSFERASE_ACTIVITY"	-0.235937123118525	5.70324479193587e-55	0.0143701776644753	-16.4185251308193	4575	4.90250922314807e-51
"GO_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS"	-0.117221862020739	9.89718066589178e-12	0.0146857082685322	-7.98203667656371	4575	5.42464472297529e-08
"GO_N_ACETYLLACTOSAMINE_SYNTHASE_ACTIVITY"	-0.180449962631752	6.4735511981917e-31	0.0145449063029923	-12.4064025489548	4575	4.81373267097535e-27
"GO_N_ACETYLLACTOSAMINIDE_BETA_1_3_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY"	-0.0360113733426125	1	0.0147780664787301	-2.43681224431108	4575	1
"GO_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS"	-0.15926119646071	1.5425352755913e-23	0.0145989155070671	-10.909111459931	4575	1.05247181853594e-19
"GO_N_ACETYLNEURAMINATE_METABOLIC_PROCESS"	-0.109873054534031	4.7746720219123e-10	0.0146981280680523	-7.47530937445361	4575	2.48378438579878e-06
"GO_N_ACETYLTRANSFERASE_ACTIVITY"	0.0669166464857456	0.0196652406124528	0.0147545125352805	4.53533427998631	4575	1
"GO_N_ACYLPHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS"	-0.214828682547678	5.40133571849357e-45	0.0144423920829705	-14.8748684645524	4575	4.44043809417356e-41
"GO_N_ACYLPHOSPHATIDYLETHANOLAMINE_SPECIFIC_PHOSPHOLIPASE_D_ACTIVITY"	-0.184907271635731	1.36640413770928e-32	0.0145326592609505	-12.7235675395336	4575	1.03464121307346e-28
"GO_N_ACYLSPHINGOSINE_AMIDOHYDROLASE_ACTIVITY"	-0.167688212395735	2.35092385566126e-26	0.0145782659931356	-11.5026171476562	4575	1.66492427457931e-22
"GO_N_ACYLTRANSFERASE_ACTIVITY"	0.0684854480664824	0.0120689234677539	0.0147529383331104	4.64215646538553	4575	1
"GO_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY"	-0.182654458355001	9.72581475724856e-32	0.014538887799255	-12.5631658265057	4575	7.29825139383932e-28
"GO_N_GLYCAN_PROCESSING"	0.0358658136626789	1	0.0147781438860826	2.42694982124622	4575	1
"GO_N_METHYLTRANSFERASE_ACTIVITY"	-0.0788515849481411	0.000358589142217293	0.0147416146987183	-5.34891099514334	4575	1
"GO_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY"	-0.318607007291846	1.87343365305895e-104	0.0140170273425763	-22.7299982731779	4575	1.86200570777529e-100
"GO_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION"	-0.0320091346168082	1	0.014780080501865	-2.1656941998908	4575	1
"GO_N_TERMINAL_PROTEIN_ACETYLTRANSFERASE_COMPLEX"	-0.00124087809940784	1	0.0147876466625428	-0.0839131558742875	4575	1
"GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION"	0.0367531213812195	1	0.0147776671477727	2.48707194536852	4575	1
"GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION"	0.0462030055082286	1	0.0147718658771261	3.12777044501691	4575	1
"GO_N_TERMINAL_PROTEIN_LIPIDATION"	-0.0880631083254024	1.0419318149536e-05	0.0147302064796418	-5.97840284500504	4575	0.0447718100885563
"GO_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING"	0.0252851418990565	1	0.0147829301327764	1.71042828938187	4575	1
"GO_NAADP_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY"	-0.202949472214423	7.87527049228547e-40	0.0144799152219355	-14.0159295896275	4575	6.26950283890847e-36
"GO_NAD_BINDING"	0.0810137777495458	0.0001625716336946	0.0147390507442368	5.49653971313068	4575	0.647197673738201
"GO_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY"	0.00150876739330024	1	0.0147876412162388	0.102028942360558	4575	1
"GO_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY"	0.0193318157841656	1	0.0147848945740515	1.3075382910132	4575	1
"GO_NAD_METABOLIC_PROCESS"	0.261763338683155	1.3299651286993e-68	0.0142720433433437	18.3409854066368	4575	1.20175649029269e-64
"GO_NAD_P_H_OXIDASE_ACTIVITY"	-0.0795515073248381	0.000277961322370789	0.014740792362546	-5.39669139679126	4575	1
"GO_NAD_P_PLUS_PROTEIN_ARGININE_ADP_RIBOSYLTRANSFERASE_ACTIVITY"	-0.237959217262105	5.5742494194493e-56	0.0143628847418016	-16.5676479022038	4575	4.81280694875253e-52
"GO_NADH_DEHYDROGENASE_ACTIVITY"	0.234567814517546	2.72186262824627e-54	0.0143750788160302	16.317671542501	4575	2.334269389984e-50
"GO_NADH_DEHYDROGENASE_COMPLEX"	0.251387259348447	6.20960045737831e-63	0.014312775881373	17.5638367729637	4575	5.50481080546587e-59
"GO_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY"	0.239046762937827	1.57965171590427e-56	0.0143589350957804	16.6479450838994	4575	1.36560890839924e-52
"GO_NADH_METABOLIC_PROCESS"	0.306881989025564	2.27614956429954e-96	0.0140741176732892	21.8047053569821	4575	2.24064163109646e-92
"GO_NADH_PYROPHOSPHATASE_ACTIVITY"	-0.102160345676132	2.11380366790659e-08	0.0147102882025115	-6.94482285253193	4575	0.000103386137397311
"GO_NADP_BINDING"	-0.0290493453239335	1	0.0147814173409862	-1.96526115553106	4575	1
"GO_NADP_METABOLIC_PROCESS"	0.0819482138029356	0.000114182888674989	0.0147379210735948	5.56036454488539	4575	0.458215932252731
"GO_NADP_RETINOL_DEHYDROGENASE_ACTIVITY"	0.00383486300126134	1	0.0147875493120681	0.259330530051501	4575	1
"GO_NADPH_BINDING"	-0.00716760093917771	1	0.014787278188234	-0.484714012135165	4575	1
"GO_NADPH_HEMOPROTEIN_REDUCTASE_ACTIVITY"	-0.187319468593319	1.61782013430178e-33	0.0145259023994162	-12.8955477906038	4575	1.23213181428423e-29
"GO_NADPH_OXIDASE_COMPLEX"	-0.148837774471876	2.9112218154427e-20	0.0146229475928168	-10.1783702312514	4575	1.89840774585019e-16
"GO_NADPH_REGENERATION"	0.122740199713758	4.53911840353878e-13	0.0146758461410238	8.3634155424033	4575	2.5754957821679e-09
"GO_NADPLUS_ADP_RIBOSYLTRANSFERASE_ACTIVITY"	-0.0228333992410929	1	0.0147838026676571	-1.5444875553599	4575	1
"GO_NADPLUS_BINDING"	-0.00643389106300023	1	0.0147873519770245	-0.435094198947638	4575	1
"GO_NADPLUS_KINASE_ACTIVITY"	0.00638172027125661	1	0.0147873569206444	0.431565986099056	4575	1
"GO_NAIL_DEVELOPMENT"	-0.221046038464678	7.95927557933761e-48	0.0144218612824877	-15.327150506786	4575	6.63326026781997e-44
"GO_NARROW_PORE_CHANNEL_ACTIVITY"	-0.168603944723974	1.13758390963543e-26	0.0145759561492659	-11.5672648159322	4575	8.08935918141754e-23
"GO_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX"	-0.341790130868751	1.51246502773351e-121	0.0138970906630075	-24.5943657674018	4575	1.51715366931949e-117
"GO_NATA_COMPLEX"	-0.0789431089436545	0.00034711938477934	0.0147415075831266	-5.35515845299393	4575	1
"GO_NATRIURETIC_PEPTIDE_RECEPTOR_ACTIVITY"	-0.305877544202855	1.07759034926536e-95	0.0140788983572252	-21.725957276045	4575	1.05916355429293e-91
"GO_NATURAL_KILLER_CELL_ACTIVATION"	0.253897994664631	2.78808727245818e-64	0.0143030812880688	17.7512795705374	4575	2.48418575976024e-60
"GO_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE"	0.21028609215952	5.55601102944382e-43	0.0144570044240714	14.5456199632468	4575	4.51203655701132e-39
"GO_NATURAL_KILLER_CELL_CHEMOTAXIS"	0.328534552919941	1.36627897595775e-111	0.0139668240158374	23.5224953466448	4575	1.364502813289e-107
"GO_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION"	0.0462630670512564	1	0.0147718247703944	3.13184510176269	4575	1
"GO_NATURAL_KILLER_CELL_DEGRANULATION"	0.233934613629393	5.58481338685268e-54	0.0143773350173527	16.2710692452424	4575	4.78171722182326e-50
"GO_NATURAL_KILLER_CELL_DIFFERENTIATION"	0.119136056688295	3.45709398905161e-12	0.0146823394316674	8.11424209627916	4575	1.91972429212036e-08
"GO_NATURAL_KILLER_CELL_LECTIN_LIKE_RECEPTOR_BINDING"	-0.173248991122559	2.67352402231007e-28	0.0145640399246707	-11.8956685108425	4575	1.93215581092349e-24
"GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL"	0.239763460877579	6.8594538599826e-57	0.0143563218174724	16.7008976202926	4575	5.93685731581494e-53
"GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY"	0.253967233138384	2.55807060725676e-64	0.0143028124818932	17.7564540862083	4575	2.2794967181265e-60
"GO_NATURAL_KILLER_CELL_PROLIFERATION"	-0.182191270706117	1.45064072593569e-31	0.0145401586216946	-12.5302120455742	4575	1.08594964743545e-27
"GO_NBAF_COMPLEX"	0.116407613888573	1.53993431344391e-11	0.0146871245102122	7.92582740124744	4575	8.3926420082693e-08
"GO_NCRNA_3_END_PROCESSING"	0.0743698962888129	0.00174703347104317	0.014746706953012	5.04315278833306	4575	1
"GO_NCRNA_CATABOLIC_PROCESS"	0.0387624291239708	1	0.0147765444515261	2.62324045050787	4575	1
"GO_NCRNA_EXPORT_FROM_NUCLEUS"	0.069348297129408	0.00916847301390162	0.0147520568913171	4.70092392134318	4575	1
"GO_NCRNA_METABOLIC_PROCESS"	0.0523845576695984	1	0.0147673543929157	3.54732176636384	4575	1
"GO_NCRNA_PROCESSING"	0.0790932668506034	0.000328596710802629	0.0147413315741722	5.36540857605973	4575	1
"GO_NCRNA_TRANSCRIPTION"	0.115110695472884	3.08877777064265e-11	0.0146893596103298	7.83633177527603	4575	1.66546897393052e-07
"GO_NECROPTOTIC_SIGNALING_PATHWAY"	0.112749405906933	1.08179376930732e-10	0.0146933638889161	7.67349170410087	4575	5.75730644025357e-07
"GO_NECROTIC_CELL_DEATH"	0.2118227364134	1.17448995648585e-43	0.0144520980352492	14.6568848271549	4575	9.58971049470696e-40
"GO_NEDD8_SPECIFIC_PROTEASE_ACTIVITY"	0.0445459256413897	1	0.0147729788947609	3.01536514461465	4575	1
"GO_NEDD8_TRANSFERASE_ACTIVITY"	0.192182706883991	2.00768428201943e-35	0.0145120037269252	13.2430166433475	4575	1.5501330341472e-31
"GO_NEGATIVE_CHEMOTAXIS"	-0.15092828554519	6.69144538789265e-21	0.014618261203019	-10.3246400819558	4575	4.40364020977215e-17
"GO_NEGATIVE_REGULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION"	-0.0562978967096324	0.394546857528441	0.0147642050545004	-3.81313430027659	4575	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION"	0.00251475660095744	1	0.0147876112887515	0.17005833814893	4575	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS"	0.0649880924093018	0.0352849393137675	0.0147563975225247	4.4040621913378	4575	1
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION"	0.364401323592699	1.09016011272045e-139	0.0137708883570102	26.4617150430383	4575	1.10226088997164e-135
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY"	-0.0272092698533819	1	0.0147821830542126	-1.84068007773912	4575	1
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION"	-0.0717272405959935	0.00423614699787726	0.0147495692447413	-4.86300578720741	4575	1
"GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION"	-0.0814088520650554	0.000139958441298732	0.0147385747171819	-5.52352270332835	4575	0.55857413922324
"GO_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION"	0.14978597089415	1.49753484110542e-20	0.0146208302656356	10.2446966535274	4575	9.80136553503496e-17
"GO_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL"	-0.0972866776915691	2.00484098114375e-07	0.0147175113171702	-6.61026688514038	4575	0.000940069936058303
"GO_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION"	0.0107349327203508	1	0.014786805967017	0.725980495334546	4575	1
"GO_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY"	-0.253386222662658	5.26041408468336e-64	0.0143050657233661	-17.713041489126	4575	4.67966436973432e-60
"GO_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE"	-0.00617882101269883	1	0.0147873757643707	-0.417844322830177	4575	1
"GO_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS"	-0.296726171355998	1.15157231934116e-89	0.014121660468484	-21.0121304090419	4575	1.1128794894113e-85
"GO_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE"	0.0177109752254476	1	0.0147853385792417	1.19787417315647	4575	1
"GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY"	-0.0687537997703662	0.0110758034933505	0.0147526653869561	-4.6604324009922	4575	1
"GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	-0.0683465651733501	0.0126199925712894	0.0147530791726753	-4.63269832510201	4575	1
"GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY"	0.00286442474124651	1	0.0147875973814385	0.19370453951106	4575	1
"GO_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS"	0.0935390596966529	1.05151946703278e-06	0.0147228231979992	6.35333715814538	4575	0.00478231053606508
"GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION"	-0.147696199407612	6.43861197496862e-20	0.0146254784942352	-10.0985550295553	4575	4.17672758816215e-16
"GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION"	-0.166470545613752	6.1312777493887e-26	0.0145813173906673	-11.4167013277072	4575	4.31764579111952e-22
"GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION"	-0.0443709358459928	1	0.0147730940532295	-3.00349647041562	4575	1
"GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT"	0.157218745287196	7.05871315992581e-23	0.0146037558272536	10.7656377679085	4575	4.77874880926977e-19
"GO_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT"	0.221188313927703	6.84090467427477e-48	0.0144213842618657	15.3375230776278	4575	5.7039463174103e-44
"GO_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE"	0.113268676005922	8.22658161976018e-11	0.0146924905215174	7.70929039158057	4575	4.38888129414205e-07
"GO_NEGATIVE_REGULATION_OF_AMYLOID_BETA_FORMATION"	-0.0868605129464221	1.69167141194557e-05	0.0147317678464476	-5.89613642108591	4575	0.0717437845806118
"GO_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION"	-0.268027318738325	3.75574285327466e-72	0.0142465970433174	-18.813427369594	4575	3.43462683931968e-68
"GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS"	0.14882172521127	2.943784018459e-20	0.0146229833125433	10.1772478317481	4575	1.91934718003527e-16
"GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS"	-0.101600160175362	2.75383815677565e-08	0.0147111365757731	-6.90634334417651	4575	0.000134084379853406
"GO_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY"	-0.0490974685178536	1	0.0147698240144606	-3.32417423997632	4575	1
"GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS"	-0.00872063912682381	1	0.0147870957393686	-0.589746579080186	4575	1
"GO_NEGATIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT"	0.0918312000051957	2.18392027497715e-06	0.0147251741040884	6.23634052514864	4575	0.00976649146969781
"GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT"	0.0503319047459801	1	0.014768915377911	3.40796215958138	4575	1
"GO_NEGATIVE_REGULATION_OF_ANOIKIS"	0.0524001578221921	1	0.0147673422899147	3.54838106908233	4575	1
"GO_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION"	-0.127873662980069	2.26149682727513e-14	0.0146662582499879	-8.71890163124426	4575	1.32116644649413e-10
"GO_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY"	0.192917517535908	1.02480838954497e-35	0.0145098715534212	13.2956047767646	4575	7.93816578541531e-32
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL"	-0.350510748746495	2.28315849842619e-128	0.0138495099269284	-25.3085308141465	4575	2.29640081771706e-124
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT"	-0.295975492908239	3.51799170813792e-89	0.014125104920744	-20.9538615513979	4575	3.39626919503635e-85
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY"	0.270235620960335	1.99553738424787e-73	0.0142374716884578	18.9805905763039	4575	1.83090555004742e-69
"GO_NEGATIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION"	0.0965600369876837	2.77722608801525e-07	0.0147185577157769	6.56042792047351	4575	0.00129390963440631
"GO_NEGATIVE_REGULATION_OF_ASTROCYTE_ACTIVATION"	-0.246609742749121	2.07038137177032e-60	0.0143309393331184	-17.2082050601675	4575	1.81841595882587e-56
"GO_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION"	-0.247950283606608	4.10839916019217e-61	0.0143258802725984	-17.3078567521516	4575	3.61826714038124e-57
"GO_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS"	0.126497635443691	5.11927626224438e-14	0.0146688674422202	8.62354479253139	4575	2.96969215972796e-10
"GO_NEGATIVE_REGULATION_OF_ATPASE_ACTIVITY"	-0.0481751813565251	1	0.0147704881253917	-3.26158356768914	4575	1
"GO_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY"	-0.00888560593273951	1	0.0147870742635591	-0.600903584736634	4575	1
"GO_NEGATIVE_REGULATION_OF_AUTOPHAGY"	0.225579869609778	6.02632642007388e-50	0.0144065013935565	15.6581992704122	4575	5.07175631513418e-46
"GO_NEGATIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION"	0.0811611868519656	0.000153836216638082	0.0147388734028847	5.50660723065038	4575	0.613344995736031
"GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION"	-0.0996932069642482	6.68903963663358e-08	0.0147139892355082	-6.7754030106034	4575	0.000320070546612917
"GO_NEGATIVE_REGULATION_OF_AXON_GUIDANCE"	-0.101303883845117	3.16325561257018e-08	0.0147115833659747	-6.88599461560438	4575	0.000153544427434157
"GO_NEGATIVE_REGULATION_OF_AXONOGENESIS"	-0.0546593222959585	0.597556821576643	0.0147655514128423	-3.70181382108214	4575	1
"GO_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION"	-0.0052747517396154	1	0.0147874523274262	-0.356704564303638	4575	1
"GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS"	-0.0586408928896694	0.212147449991284	0.0147622105901893	-3.97236528576832	4575	1
"GO_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION"	-0.0916547263451921	2.35122255208806e-06	0.014725414533432	-6.22425440975552	4575	0.0104864525823128
"GO_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY"	0.0529889757195646	0.898440720793143	0.0147668828274332	3.58836569225865	4575	1
"GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION"	-0.121375675416596	9.87010270544512e-13	0.0146783275950563	-8.26903982286617	4575	5.55982885397724e-09
"GO_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	-0.0130079288406172	1	0.014786406912672	-0.879722093233436	4575	1
"GO_NEGATIVE_REGULATION_OF_BEHAVIOR"	-0.159092825775737	1.75001963986587e-23	0.0145993169456001	-10.8972787130075	4575	1.19333839242453e-19
"GO_NEGATIVE_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS"	-0.302615302660638	1.61216087156289e-93	0.0140943059270779	-21.4707488418606	4575	1.57749941282429e-89
"GO_NEGATIVE_REGULATION_OF_BINDING"	0.190570083810415	8.71644965658827e-35	0.0145166534071733	13.1276871097747	4575	6.69597662619111e-31
"GO_NEGATIVE_REGULATION_OF_BIOMINERALIZATION"	0.139772171234787	1.33077237514489e-17	0.0146424978133789	9.54565081833758	4575	8.28405803527694e-14
"GO_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS"	0.142431447522687	2.30018219188694e-18	0.0146368929787662	9.73098920169144	4575	1.45187499951903e-14
"GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION"	0.00621732597962009	1	0.0147873722351304	0.42044833123559	4575	1
"GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE"	-0.0156534856549617	1	0.0147858462145569	-1.05868040474752	4575	1
"GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER"	-0.0290906382849201	1	0.0147813995825829	-1.96805709245544	4575	1
