""	"Hyperexpanded"	"Large"	"Medium"	"Small"	"Single"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION"	0.177719684652227	0.179531705579548	0.176798965068388	0.177120876271402	0.172327659795969	0.175841325397111	35869.7470044828	0	0
"GO_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY"	0.171444104022117	0.161341285637598	0.159721805976328	0.161580066207205	0.164430063818368	0.163031531939084	18508.0563916274	0	0
"GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION"	0.0960055072713678	0.108897268331243	0.112541394603205	0.110932535191984	0.110816698373687	0.109555253093831	9248.6561991088	0	0
"GO_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	0.0635372365238756	0.0677221564205082	0.0712788761487536	0.0726987905466606	0.068794781680735	0.0693433750150127	1351.20519766371	0	0
"GO_NEGATIVE_REGULATION_OF_BEHAVIOR"	0.135419574014615	0.14547135790418	0.143034358745712	0.141734026672871	0.139961512753293	0.141490793611097	20682.845788102	0	0
"GO_NEGATIVE_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS"	0.0468124521057279	0.0583928489069577	0.0586040333217045	0.0583321182977187	0.0538924116922366	0.0558261163185592	15995.7259156302	0	0
"GO_NEGATIVE_REGULATION_OF_BINDING"	0.0966269510523127	0.0847672325157783	0.0841375377058121	0.0845110745123242	0.0886932220157144	0.0870140220946722	25084.8391091909	0	0
"GO_NEGATIVE_REGULATION_OF_BIOMINERALIZATION"	0.0367117096298278	0.0247121099440017	0.0229800778743187	0.0230666804638236	0.0184668411974252	0.022891537429664	425.490054422108	0	0
"GO_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS"	0.0574211118287418	0.0500928651210271	0.0496488158854236	0.0502430618590631	0.0542556676735142	0.0521423045781487	24937.2052212448	0	0
"GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION"	0.104330203029343	0.105620385876182	0.105604304872852	0.106375492699858	0.103238554529235	0.10479611511996	41616.5082226829	0	0
"GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE"	-0.063242764414762	-0.0671099224576835	-0.0656922586499789	-0.067055927787899	-0.0662513445491473	-0.0661797619406348	7408.87464014742	0	0
"GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER"	0.0706944775991009	0.0743294867425943	0.0742132034077427	0.0731328891725917	0.0696145277996247	0.0721034726405659	34784.4229770859	0	0
"GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS"	-0.0774956952223921	-0.081873629714904	-0.0793698379567733	-0.0818241780926086	-0.0833635494458847	-0.0815180301674797	4244.33399769537	0	0
"GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY"	-0.046931552772143	-0.0357862254970229	-0.0381845292032694	-0.0371762962412204	-0.0348147779354779	-0.0371306096619942	3143.36655701739	0	0
"GO_NEGATIVE_REGULATION_OF_BONE_DEVELOPMENT"	-0.102733725220827	-0.0834974865430583	-0.0892404506198826	-0.0886834107962471	-0.0958408285105998	-0.0916144589992448	8158.10585218114	0	0
"GO_NEGATIVE_REGULATION_OF_BONE_REMODELING"	0.0910131272345825	0.0717654011432735	0.0711232576039137	0.074462422760359	0.0766312804842327	0.0755127553043013	4448.8754335627	0	0
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS"	0.0493142475632939	0.0575951126031357	0.0578379205602741	0.0553983334320762	0.0553691586857203	0.0557427562823173	1974.72864789029	0	0
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT"	0.16059450082675	0.16348338688665	0.164762024089854	0.16660423635451	0.161474210315026	0.16333613957546	19339.7959069081	0	0
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT"	0.102767565993662	0.0936105690026799	0.0913493616711519	0.0908550082835555	0.0933301225454653	0.0933569652652532	15109.8788181396	0	0
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT"	0.0611293828267769	0.0521470068645364	0.0502503749484558	0.0504798127588759	0.0519597464162694	0.0521796285152685	5855.27557521297	0	0
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL"	0.225916873786216	0.190000871201274	0.186967806739022	0.186742253810016	0.193671737797663	0.193217286746553	11331.6719346455	0	0
"GO_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING"	0.126126943705282	0.110388809387555	0.108226727056685	0.106468972766361	0.108186934017313	0.109831829265062	10788.9887234138	0	0
"GO_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY"	0.0610077317092043	0.0519238288005524	0.0517618106945503	0.0478006946637805	0.0513359350621184	0.0517258103772205	1199.64627239279	0	0
"GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING"	0.036362396157996	0.0274120272412069	0.0273899851218714	0.0266905248018472	0.0325954604950353	0.0298908940057065	968.913924403486	0	0
"GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY"	0.0716220820199499	0.0535866261960957	0.0520617366253017	0.0515751273491603	0.0537929782487286	0.0545528303867663	6214.17705196557	0	0
"GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS"	-0.0218516815520839	-0.027271342856531	-0.0268250886898612	-0.025785077945035	-0.0228257313799694	-0.0248691243173399	706.550873010939	0	0
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION"	0.173580208070837	0.194705284612841	0.194001774002582	0.197253918853788	0.198942651139907	0.194703511784665	16743.2782596064	0	0
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION"	0.0272754137628006	0.0349116973648614	0.0354992575306406	0.0362212595023926	0.0419927842300589	0.0371180334346325	2185.8862553115	0	0
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION"	0.244180867730716	0.239762792683978	0.240517919724162	0.24115086827241	0.236742586720535	0.239472050837368	38419.0726139526	0	0
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT"	0.0230328851913335	0.0195846610266454	0.0192024391031466	0.0185789704794431	0.0214258845654233	0.0202792153450514	746.697870025312	0	0
"GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH"	0.0269016176816531	0.0215148037428149	0.0214038113015179	0.0207602178536783	0.0241569650532819	0.0227601712905588	711.056913889832	0	0
"GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT"	-0.0370632202273715	-0.0275346343085352	-0.0273973996342853	-0.0266992525773709	-0.0252918105798441	-0.0273839619467154	2150.8747667333	0	0
"GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS"	0.0764494313679335	0.0656462193944485	0.0662322859371612	0.066691781329523	0.0722220165791042	0.0692180834914398	22132.5970288246	0	0
"GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY"	0.0642466292725774	0.0536865922370399	0.0534878201017253	0.0537322854205077	0.0565734525509445	0.0555921800609851	22244.0939474038	0	0
"GO_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION"	0.0869138129353905	0.0942973295382571	0.0950326358985175	0.0935086346437233	0.0876157800459653	0.0912920334082442	27279.8194007622	0	0
"GO_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY"	0.0814436101390218	0.0735061857243192	0.0718950641611679	0.0710166675922936	0.0722622747416126	0.0729822589350045	11527.8945444501	0	0
"GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION"	0.0552840974245987	0.0728152756669105	0.0734233423383847	0.0757610946250616	0.0730907186651323	0.0720495838221937	6496.98281886906	0	0
"GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION"	0.139613217535697	0.160347480767594	0.162461345370348	0.165684209520975	0.162741324493586	0.160786390523433	19992.3394867348	0	0
"GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION"	-0.161278052748737	-0.151625227767087	-0.155235858273918	-0.155522779386443	-0.157764168316503	-0.156056640299078	18967.0949726971	0	0
"GO_NEGATIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION"	-0.0596982431827957	-0.0496042930515642	-0.0544655003507699	-0.0532980925483715	-0.0530459523873169	-0.0533281548716753	835.528202476036	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION"	0.0512024664735179	0.0452342384729342	0.0449328438977827	0.0445328114583794	0.0417445535315312	0.0443249295612681	12060.0654042484	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_ADHESION"	0.059954360184334	0.0583223816368774	0.0581383992849668	0.0579614308113676	0.0573277617257998	0.0580087915423671	31474.9745542481	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN"	0.108238828594116	0.0979231617593981	0.0955020602990219	0.0976321021532567	0.1044396582821	0.100593952709412	5661.78093159954	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_AGING"	0.0507619980571557	0.041114767944705	0.0406813147020156	0.0422438432974869	0.0468931239653602	0.0441161864170917	1886.39497377643	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION"	0.0425410039870674	0.0406849234106552	0.0404149262587577	0.0407626332805922	0.0412700470617902	0.0410132793940797	8842.87564828415	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN"	0.120414321488925	0.132099032417219	0.128197064025527	0.131623884315249	0.135202121334714	0.131330582890952	8118.64050882038	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR"	0.219442935752753	0.243282814216929	0.241828233352844	0.243650980449407	0.230957184437201	0.236625678930614	18662.8759904006	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE"	0.086494308372403	0.0723102152067213	0.0713591315500275	0.0712006569658177	0.0747443916277337	0.0740108388944538	16279.5435873485	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_ARREST"	0.131167694613924	0.115150138955183	0.118288611898106	0.117462115053706	0.122453450185385	0.120165561625037	9004.6231678279	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT"	-0.105231976621745	-0.133996680151916	-0.131657410347833	-0.133972837671524	-0.11864075344712	-0.125592212948464	2843.89656556646	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION"	0.0545601445125678	0.0416840941991191	0.0417904614751348	0.0413293264491397	0.0483831821356046	0.0451315368926983	3399.7122750152	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION"	0.0779809087096928	0.0463528414454364	0.0449098682738298	0.0435714834136884	0.0466564914392836	0.0484054008790612	1412.13616116324	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION"	0.0801632787305329	0.0583743863681218	0.0574080603735507	0.0566416917901567	0.0611390990463975	0.0607340628259225	4553.53772553239	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS"	0.0863926312900263	0.0658987295844031	0.0654185757041889	0.0645602880704155	0.0690412094468608	0.0684481669819009	7263.41545042105	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_DEATH"	0.094527598474786	0.0849706974394806	0.0843581060954891	0.0851158088588788	0.0887700003487115	0.0870492011196698	54058.5799411361	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT"	0.0598400423658684	0.0590066938279746	0.0578039244744753	0.0579452955060262	0.0565130992209079	0.0577636105992834	44834.5295222535	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION"	0.0517180330947466	0.0501823271834832	0.048773606205176	0.0493921426517773	0.0504355365477078	0.04998281929674	34642.4270274723	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_DIVISION"	-0.0269873798441076	-0.0370625795994338	-0.0366684324651996	-0.034871533363024	-0.0272768614064153	-0.0322462237205129	1076.47190655512	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT"	0.122824545484555	0.151393445363901	0.154135367393199	0.158243301357995	0.143852649733559	0.148026130009227	12951.9385695917	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_FATE_SPECIFICATION"	0.0362843555431594	0.0467844564247416	0.0469623885851361	0.046837300829084	0.0414067399609804	0.044013449306465	2972.97940824396	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_GROWTH"	0.0783643796755103	0.0732082641841174	0.0718074545556849	0.0727284955371163	0.0751390637288298	0.0739743754363578	35139.6008380095	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY"	0.0657342083081655	0.0701279687515409	0.070356356694746	0.0697788848057677	0.0712588291827335	0.0701324630679254	8510.04017919565	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_KILLING"	0.144682909113148	0.132459207225808	0.130911231790466	0.130610189632385	0.136415039355229	0.134279032401209	18659.8927759419	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION"	0.0706848961182387	0.0706345001489927	0.0705779521029155	0.0682844763204153	0.0674938924472718	0.0690900234169632	16418.3023545527	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_MATURATION"	0.0480353349810224	0.0594934530694505	0.0598805865869675	0.0597401412012494	0.0558653629004396	0.0573372019207301	15494.6159544022	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS"	-0.0351819430675499	-0.0410958945391675	-0.042038142232889	-0.0422294359213927	-0.0417982375575854	-0.0412255247517949	2640.99912095193	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION"	0.0833285335632327	0.0834605181417169	0.0835434994165711	0.084650773717473	0.0840875640651057	0.0839023147998168	43639.8262590734	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY"	0.0641013366526911	0.0595802140335954	0.0589942030252623	0.0594162510826882	0.0601777275303866	0.0600368952848981	35851.7861097517	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION"	0.0690929471148475	0.0637181605072614	0.0629083604040514	0.0631595913922773	0.0639677652052383	0.0640096266754677	80959.107107199	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION"	0.070840427389083	0.073257666529844	0.0720926081668032	0.073248096917397	0.0727259012392365	0.072626928425713	45854.9488178857	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT"	-0.0859994131408856	-0.110482087663203	-0.111392256308649	-0.112538686504724	-0.103554925646901	-0.10645930286403	1505.77490519008	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_SIZE"	0.090458940669641	0.0930790576410013	0.0942409449779662	0.0914214303532725	0.0926526360741914	0.0926340148070654	6703.55158854996	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	0.0576742401094268	0.0588164188608647	0.0584414998940685	0.0556952917065925	0.049750039615758	0.0548634818029626	11867.2033072659	0	0
"GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION"	0.0501811767587615	0.0573331701869101	0.0564777767975615	0.0557831057431471	0.0560657203937547	0.0558167167621606	7300.57261764529	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS"	0.100542791978154	0.0908664463678985	0.0906938774102652	0.0921159427243133	0.0995781039158798	0.0949851131034353	21225.3517504911	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS"	0.135261701847551	0.121800341272448	0.122647856005985	0.120339091693324	0.0869176250131887	0.110486181253762	1215.11371556648	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS"	0.0786423013921144	0.0658508958135039	0.066683824454416	0.0670107426960446	0.0726979766466791	0.0697603904544577	20095.5240479909	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION"	0.0608976734607779	0.0560506396197448	0.0546668841498659	0.0553753609036882	0.0575631086408728	0.0566097751055766	24008.6323672464	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION"	-0.123144191390986	-0.120351268781755	-0.12229283388722	-0.11384828325911	-0.111690084080443	-0.116733887770408	3529.78273099357	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS"	0.0745580260006971	0.0611321313449353	0.0620440828200433	0.0627736557750132	0.0686649485326461	0.0654421994604296	8063.38468830469	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION"	0.052117667898078	0.0466665131281947	0.0459195101935009	0.0471707050627468	0.0497933229774158	0.0481895678725212	5899.69017545606	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_DRUG"	0.0960324436726767	0.0924846827514845	0.0902022252091965	0.0914757904071113	0.0879236945207662	0.0905371238922286	10263.2967238815	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	0.0166767526005804	0.0184590643109837	0.0173827116346432	0.0188416167016898	0.0215604899727285	0.0192610123195809	1794.64949311736	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA"	0.265133615102595	0.250757226968671	0.25221778284993	0.254446435979504	0.248400331960936	0.252116200632354	36764.8725601739	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS"	0.0157010525467838	0.0158241592935613	0.0186776635466774	0.0200442899227062	0.0267201851843882	0.0210074292278836	392.013820611033	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS"	0.0438074343310038	0.0428310346763583	0.0417338021181016	0.0438339273093717	0.0472515074519951	0.0444469366987872	4095.7198117484	0	0
"GO_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE"	0.0677601417487504	0.0604673420659714	0.0582849021637481	0.0596298008604493	0.0618693684267424	0.0610106516848536	3583.72561933685	0	0
"GO_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION"	-0.0574686984507903	-0.0841343382052649	-0.0848182922613058	-0.0837852467229529	-0.0784289907882898	-0.079878985612445	1275.68630842376	0	0
"GO_NEGATIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING"	-0.120759316833842	-0.11014202410113	-0.111231657862282	-0.111382037630851	-0.113657048961486	-0.11274637200121	13459.1650983628	0	0
"GO_NEGATIVE_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY"	0.234422749679658	0.243418070108235	0.243295929435555	0.242930353459247	0.210137107804306	0.230715317751918	28417.0069255684	0	0
"GO_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION"	0.0601303417160215	0.062657977186879	0.0589635169224301	0.0585912031253894	0.0562868318565547	0.0587124672668544	4744.67362588606	0	0
"GO_NEGATIVE_REGULATION_OF_CHEMOKINE_SECRETION"	0.182438952339197	0.197833449068788	0.197893868270249	0.197852965749538	0.19278358961807	0.194726733507914	92026.5879074643	0	0
"GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS"	0.0892998852247377	0.0857389787914533	0.0850485119334949	0.0866667320895173	0.0890461804842951	0.0872502313497922	23752.5066660534	0	0
"GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX"	-0.17864764438149	-0.172496967827964	-0.164681856720047	-0.173605847109132	-0.166076334113593	-0.169395888244325	1773.69325704602	0	0
"GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE"	-0.0295367034614874	-0.0616375374551788	-0.063740424570592	-0.0612549335297683	-0.0565673214227757	-0.0574140622035675	927.07645316748	0	0
"GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION"	-0.0623725443721797	-0.0558226063561131	-0.055395646586458	-0.0551644930401281	-0.055580173244022	-0.0560990684509438	9661.86844654493	0	0
"GO_NEGATIVE_REGULATION_OF_CHROMATIN_BINDING"	-0.0317851677616175	-0.0400108165887795	-0.0364918404191284	-0.0400294456251201	-0.0319299453249559	-0.0357360741788848	484.276540505006	0	0
"GO_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION"	0.115387400858162	0.111173466139144	0.109855888016588	0.111100964823551	0.117580749580956	0.113537025238507	18000.0516882958	0	0
"GO_NEGATIVE_REGULATION_OF_CHROMATIN_SILENCING"	0.126669317770127	0.129134308818805	0.126234047714427	0.128360709772251	0.134309658847163	0.130043115757644	10706.3023955356	0	0
"GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION"	0.0897755515344388	0.0767180054448232	0.0754555606030551	0.0749691004101781	0.080140937469379	0.0784954267870929	10304.3011215079	0	0
"GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION"	0.121151374974596	0.105242245109675	0.102929069769147	0.101174558734818	0.10679815550653	0.105977324073567	8713.38232676815	0	0
"GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM"	0.0526236843036206	0.0584226886326995	0.0564893043521179	0.0531527644714859	0.0588323442259186	0.0567350480067499	1818.97740487058	0	0
"GO_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS"	0.0665612396407015	0.0653865996052213	0.0614294010713854	0.0635871304482313	0.0651238734586711	0.0642848696683853	8399.96663185651	0	0
"GO_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS"	0.111899520895922	0.119336851568659	0.118794939576835	0.117303308403917	0.113938312939217	0.116304637952597	17677.7157482274	0	0
"GO_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING"	-0.118462254181101	-0.118192536669669	-0.127218343841482	-0.119327446455811	-0.112924768339993	-0.118343313571737	5619.7790997943	0	0
"GO_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION"	0.152307515050443	0.159246571582712	0.160596065417695	0.158215064248979	0.160526235571004	0.159184010778815	36072.4869174755	0	0
"GO_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY"	-0.0727262008663638	-0.0768768728527917	-0.0843310612168634	-0.0836331267168692	-0.0773035981844543	-0.0793662630304838	1899.39637632137	0	0
"GO_NEGATIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY"	0.151086048060077	0.13412159554873	0.137559923305121	0.133354573830367	0.132170756506614	0.135439509238477	5560.39495058007	0	0
"GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY"	0.0943224940474248	0.0747786103699282	0.074495804796109	0.0737254267302209	0.0759120153119787	0.0766233537340457	10289.9280941981	0	0
"GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY"	-0.0613471739270067	-0.0903021864412064	-0.0932746496573095	-0.0965059521844804	-0.0876101593810612	-0.0885522669512352	1470.44502389075	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS"	0.128275664309012	0.125022552256855	0.12472101115718	0.125002177340338	0.1219873596427	0.124162553411065	26972.8730227066	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION"	0.0708521300444779	0.0643200597273946	0.0643237506472998	0.0652232495583221	0.0672877443106749	0.0661009169239062	24851.8121827698	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	0.0522649567227267	0.0385478507480296	0.0366793770508604	0.0404084017098574	0.0359658060834249	0.0387795824212384	759.093648190596	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOKINE_SECRETION"	0.126704963794981	0.133561754900491	0.132268968020796	0.133442522170249	0.128778653855616	0.130993350031393	61527.170042488	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOKINE_SECRETION_INVOLVED_IN_IMMUNE_RESPONSE"	0.0229107861219266	0.0581190701457125	0.0481126864167083	0.0508576967693074	0.0385300104720671	0.0448301004434127	598.798508155247	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOKINESIS"	-0.118975550866743	-0.137334451701024	-0.135368060891418	-0.133452742368867	-0.13018620418559	-0.132122312895818	6600.47750876614	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOLYSIS"	0.0320330447585971	0.101288921245015	0.10583853873616	0.118277852708885	0.123714668025786	0.107227764074452	744.088024591121	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION"	0.0920198491566795	0.0952425418077667	0.0930651548092502	0.0934666683727537	0.091688103671293	0.0929503876800222	7690.36554657045	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION"	0.060111473836024	0.0577311057544934	0.056137944106188	0.0572998701175271	0.0593290650061669	0.0581098327315852	16006.5749547931	0	0
"GO_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION"	0.0562494770835181	0.0657808242554376	0.0663670536770886	0.0634419573971186	0.0687824703630026	0.0657187762703637	1726.50361848544	0	0
"GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE"	0.0677747142960148	0.06214265147961	0.0617261422872851	0.0625119869788589	0.0645195760650134	0.063456544798981	22206.8023390658	0	0
"GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM"	-0.00526250541259092	-0.0711396235795018	-0.0767662760884388	-0.0846103111130022	-0.0936131616916584	-0.07696831593897	771.85406369051	0	0
"GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS"	0.0249922432628266	0.0270196037222663	0.0282567931873507	0.0308339564392421	0.0374107059245647	0.0314650398987041	656.506813779426	0	0
"GO_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT"	0.0907653635956414	0.0897437040399178	0.088664998355882	0.0914154545797987	0.0958354613802318	0.0920807818142556	9206.33234769277	0	0
"GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS"	0.122649514347488	0.114656706514106	0.113997482191001	0.117334316108057	0.120580101075757	0.117800437096536	6741.36343303158	0	0
"GO_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS"	-0.215370659913864	-0.193937736693942	-0.200525251185921	-0.196630358044333	-0.173835327006481	-0.190446378390062	14778.3888049703	0	0
"GO_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT"	0.119100077124574	0.124625548345331	0.123178910102107	0.123890964176343	0.131306188711419	0.126100165971375	11918.4975296228	0	0
"GO_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS"	0.142796221744856	0.15019937767899	0.149256850690353	0.148066494210416	0.156207235078057	0.151121595913469	6068.7714081174	0	0
