""	"K"	"P"	"T"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY"	0.0777997731039881	0.105717996475285	0.130497173336751	0.112229846372451	51369.2245357261	0	0
"GO_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION"	0.190527619987154	0.222250387742136	0.241084939890693	0.226427838793285	66868.1756882472	0	0
"GO_POSITIVE_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY"	0.265874587832853	0.319053608929051	0.316959905899101	0.314419951738908	125218.971838889	0	0
"GO_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION"	0.0725865145299859	0.0734838956725784	0.0792142165949651	0.0753985134458405	24884.4394324223	0	0
"GO_POSITIVE_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS"	0.29239629447041	0.312152172174408	0.330756709837073	0.317129990785953	256867.257443834	0	0
"GO_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS"	0.137467592109416	0.151709926871219	0.174327241389474	0.158480085152147	132325.455360406	0	0
"GO_POSITIVE_REGULATION_OF_ATPASE_ACTIVITY"	0.154307042235089	0.160832177129119	0.197389567712428	0.172987918916156	138090.759615954	0	0
"GO_POSITIVE_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.112924718797593	0.0985385428622065	0.0995872687609111	0.0999587661085246	38291.1706981775	0	0
"GO_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE"	0.131478958487138	0.180285997888375	0.196998166671514	0.182473754225356	13302.9090615384	0	0
"GO_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY"	0.133358083106372	0.148715731332591	0.143260829694211	0.145701152968462	35734.818056384	0	0
"GO_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION"	0.0194278419873525	0.075660300404359	0.0769674230016636	0.0719775819375816	3129.80976770287	0	0
"GO_POSITIVE_REGULATION_OF_AUTOPHAGY"	0.0849290056465849	0.11495353440068	0.129941466716354	0.117926323474826	93312.8332698489	0	0
"GO_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION"	0.152254629552105	0.173731602719198	0.187775722322273	0.177006638480342	60110.8623728224	0	0
"GO_POSITIVE_REGULATION_OF_AXON_EXTENSION"	0.0407640934889219	0.0666458932537277	0.0929976412072948	0.0738510068912162	21063.0764359281	0	0
"GO_POSITIVE_REGULATION_OF_AXONOGENESIS"	0.0598474337497216	0.0867902145526736	0.0978807961426549	0.0886425301295522	52910.2999919987	0	0
"GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION"	-0.0344915661366967	-0.0163075894351362	-0.00215710375139547	-0.0127536714810691	3113.20093814086	0	0
"GO_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION"	-0.00150882692571822	0.0620491533273348	0.0989062776302813	0.0701151394132501	4275.82255654837	0	0
"GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY"	0.0196885690404797	0.0414316858452299	0.0583929259546372	0.0456954114978733	10602.596649107	0	0
"GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION"	0.110635872380482	0.136629167517537	0.1759822048573	0.148319780620554	83553.016045469	0	0
"GO_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY"	0.0392044342467982	0.108065653830825	0.114577601207885	0.105253370795323	5558.18999382943	0	0
"GO_POSITIVE_REGULATION_OF_BEHAVIOR"	0.160449483697623	0.150029265667127	0.169980234720949	0.157691162648805	143405.060424489	0	0
"GO_POSITIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY"	0.219012422376784	0.191477454088492	0.17671501783526	0.188399558735711	213507.921522605	0	0
"GO_POSITIVE_REGULATION_OF_BINDING"	0.0746575290851348	0.107598470088305	0.121526222998644	0.10999039440319	69750.6140557243	0	0
"GO_POSITIVE_REGULATION_OF_BIOMINERALIZATION"	0.133532812954068	0.147572773641334	0.138233475956815	0.143312496388284	115812.407506028	0	0
"GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION"	0.120948175389236	0.107380514616103	0.0991318380996905	0.105527051127588	155685.327970277	0	0
"GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE"	0.0961389447385491	0.0651303985424944	0.0588037551779408	0.0652236018917858	80114.791931525	0	0
"GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE_BY_EPINEPHRINE_NOREPINEPHRINE"	-0.00494172192509093	-0.0250193190842588	-0.0279477116682474	-0.0245552629686929	1214.35567480121	0	0
"GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER"	0.066910244355599	0.0662023664694144	0.091464988469989	0.0749860529856441	37608.0747673577	0	0
"GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION"	0.0261899495512156	0.0470207285321481	0.0678335202194224	0.0526827640519839	10036.5451725952	0	0
"GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS"	0.0867152229094346	0.0909567028219563	0.134905676294625	0.10583513868841	9719.63734090583	0	0
"GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_REMODELING"	0.340402259219024	0.346325465005801	0.350957742501497	0.347491035829906	65227.1252046482	0	0
"GO_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY"	0.0570534817260523	0.0700129559822593	0.080540199014822	0.0726986882653807	18624.0967969085	0	0
"GO_POSITIVE_REGULATION_OF_BONE_DEVELOPMENT"	0.16153858807428	0.162548705851277	0.163121758477824	0.162672503583241	77860.3052049162	0	0
"GO_POSITIVE_REGULATION_OF_BONE_MINERALIZATION"	0.131436334642299	0.137109454364916	0.129926618906719	0.134209699413353	132956.729633971	0	0
"GO_POSITIVE_REGULATION_OF_BONE_RESORPTION"	0.0409236195022388	0.0632114777704186	0.0684582697675384	0.0633862310221931	8400.96496820934	0	0
"GO_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION"	0.264527697141975	0.271036550178685	0.272645060713175	0.271113942256245	99007.1449778033	0	0
"GO_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING"	0.0106324878311219	0.0291832558412269	0.0464821741810505	0.0337984130550605	1883.24054512099	0	0
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS"	-0.0760114479716739	-0.0843803532566417	-0.088725465640329	-0.0852668491822752	89685.2099260812	0	0
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT"	-0.034451612814503	-0.016463426970915	0.00631258878814594	-0.00991383065779341	631.455651304164	0	0
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT"	0.0802943479344508	0.082216805648828	0.0818985895083365	0.0819654699182034	74134.8695516821	0	0
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	0.108196748056121	0.111549548826812	0.10958310030597	0.110623360409288	76660.8271031033	0	0
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT"	0.0516587158720422	0.071757233794222	0.0736237463578827	0.0709246168566817	48291.5439740835	0	0
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL"	0.0574287114057575	0.0699310406268695	0.0752123536740129	0.070837209000197	30930.8537309111	0	0
"GO_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING"	0.0462610900175266	0.0788864495721367	0.11246592742869	0.0880938958031581	19634.2347251981	0	0
"GO_POSITIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY"	0.21054667708493	0.201683177356861	0.19930952248722	0.201514450802409	57446.0767300562	0	0
"GO_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING"	-0.0385584217024429	-0.0468104771250093	-0.061762298221647	-0.0513716114036045	10576.6113739854	0	0
"GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY"	0.0514350288566323	0.0910462539916118	0.110344947599931	0.0948041276691512	25697.9882935665	0	0
"GO_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS"	0.0685043382613952	0.07960335476948	0.0962719838513865	0.0845485539991313	64067.803951446	0	0
"GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION"	0.266240289282956	0.250930928095382	0.228896184549628	0.244440579959527	71963.8928745956	0	0
"GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION"	-0.00246979054544889	0.0534985092785809	0.0632158645543659	0.0527420816671618	4369.95016535924	0	0
"GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION"	0.0812437386934707	0.0795424356249515	0.0754748359596459	0.0782616206288249	30937.5990621825	0	0
"GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT"	0.0316091398495445	0.0546364256452062	0.0525791058929478	0.0522322575878601	14409.6885252958	0	0
"GO_POSITIVE_REGULATION_OF_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION"	0.155695299278946	0.133778820580201	0.125677321466221	0.132590075620404	24431.5081793074	0	0
"GO_POSITIVE_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION"	0.303561096440184	0.281784793553052	0.273289054286128	0.280449479041834	186810.598098059	0	0
"GO_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION"	0.0528674661450025	0.0912276140527426	0.096834274728239	0.0903450313414218	20794.0789868551	0	0
"GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT"	0.0843604355457564	0.0820239237341115	0.0747632933664448	0.0796861903027655	63753.0674037997	0	0
"GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS"	0.0680337461935316	0.0921526131549415	0.114192067338077	0.0979968683560475	83542.293373892	0	0
"GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY"	0.0750341425766154	0.0977078208582378	0.113428405726596	0.101474313204303	171851.941144228	0	0
"GO_POSITIVE_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS"	0.109323496295538	0.117312868829365	0.161883733092147	0.132130687019688	13295.6760564563	0	0
"GO_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION"	0.0201352454364801	-0.0138830652799039	-0.0234373283786309	-0.0146841457347861	2340.25013425297	0	0
"GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY"	0.114391937171302	0.112200111853842	0.110773509136086	0.111868182903384	192798.804166501	0	0
"GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION"	0.146190690121753	0.184722374171934	0.215702510042392	0.192597133556791	126143.150210735	0	0
"GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION"	0.120476532263465	0.168361669833631	0.201296060680391	0.176224172628695	74257.8691237296	0	0
"GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION"	0.232603952383809	0.285566953571482	0.336595315906352	0.299310010196791	52758.4617430997	0	0
"GO_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION"	0.130543337657858	0.200485538723034	0.238128536757828	0.208353748649761	19681.6829122174	0	0
"GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION"	0.0478509283908005	0.0754376016917787	0.0927994790691384	0.0794101525605323	78852.9839604408	0	0
"GO_POSITIVE_REGULATION_OF_CELL_ADHESION"	0.0849283687796979	0.113200104620064	0.127685151518123	0.116127953560231	182296.633263232	0	0
"GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN"	0.00484024551913016	0.0437038519866635	0.059968389719311	0.04646798485488	3977.91635281434	0	0
"GO_POSITIVE_REGULATION_OF_CELL_AGING"	0.0224851640556791	0.0331541448842746	0.047318329088195	0.0372653394561752	3030.82161940587	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION"	0.0956056075516225	0.124970583529874	0.142888146636641	0.129004448542611	173757.139327111	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN"	0.0471478742189573	0.0393289296373804	0.0537758035491722	0.0448971608874073	6262.87734351429	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE"	0.0441851880438097	0.068745303317092	0.0836944018405399	0.0721064424388467	56938.1472828357	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST"	0.0233885908546333	0.0540051628433952	0.0675536202968876	0.0564368892818522	14513.5734870705	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT"	0.146182142179509	0.141468806171212	0.13994940897733	0.14129019892501	62783.6324444241	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION"	0.0194227702509466	0.0557314563655616	0.0766889807711796	0.0603054995831262	14782.4036018802	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION"	0.0540065274526979	0.0716628816513264	0.0909985691390277	0.0770477790236003	16106.0266299954	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION"	0.0301299877495417	0.0606270683822278	0.0802529770111422	0.0651681586688001	22639.8940728741	0	0
"GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS"	0.0435097948240766	0.0663803566770472	0.0796906083926232	0.0692992782531666	50488.4421605089	0	0
"GO_POSITIVE_REGULATION_OF_CELL_DEATH"	0.090421839894952	0.116470234745968	0.133137098769889	0.120315667163776	167595.048522181	0	0
"GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT"	0.0682694558590982	0.0867622972892764	0.0961362368457958	0.0886425656405628	218305.551275061	0	0
"GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION"	0.0719460095146079	0.092202197572021	0.105064986125694	0.0951586828185376	240465.462491982	0	0
"GO_POSITIVE_REGULATION_OF_CELL_DIVISION"	0.0891687520825874	0.087141468594413	0.0897097827903487	0.0881782237074678	130336.742749797	0	0
"GO_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT"	0.141663345330129	0.13455697767521	0.13895292802062	0.136598868243223	39766.5600720643	0	0
"GO_POSITIVE_REGULATION_OF_CELL_GROWTH"	0.0645527068406452	0.0799678786149753	0.0969369070723839	0.0846995599173673	90448.3264360969	0	0
"GO_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY"	0.158906361480754	0.175399755129944	0.176241396048942	0.17447797461014	166326.222277871	0	0
"GO_POSITIVE_REGULATION_OF_CELL_KILLING"	0.120165030866422	0.139622409769151	0.144652224933972	0.139930279987969	151819.955665267	0	0
"GO_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION"	0.07618989856906	0.106558722887782	0.109020582375231	0.105176751703145	55188.9370089332	0	0
"GO_POSITIVE_REGULATION_OF_CELL_MATURATION"	0.0705824569403429	0.0978443008035108	0.135100143170153	0.108716780121798	12619.3721021775	0	0
"GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_BY_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY"	0.0465881844483943	0.0304758945164173	0.074399046076805	0.0468419214037373	3425.40995633744	0	0
"GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS"	0.103059433338744	0.130725814048887	0.153273251439513	0.136484814063167	37225.0062845422	0	0
"GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION"	0.057393634686915	0.0895852724765399	0.101453713815703	0.0913205198900286	65597.7578941475	0	0
"GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION"	0.0852181631077299	0.10161907905048	0.113665449472669	0.104576841671213	312095.45251084	0	0
"GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION"	0.0641630586006651	0.0792570564228919	0.0853851582356731	0.0802653513294425	186504.663363611	0	0
"GO_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT"	0.168887262871826	0.175076544475446	0.200200864954063	0.183305313821695	64771.4618001613	0	0
"GO_POSITIVE_REGULATION_OF_CELL_SIZE"	0.156420826957223	0.175776361953724	0.196648020929005	0.181567211732415	60372.8161005053	0	0
"GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	0.0722927153621466	0.10286276081648	0.108633730071987	0.10260973807035	86818.2329210571	0	0
"GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION"	0.10242050426411	0.141813835088357	0.15060255634394	0.14195511800727	42874.6820206362	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS"	0.0994984041854251	0.133292754792573	0.154534292023707	0.138149829848492	77393.8124979179	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS"	0.0363794296315881	0.0730610245830668	0.118191695124553	0.0859627285052689	5384.23759047992	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS"	0.0603192720376021	0.0832083751893581	0.0963644113184226	0.0860726312487663	137259.878728504	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS"	0.073950162730088	0.0829738688516946	0.0951111758501125	0.0865054734915709	56873.3831915635	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS"	0.0695877132279087	0.0948019401905095	0.118590049052541	0.101170054569831	83444.1317595409	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS"	0.0855458632609493	0.103380784090917	0.112279530907031	0.105145183101212	181978.611560651	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION"	0.0694332449774438	0.0932845106786311	0.107276250008908	0.0963668715513321	130112.92915204	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION"	0.0516833998134523	0.0623063221826335	0.0693377800719701	0.0639555852562693	10612.8128456199	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS"	0.0551007065033923	0.0705956936049059	0.104940052781497	0.0813270242658412	31006.3817587887	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION"	0.0777361476163201	0.108097200085153	0.121575040145004	0.110523305835599	83560.2103776301	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION"	0.230809843273024	0.229100452169639	0.231042271229648	0.229897295687084	132722.584522293	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_DRUG"	0.0237954913816347	0.0507638777681643	0.0701572873870592	0.0554840564401129	2938.56122240288	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS"	0.0832204652344874	0.101140974962188	0.111545007398261	0.103419360021465	38899.2376788691	0	0
"GO_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS"	0.00244203807372365	0.0251192249580033	0.0416403195150679	0.0291621432859995	2478.7045093008	0	0
"GO_POSITIVE_REGULATION_OF_CENTROSOME_CYCLE"	0.0502051266193544	0.082538924352535	0.119896106497301	0.093073513553101	6590.6365273823	0	0
"GO_POSITIVE_REGULATION_OF_CENTROSOME_DUPLICATION"	0.102295593322639	0.121591002719655	0.140015704158066	0.126540519732133	16165.8714709918	0	0
"GO_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION"	0.0563669711756233	0.0347933988041026	0.0199591646189128	0.0312523744804835	13943.7679950224	0	0
"GO_POSITIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING"	0.0461933393399203	0.0244120728835436	0.0117242993912624	0.0216282106882428	2996.45563177522	0	0
"GO_POSITIVE_REGULATION_OF_CHEMOKINE_BIOSYNTHETIC_PROCESS"	0.0821702227887299	0.120478293457907	0.168648815252097	0.13431108852719	18424.1475464576	0	0
"GO_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_2_SECRETION"	-0.0118887679652159	0.0951627110082491	0.111218315923823	0.092841099217831	1937.35683894709	0	0
"GO_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION"	-0.00034155734004329	0.0301641671567839	0.0377476800512489	0.0305423516623533	777.997929664784	0	0
"GO_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION"	0.130746056361471	0.203138631168663	0.229977513892054	0.207092399244009	28881.7454398985	0	0
"GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION"	0.071703023244545	0.111288086484873	0.142267707728316	0.119085218030818	44666.0731534168	0	0
"GO_POSITIVE_REGULATION_OF_CHEMOKINE_SECRETION"	0.075366031741044	0.111347445895457	0.129674977538089	0.115036535017594	14575.1980777331	0	0
"GO_POSITIVE_REGULATION_OF_CHEMOTAXIS"	0.0781980623598325	0.093485513722467	0.113141744688392	0.0991553762223009	108074.451001531	0	0
"GO_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX"	-0.106252167505276	-0.0578047755557402	0.0163074446872949	-0.0357511245693035	1795.87600824848	0	0
"GO_POSITIVE_REGULATION_OF_CHOLESTEROL_ESTERIFICATION"	0.144022427969113	0.0611261069298237	0.182557677724615	0.109192048066222	10263.2885042917	0	0
"GO_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS"	0.0741134388931516	0.0691367410856378	0.0835350257790543	0.0744792013158743	7776.49798742877	0	0
"GO_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE"	-0.00188345523674385	0.0411672320072033	0.0582804602212432	0.0439168456321949	1186.33981698427	0	0
"GO_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION"	0.0872701498547881	0.0914639444091596	0.0845755018031086	0.0887747096020619	48037.7362195543	0	0
"GO_POSITIVE_REGULATION_OF_CHROMATIN_BINDING"	0.0756588567794362	0.0882726003430637	0.0792391302113586	0.0842228906820582	13077.3909541034	0	0
"GO_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION"	0.0116094134900956	0.0427668288295774	0.0585131551186536	0.0459184494356319	9646.15098433328	0	0
"GO_POSITIVE_REGULATION_OF_CHROMATIN_SILENCING"	-0.093935551196789	-0.0498567924482776	-0.010095264063534	-0.0393547288447068	1309.0744419341	0	0
"GO_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION"	0.0368951512211064	0.0703444874273883	0.0912719253994986	0.075118366138968	26165.5601850182	0	0
"GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION"	0.089165460883907	0.122588995678478	0.140361829684273	0.126274430744478	36730.6045569062	0	0
"GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION"	0.0234314002028839	0.0632690564819897	0.0946813800457495	0.0711971730132853	4896.36987188728	0	0
"GO_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY"	-0.0196406682113589	-0.0201013062954235	-0.023799128840688	-0.0213455336756288	2574.10436231179	0	0
"GO_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM"	0.109665313362279	0.0996311018281665	0.0952175059671512	0.0988433776886718	43291.7037393586	0	0
"GO_POSITIVE_REGULATION_OF_COAGULATION"	0.114711400068556	0.118854199654206	0.13155115341863	0.122938107517171	58629.2986328852	0	0
"GO_POSITIVE_REGULATION_OF_COFACTOR_METABOLIC_PROCESS"	0.249306804728823	0.246462072338324	0.266775797870273	0.253692361100027	169227.31448362	0	0
"GO_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS"	0.130287946725293	0.141411054017898	0.149290097764268	0.143316495982815	276649.816512751	0	0
"GO_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS"	0.0701183468296648	0.0896521797262129	0.10093742163568	0.0921165214011606	25654.3814206542	0	0
"GO_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING"	0.0490475045376703	0.0819645911951868	0.0674592573971828	0.0745308070635696	6767.52413381244	0	0
"GO_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION"	-0.0100996874109616	0.00477631825927129	0.222860880842667	0.0790601558962024	2801.77325709257	0	0
"GO_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION"	0.0714231027734214	0.0515281067090958	0.0374486737518644	0.0481245501677778	25038.2665054954	0	0
"GO_POSITIVE_REGULATION_OF_CORTICOTROPIN_SECRETION"	0.170314727354989	0.173382569741273	0.174069548267081	0.173394449509336	20072.7100799563	0	0
"GO_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY"	0.0066024818124553	0.0237560279589161	0.0335454592830075	0.0258783767140585	1503.83241924695	0	0
"GO_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY"	0.025575316113456	0.0373131684003602	0.0289826289389723	0.0335708161172931	3060.46779886975	0	0
"GO_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY"	0.274827895396033	0.183707928429178	0.182760228642618	0.190079988613116	11958.2281714979	0	0
"GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY"	0.0900215685559261	0.11071307009607	0.136389014688724	0.118066220582011	59354.4350625435	0	0
"GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY"	0.108810198380807	0.135522043944114	0.149563460927844	0.138411250296226	108533.026315761	0	0
"GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY"	0.063853651786077	0.119015488086048	0.157021668967302	0.128095956600394	11891.4215981751	0	0
"GO_POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS"	0.114675425552085	0.144007586958988	0.164613687703263	0.148973116660695	114985.984054607	0	0
"GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION"	0.0942916938313966	0.122551238342811	0.138981806732077	0.126152423455328	168757.513566616	0	0
"GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	0.135553817260519	0.160496116928412	0.180908731956209	0.16571753691808	174054.720288943	0	0
"GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE"	0.126938005456737	0.190506107518826	0.185856326625438	0.184225121285894	46346.8844800437	0	0
"GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION"	0.0736627232278106	0.101246475760274	0.11124036580933	0.102672609043603	86223.5857052481	0	0
"GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION_INVOLVED_IN_IMMUNE_RESPONSE"	0.152338287682248	0.166372607167755	0.15253024704638	0.160556329900775	34207.058016498	0	0
