""	"X0"	"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"GO_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION"	0.0259241712722111	0.0162061955987706	0.025078872106303	0.0156935250168767	0.0215850443726938	0.0239677529238712	0.0199920520339656	0.0329557041011304	0.0224050773606791	1049.88723765919	0	0
"GO_NEGATIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY"	-0.0656650408321912	-0.0777515931062388	-0.0717263375592251	-0.0842840406111176	-0.0655275969506231	-0.0859291455105001	-0.0535338754457769	-0.0488658369971827	-0.0708400161799393	805.329107808538	0	0
"GO_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS"	0.0616954408551154	0.0577228868011795	0.065069155136315	0.0615897740765751	0.0673441962973873	0.0651275492991858	0.065828487512182	0.0667591698882082	0.0625721305491763	50653.1509671046	0	0
"GO_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS"	0.135644885948253	0.129352547580307	0.137065588441972	0.138034183704877	0.14011870142458	0.135513674360346	0.144281617363307	0.137143423834611	0.135747010705568	36261.3514619099	0	0
"GO_NEGATIVE_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING"	0.249877321791158	0.246045839002948	0.262307613319953	0.257066342512589	0.259593531913222	0.25870957683671	0.275570781547317	0.245140565719441	0.254366132760831	34763.9871717615	0	0
"GO_NEGATIVE_REGULATION_OF_RNA_SPLICING"	0.189577923744882	0.171458190503304	0.18800689900776	0.187357710823772	0.198611598580074	0.195412617180363	0.192145928652498	0.207786557708543	0.187587788502287	15739.9029147316	0	0
"GO_NEGATIVE_REGULATION_OF_RUFFLE_ASSEMBLY"	0.291497450815738	0.29080109395176	0.285618516905992	0.300242303149172	0.276270335448512	0.265094397588758	0.284434439296592	0.296671553002773	0.287992577860907	31970.1571826465	0	0
"GO_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY"	0.296211686331046	0.292388948757902	0.30157447024815	0.305813427999394	0.302644708393707	0.322943177217153	0.294832967689735	0.312722672622695	0.300152888899213	35405.5900156646	0	0
"GO_NEGATIVE_REGULATION_OF_SCHWANN_CELL_PROLIFERATION"	0.17180310395516	0.173003455587133	0.167629241588714	0.170374938361374	0.170033749744772	0.164921790242375	0.171315151777054	0.184930882889458	0.171086819067582	7811.68293918297	0	0
"GO_NEGATIVE_REGULATION_OF_SECRETION"	0.106893690004787	0.0998441649233529	0.116140598349476	0.103871052473068	0.117062115490367	0.116893684459129	0.111772204813394	0.112405308038312	0.108726458612371	120531.64104969	0	0
"GO_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE"	0.0989407098803214	0.0916090836120882	0.105097626669894	0.0947992075667556	0.0974307372575662	0.0993739925232106	0.101175387983618	0.126587044328064	0.0991838236413775	1922.9788770813	0	0
"GO_NEGATIVE_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY"	0.205153103195376	0.21078635681137	0.201303531841968	0.205494918969744	0.194850367674182	0.19471131768248	0.201236680992161	0.191256561827108	0.203349854654714	151613.576331086	0	0
"GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND"	0.136458537511104	0.131331551747244	0.152342098177584	0.135026670701941	0.144909415690035	0.160158935334159	0.142153769036638	0.131692655969985	0.140317588173077	30271.5471111508	0	0
"GO_NEGATIVE_REGULATION_OF_SIGNALING"	0.077508320962898	0.0712327802118283	0.083053894068533	0.0750422646141806	0.0848018160828534	0.0840772949331023	0.0805163536931459	0.0853628808419556	0.078465854939728	91919.7688925851	0	0
"GO_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY"	0.0694023371191184	0.069058363012264	0.0711879756819893	0.0681879068347296	0.0727634730903317	0.0740799880267637	0.0657818562577725	0.07199914937152	0.0700233392941392	18257.4088153785	0	0
"GO_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE"	-0.206376018696919	-0.215714960506851	-0.175377625432497	-0.210874299832841	-0.142388093585713	-0.161027611852908	-0.204783833209777	-0.177895841277242	-0.193976353323444	9863.00114611402	0	0
"GO_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_COHESION"	0.116673415395593	0.106595094505965	0.11569698245649	0.115579269750779	0.130059639422363	0.1307119494974	0.112514593286641	0.144564819286285	0.11739191621277	2543.64436318861	0	0
"GO_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION"	0.0518302768157742	0.0567334650700971	0.0520022157326459	0.0576252635601108	0.0603695930006857	0.0478514073941706	0.0565676761269797	0.0467066809738826	0.0538532586124587	3141.92257401684	0	0
"GO_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT"	0.0521341430625508	0.0445923460335607	0.0580255760677863	0.0441905923467168	0.065506919158258	0.044460543170636	0.0567178681461282	0.0603920559034216	0.0520277721508981	1407.08060698493	0	0
"GO_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY"	-0.128079913998398	-0.126040211876	-0.10337576928091	-0.125769160215021	-0.106166641129344	-0.0840374912947036	-0.118982822401322	-0.11231443417802	-0.117588363384579	3302.99474431605	0	0
"GO_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION"	0.0256728178875238	0.0242743212534059	0.0269826163693347	0.0225921270910095	0.0195343333921889	0.0207511149768344	0.0239249841276521	0.0186784719349755	0.0241134685482805	503.666149890799	0	0
"GO_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION"	0.0506219173729823	0.0452535163154594	0.0494578879606359	0.0474119428847122	0.0471499274367394	0.0452035833604592	0.0486106184376644	0.0569545518325057	0.0485676003001688	7529.02504588906	0	0
"GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS"	0.0178849645522331	0.014071284006796	0.0220571434966414	0.0128898077082752	0.0227677299204478	0.0241874665731435	0.0228361804323339	0.0191761894168427	0.0184898587723267	1417.72783402946	0	0
"GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS"	-0.044912082923253	-0.0586376582229455	-0.0406403177346084	-0.0463782772835759	-0.0430138960528417	-0.062602007134645	-0.0476971627976597	-0.0229595557221637	-0.0473770908433323	333.093694308748	0	0
"GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS"	0.253446428332383	0.244340397624839	0.258117825609881	0.261136380400345	0.276923880568851	0.258083425296472	0.243475586854498	0.268764465047696	0.255525302525781	8304.25710298378	0	0
"GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION"	0.0277749310640351	0.0192089841127828	0.03859221432457	0.0238070862751911	0.0413035266139988	0.0204256657051129	0.0357679912353993	0.0331703119561936	0.0287363058983363	380.180465904765	0	0
"GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION"	0.116367851708125	0.117227286824877	0.117368835076832	0.12139734240683	0.120671438170491	0.118701858563986	0.118501996862744	0.118733384496907	0.117890089648671	17881.7664261523	0	0
"GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION"	0.109928036094849	0.106777838021679	0.11751655096127	0.1106866567748	0.123216905170186	0.11334699818757	0.115481475673112	0.107228796512666	0.112145387305408	31438.7937707016	0	0
"GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION"	0.0941318311910845	0.0965894911829523	0.0948206602999012	0.0982929554706299	0.0964443290535633	0.100507684920362	0.0978451053333437	0.0922538591043727	0.09585852474735	9140.66365717918	0	0
"GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY"	0.0979707894871108	0.100661674760381	0.0970565279595106	0.100107186751031	0.09584003118442	0.0930899827074423	0.0970102015837343	0.0961386071790852	0.0979157284284698	36386.4206274184	0	0
"GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING"	0.127872745091408	0.130694667118558	0.126985137438958	0.129831890360364	0.126124712744606	0.123214052716352	0.126953249488619	0.1221924824295	0.127734239468793	17479.5227433349	0	0
"GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT"	0.154435077538586	0.144842187010767	0.167714653171034	0.15314457362558	0.164614819519655	0.166591412786389	0.155852231509623	0.169231077024539	0.15690774731836	14279.4377740221	0	0
"GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT"	0.119424749587125	0.111716263487873	0.129737293951803	0.116767946151221	0.128909479668431	0.133645238296413	0.119633822035669	0.131707352719574	0.12158211370672	14553.6864295722	0	0
"GO_NEGATIVE_REGULATION_OF_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE"	-0.0676351528364245	-0.064076575175695	-0.0693491440012964	-0.0670073594493771	-0.0729817820071903	-0.0699909731546685	-0.0682877048903598	-0.0736637218485299	-0.0680359561410199	37912.6503725715	0	0
"GO_NEGATIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS"	0.0445800952131257	0.0468902921953212	0.0530299249173984	0.0452176350383904	0.0636000375899286	0.0657593435815407	0.0570047991504469	0.0516480320775962	0.0503980220354326	687.363542822986	0	0
"GO_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION"	0.164643825061306	0.164342576127812	0.167872058468122	0.169966296421511	0.168183229596435	0.169141882808434	0.176221579353804	0.167784609006901	0.166922293253203	26179.0789854278	0	0
"GO_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION"	-0.0688165571447536	-0.0686580855412286	-0.0695722017623529	-0.0696177632544762	-0.0703900105617321	-0.0636222043241798	-0.0707024413712288	-0.0679384331866307	-0.0688256311484178	6925.98030175048	0	0
"GO_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS"	0.142154074259445	0.141188724816429	0.143601572507623	0.140912097601727	0.137292948158714	0.141938080197423	0.14715548422403	0.140609258530029	0.141854574676377	24907.6410783583	0	0
"GO_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT"	-0.0428613864522637	-0.0454546168203412	-0.0403146706531665	-0.048074354158187	-0.0430127759714856	-0.0448819206739029	-0.0363825543807996	-0.0448339967769372	-0.0433386116727108	1449.39960441243	0	0
"GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE"	0.0973131670585983	0.0866088305963661	0.10467720418471	0.0927035897029933	0.109519254309795	0.103533969724652	0.107661059963704	0.10582390022809	0.0982953208487049	13439.5524809841	0	0
"GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS"	0.0862877763110357	0.0827505420947915	0.092693577654767	0.084047843022391	0.0912018890788816	0.0930478345263945	0.0892506643302768	0.087434453934764	0.0874904469608904	13251.0727551397	0	0
"GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION"	0.0457632755805582	0.0424953165444375	0.0458941404033751	0.0447860816614283	0.049911915317348	0.0391480295184406	0.0460300859001883	0.0457044296978763	0.044971179190703	3600.80678777109	0	0
"GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION"	0.157021807589592	0.151807901130396	0.160119376658034	0.156930603669344	0.16260559830904	0.164224479668916	0.154866360438526	0.162451519098863	0.157557409298086	23440.1421001743	0	0
"GO_NEGATIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING"	0.0994391659837421	0.0961398478918526	0.108174868920951	0.0939633323454882	0.112988787613633	0.114663565024947	0.0924025761049716	0.109767382702665	0.101899152714739	14302.1808982636	0	0
"GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	0.0634921310509101	0.0589176446342666	0.0699197256478588	0.0646388945723215	0.0681001741139457	0.0684525364568207	0.0665673050869464	0.0712660083133682	0.0649248405632063	24319.3075979919	0	0
"GO_NEGATIVE_REGULATION_OF_SYNAPSE_ASSEMBLY"	0.158148748103917	0.164046339564567	0.152645189453946	0.160616721620086	0.148675061681541	0.149136355776318	0.159531131028191	0.144813475483273	0.156791457144306	48747.7441919877	0	0
"GO_NEGATIVE_REGULATION_OF_SYNAPSE_ORGANIZATION"	0.0809406906017592	0.0751274406797636	0.0840297234901044	0.0751963925391466	0.0808458117913546	0.0893438839470908	0.0841212664623471	0.0832638699146222	0.0805840647788764	8456.17965381261	0	0
"GO_NEGATIVE_REGULATION_OF_SYNAPTIC_PLASTICITY"	0.0555746736618638	0.0526779672427484	0.0580578878753846	0.0572381521660239	0.0528223092374616	0.0551340268214424	0.0564302984313997	0.0563439814729202	0.0553787653443921	2847.21673003198	0	0
"GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION"	0.0603145105478774	0.0588881580886803	0.0648400806210099	0.0590795669729353	0.0645289799712953	0.064528239231588	0.065106154813496	0.0610436837270745	0.0615645924584299	19579.4469879873	0	0
"GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC"	0.240311949704515	0.245844560924992	0.234579336268799	0.242463176913294	0.229573830099044	0.229004647319932	0.238481850881469	0.225219524901589	0.238323009550709	74082.7056574626	0	0
"GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC"	-0.100743967964078	-0.106503455657443	-0.102252140662821	-0.0987426278035814	-0.0887471199584108	-0.0823909230096525	-0.0990288094427858	-0.0881523493767144	-0.0990859476498854	1321.15057462696	0	0
"GO_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE"	0.0226245631148135	0.0228420837920167	0.027471725175302	0.0204690587755754	0.0261621114536174	0.0231592196125929	0.0294348793135743	0.0203174768997876	0.0238391069193759	665.737892118268	0	0
"GO_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS"	0.0867120776200919	0.080265218773771	0.106173052192659	0.0877709737630434	0.121384332058846	0.0946442903872598	0.0959012356286228	0.0919072003688876	0.0928254848119073	5396.209476675	0	0
"GO_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION"	0.100682233292975	0.0980829205883348	0.121982790489315	0.0958177315482144	0.135148243834537	0.162521806047817	0.104580310367544	0.118300279627985	0.111128572034231	8341.25452860921	0	0
"GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION"	0.0975491480472387	0.0860318563217583	0.110485494631175	0.0915134158680765	0.106970923278698	0.114061979066943	0.105746088703832	0.101946018560959	0.0993323898551931	15477.460220117	0	0
"GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS"	-0.157220230424444	-0.165100297268667	-0.147115194572862	-0.165711832457643	-0.152691711037518	-0.144504323627123	-0.153495833037661	-0.151336181314445	-0.156262366161252	7268.58876186464	0	0
"GO_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY"	0.144225229161266	0.142585870741522	0.147050973421312	0.144031520042536	0.134269730658745	0.140565930081125	0.144932434969357	0.13664823297479	0.143001084441951	20705.1421782869	0	0
"GO_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY"	0.112332681795704	0.111217047616961	0.121699961722715	0.110091594246839	0.121739509241947	0.137345059144381	0.11348811478789	0.115797703859782	0.11609662679956	27910.721979287	0	0
"GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION"	0.0805307794054133	0.0792933574561114	0.0824456580338837	0.081210301194529	0.0869086091969657	0.100967396506595	0.0803899637596618	0.0907964617437442	0.0829737669592454	29763.045930201	0	0
"GO_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	0.061274822697871	0.0405883090935113	0.0779948216355837	0.0488111285313493	0.0873425344975199	0.101816128049357	0.0597006780919739	0.0957223725595792	0.0649644388478114	2474.27865970473	0	0
"GO_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE"	0.172818527618928	0.17643335781687	0.162565187337422	0.175600130506854	0.16659523608278	0.167005244190075	0.180946814305457	0.165807321783055	0.171363858738232	7777.65000654846	0	0
"GO_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE"	0.140592993435763	0.1381646592754	0.158207680509139	0.139335487429936	0.15797787486686	0.177997212440371	0.150086217362564	0.153070020487859	0.147805782288574	12160.4140966121	0	0
"GO_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION"	0.200932337489522	0.191159762571801	0.207588798195608	0.198077859237618	0.198013004009793	0.197916376093998	0.201795887214362	0.196408274276272	0.199258868789838	33688.1390038667	0	0
"GO_NEGATIVE_REGULATION_OF_TELOMERE_CAPPING"	-0.0582609411575243	-0.0583719691116467	-0.0520393154769164	-0.0500957653789848	-0.054686345446268	-0.0614207344413651	-0.0532936224129769	-0.0548502401253827	-0.0560440272280723	603.836711668486	0	0
"GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE"	0.0257351678395007	0.0210213037714556	0.0293545475089214	0.0292336535390471	0.034564332440836	0.0281880143222678	0.0258839229830751	0.0400990074661264	0.0271976569193611	883.156932696146	0	0
"GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE"	0.0452094545501731	0.0402815714427562	0.0462388253306811	0.0476257586145803	0.0509680770584397	0.0475501463862961	0.0466168154805242	0.0577696883519628	0.0458416778647441	2201.24082591493	0	0
"GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING"	0.0295891783977696	0.0249070983552275	0.0309811777388668	0.029841812072957	0.0346956965983085	0.0315852854394031	0.029529201912165	0.0415943023072331	0.0299488462436392	1260.56166624576	0	0
"GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING"	0.0434093058729288	0.0311404156575034	0.0526713160047148	0.0376373779173195	0.0534485787863251	0.0580075120191242	0.0499263376088363	0.0498292154417363	0.0443944258784912	2287.78195797767	0	0
"GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY"	0.219289035698326	0.190978769135382	0.239919420360933	0.202639671670897	0.237168500397355	0.232308873355735	0.234280475923363	0.214558531300806	0.218533348989208	20236.8320863723	0	0
"GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY"	0.0257468038617629	0.00799275519941802	0.0369820499378381	0.0151338712614494	0.0351009804578922	0.0309249225196228	0.0296101328914425	0.0239979903516012	0.0243854529584735	523.017348891528	0	0
"GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	0.00989013727340208	0.00422084361108595	0.013547386102813	0.00657925651117598	0.0120375125529826	0.00876927595507475	0.0113015511430034	0.0119191832069843	0.00932155578373936	253.418948223107	0	0
"GO_NEGATIVE_REGULATION_OF_TOR_SIGNALING"	0.0168938298503425	0.0182262547536688	0.0175434208506681	0.0147125211477885	0.0152921748400203	0.0156118257893946	0.0235904997796306	0.0172177375217577	0.0171841064538644	619.546992951764	0	0
"GO_NEGATIVE_REGULATION_OF_TORC1_SIGNALING"	-0.0465581483380997	-0.0397705730251954	-0.0536690247916926	-0.0416212756620469	-0.0575452826287604	-0.0575508362405393	-0.0446202598195859	-0.0511049688752471	-0.0476693763719662	2084.33428459669	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING"	0.0979470131403029	0.0963566974692445	0.103655673825636	0.100605189377665	0.106344239521925	0.102883911969088	0.10426885762815	0.100087303232302	0.100256339761107	5682.08954738115	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I"	-0.0792325261439977	-0.122658305453806	-0.0713752229106102	-0.13231900221799	-0.0728910037600038	-0.0856599553468159	-0.112921924122257	-0.0466633698242562	-0.091775106287744	938.728078485923	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II"	0.0614543179485186	0.0569358858642433	0.0656413680306259	0.0606089037403346	0.0677494304575652	0.065078686301612	0.0666561432923343	0.0655586090339471	0.062372277979744	53282.7926473694	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS"	0.186366145697664	0.157149076377371	0.226915671549382	0.202712096255124	0.223529510298144	0.229406408533408	0.216685298361215	0.202883628851855	0.19700110659756	13082.653647359	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER"	0.218802240895034	0.211732104968852	0.222621803561498	0.218511012108628	0.222324256677348	0.214923513824907	0.213906626141006	0.220991865682958	0.217883746686412	14872.8598308424	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING"	0.166606490935505	0.16420694996464	0.171436477382326	0.169255621343894	0.170348766626427	0.171152573273636	0.175004301763308	0.165360266568583	0.168174825265635	38454.0093165356	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY"	0.0650322169984448	0.0581049468120353	0.0748730060424412	0.0627130321142031	0.0772556398766024	0.0774808258527744	0.0720736065515204	0.0739179150137495	0.0676293864320162	24034.0629803995	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION"	0.0248536906990073	0.0233217002268062	0.0288887475960161	0.0223568253881803	0.0412888450507257	0.0330710441831031	0.0297177575656201	0.0169504871992609	0.0268674626715664	754.316205472067	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION"	-0.095799224459538	-0.0990066486430579	-0.0942291236174379	-0.10423232815636	-0.0690108316292314	-0.0869725765433906	-0.0941162740193257	-0.0969030020592639	-0.0940527676073715	3602.09008308912	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS"	0.1128961879729	0.10412080893956	0.122619459482026	0.112842331002053	0.125536979501288	0.116061664295227	0.120583071681363	0.132285369209493	0.115164963783131	1740.74804338303	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSLATIONAL_ELONGATION"	0.144033680269035	0.129995775035044	0.182210265198573	0.129976203513889	0.167587740659377	0.176938468407743	0.200179403783442	0.1470116647192	0.153339480973902	3894.96083978351	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION"	0.20568594676997	0.202619317396186	0.204116910704357	0.20596346104541	0.202775534108802	0.199179730554225	0.207114083081034	0.212260613331796	0.204499862819499	35713.9018601205	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	0.0649041184901594	0.0581023042630961	0.070402928102103	0.0624828703346887	0.0696186695741822	0.0652333483422301	0.0681423310285609	0.0693732702766015	0.0649972727725302	18870.5666762567	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT"	0.12547459113756	0.122184767566237	0.128974278919947	0.124375979069038	0.128826734517043	0.133046162899524	0.126114854496682	0.131399020061696	0.126351409790296	90828.1386850968	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE"	-0.0802269122305451	-0.076310421209099	-0.0807213946850738	-0.0798196753268114	-0.0824820382800947	-0.0837305370263029	-0.080447743236802	-0.0864570684610263	-0.0801855203308598	31459.2590624797	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSPORT"	0.091870550910286	0.0852867954936839	0.0994121738940158	0.0890592808569129	0.100174852446265	0.103357197309784	0.0944504217881372	0.0997489522599781	0.0934552015659894	101607.524883836	0	0
"GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY"	0.120223536597976	0.119195408880299	0.122562818919339	0.122378797696262	0.121771626515997	0.131473122295211	0.120999179849135	0.124769460064522	0.121710850185583	61785.2767942224	0	0
"GO_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS"	-0.069577490146727	-0.0714357818728971	-0.0629967632089812	-0.0731024538066728	-0.0614139440770106	-0.0676342553293813	-0.058029296732766	-0.0671468402083954	-0.0677062952356	1447.04805276812	0	0
"GO_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS"	0.0447138960777483	0.0354072090782152	0.0304052621834183	0.0304696939114874	0.0202620276128359	0.00815631949230158	0.03862358711927	0.0426433205662867	0.0343281824805941	442.29364960887	0	0
"GO_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS"	-0.0254173993226005	-0.036420567480453	-0.0256906001360913	-0.042200700793826	-0.0384285171476053	-0.0458329258482177	-0.0266129881494633	-0.0296412631783062	-0.0318831941762568	523.667685763474	0	0
"GO_NEGATIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION"	0.247744169178205	0.212209874980443	0.247241105558381	0.231292630707254	0.245819182481706	0.236640181014837	0.236495172226063	0.244997188548787	0.237629075622365	10884.4968803069	0	0
"GO_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION"	0.106921847472536	0.109203737969847	0.0981921035746428	0.110543416894326	0.0984418370837695	0.0916384186517436	0.108421549628003	0.0979548425189527	0.104283575095584	5696.28785997098	0	0
"GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS"	0.114890986646353	0.119237498197663	0.115822482122439	0.113125302203903	0.11626939310689	0.112861035664759	0.119932859643771	0.109111535658238	0.115734511342338	10320.9389856735	0	0
"GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY"	-0.0314034336761163	-0.0452011303459148	-0.0234282545880161	-0.0388178899430457	-0.0130622017465403	-0.00959183132876859	-0.0364490378764198	-0.00159272478512967	-0.0295884138809949	401.231560798278	0	0
"GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SECRETION"	0.0847130496836456	0.0800103199175609	0.0955497498716977	0.0838114644821062	0.089891310714354	0.0894537572388532	0.100705438805029	0.0826914512760404	0.0869597464300419	2991.87160299799	0	0
"GO_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE"	0.125799327235121	0.11000253183135	0.138227668971001	0.130451032998591	0.124758177780511	0.096794161703866	0.132674399561463	0.114389480773679	0.123029111877164	8537.52501145008	0	0
"GO_NEGATIVE_REGULATION_OF_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS"	0.0891974921972997	0.0763877968707882	0.0997280084189196	0.0786550441083621	0.102825407673347	0.100223743713653	0.102125315585216	0.101789216104533	0.0904558646605867	1541.92862802623	0	0
"GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY"	0.117897152698725	0.111990472890934	0.112318199087179	0.11621698976405	0.113292467830555	0.113437492091852	0.115035370455721	0.142983658368564	0.115811099891949	5640.82866574463	0	0
