""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"RTN3"	8.07054893078305e-09	0.274727715296673	0.575	0.499	0.000315921637895503	"0"	"RTN3"
"ARRDC3"	8.84377776894049e-09	0.26126473983438	0.387	0.294	0.000346189680765176	"0"	"ARRDC3"
"C9orf72"	9.59375817465917e-09	0.300843422571686	0.399	0.314	0.000375547663747033	"0"	"C9orf72"
"ITGAM"	1.03853012016989e-08	0.257545422473754	0.371	0.28	0.000406532615540502	"0"	"ITGAM"
"CCNY"	1.21272924148608e-08	0.356187885557444	0.246	0.17	0.000474722861579727	"0"	"CCNY"
"C15orf48"	1.62144555316445e-08	0.285032071725444	0.436	0.335	0.000634714861786223	"0"	"C15orf48"
"MAP3K3"	1.82186092725399e-08	0.419601951953914	0.216	0.143	0.000713167459973575	"0"	"MAP3K3"
"MTSS1"	1.9811864860577e-08	0.25555682527783	0.212	0.135	0.000775535449967287	"0"	"MTSS1"
"BRI3"	2.18907958290215e-08	0.308810285643673	0.515	0.424	0.000856915202727046	"0"	"BRI3"
"HCAR2"	2.50302549314038e-08	0.311295777131957	0.155	0.092	0.0009798093292898	"0"	"HCAR2"
"SMAD7"	2.58057804175039e-08	0.361761427593706	0.183	0.115	0.00101016727444319	"0"	"SMAD7"
"RRP12"	2.6612315430937e-08	0.274813615037849	0.364	0.282	0.00104173908754403	"0"	"RRP12"
"PTGER2"	3.35166994638969e-08	0.486552218231143	0.147	0.087	0.00131201120051424	"0"	"PTGER2"
"HOMER3"	3.52503431227713e-08	0.278813084454391	0.132	0.072	0.00137987468154088	"0"	"HOMER3"
"NCF2"	4.04471862082793e-08	0.339272999394821	0.555	0.493	0.00158330510412309	"0"	"NCF2"
"CHSY1"	4.23107529828854e-08	0.341160142922872	0.132	0.074	0.00165625442551505	"0"	"CHSY1"
"TSC22D1"	4.41344513845222e-08	0.283995271082952	0.213	0.141	0.00172764309944712	"0"	"TSC22D1"
"HSPE1"	4.51828931604994e-08	0.441362683611825	0.8	0.779	0.00176868435276775	"0"	"HSPE1"
"PYGL"	5.73792264686129e-08	0.270641471510656	0.281	0.203	0.00224610982011385	"0"	"PYGL"
"CMB9-22P13.1"	6.01244956281604e-08	0.27122487343271	0.101	0.05	0.00235357338136434	"0"	"CMB9-22P13.1"
"RP11-472N13.3"	9.97197337590752e-08	0.265265447566147	0.229	0.156	0.003903528977999	"0"	"RP11-472N13.3"
"CKS2"	1.26631638106657e-07	0.252818951555673	0.504	0.418	0.00495699547368507	"0"	"CKS2"
"RP11-160E2.6"	1.28250249914456e-07	0.542684787356513	0.216	0.148	0.00502035603290139	"0"	"RP11-160E2.6"
"SMARCD3"	1.6596712006188e-07	0.402060154680161	0.116	0.065	0.0064967829148223	"0"	"SMARCD3"
"ANPEP"	1.7115097516637e-07	0.531085583732477	0.181	0.12	0.00669970492288754	"0"	"ANPEP"
"SNAI1"	1.77576851563627e-07	0.339067825998769	0.247	0.176	0.00695124585445819	"0"	"SNAI1"
"EGR2"	1.88014716938859e-07	0.344132944705907	0.304	0.223	0.00735983609457163	"0"	"EGR2"
"RGCC"	1.942190686615e-07	0.352836816431019	0.532	0.454	0.00760270544275442	"0"	"RGCC"
"EMILIN2"	2.33828582290475e-07	0.262911297981593	0.426	0.345	0.00915321985376066	"0"	"EMILIN2"
"NAF1"	2.44043431588411e-07	0.321448821380977	0.259	0.19	0.00955308012952835	"0"	"NAF1"
"GAS7"	2.72150364164219e-07	0.414631546687193	0.281	0.213	0.0106533260052084	"0"	"GAS7"
"NFKBIE"	2.99466096780725e-07	0.277248534240469	0.285	0.211	0.0117226003584815	"0"	"NFKBIE"
"RELB"	3.32360541960515e-07	0.279116512928291	0.352	0.279	0.0130102534150444	"0"	"RELB"
"TMEM170B"	3.45865977918228e-07	0.390119980257333	0.155	0.098	0.013538923705609	"0"	"TMEM170B"
"MAP3K2"	3.52772856783886e-07	0.268712234044755	0.507	0.432	0.0138092934788052	"0"	"MAP3K2"
"NEK6"	4.32274069423015e-07	0.292634956950586	0.262	0.192	0.0169213684475639	"0"	"NEK6"
"TET3"	4.41969490078095e-07	0.326097935670247	0.141	0.086	0.017300895689107	"0"	"TET3"
"MEF2D"	6.3948478410939e-07	0.277522102585982	0.294	0.224	0.0250326318739621	"0"	"MEF2D"
"ZNF703"	9.4416500162631e-07	0.370793486795417	0.109	0.062	0.0369593389886619	"0"	"ZNF703"
"NFAM1"	9.69695273363027e-07	0.334169263237471	0.251	0.185	0.0379587214757957	"0"	"NFAM1"
"DPEP2"	1.02604979484362e-06	0.280694654317433	0.308	0.241	0.0401647192191534	"0"	"DPEP2"
"AMPD2"	1.07555469908147e-06	0.356895950068662	0.319	0.254	0.0421025886955442	"0"	"AMPD2"
"PPIF"	1.07972685391946e-06	0.340392498256691	0.524	0.46	0.0422659076966772	"0"	"PPIF"
"GBGT1"	1.31020540693174e-06	0.262031920322731	0.273	0.203	0.0512879906543429	"0"	"GBGT1"
"HSPA6"	1.44112370901493e-06	0.369250555963039	0.398	0.325	0.0564127875893896	"0"	"HSPA6"
"PNP"	2.18811075630494e-06	0.294705881209824	0.391	0.321	0.085653595555557	"0"	"PNP"
"SDC2"	2.32621620065672e-06	0.362533360690545	0.152	0.097	0.0910597331747075	"0"	"SDC2"
"LPCAT1"	2.53136221392343e-06	0.274798275462127	0.162	0.107	0.0990901738640325	"0"	"LPCAT1"
"ID3"	3.33128126154868e-06	0.439985931139768	0.296	0.227	0.130403004983323	"0"	"ID3"
"RAB3D"	3.87998994155167e-06	0.358286429719777	0.126	0.078	0.15188220626204	"0"	"RAB3D"
"SIRPB1"	4.09886338131899e-06	0.368505933216589	0.217	0.159	0.160450007061732	"0"	"SIRPB1"
"LYAR"	4.23393721046711e-06	0.259406340556445	0.224	0.166	0.165737472103735	"0"	"LYAR"
"SMIM3"	4.5177265016619e-06	0.295574305954669	0.24	0.178	0.176846403907555	"0"	"SMIM3"
"EFCAB2"	6.54444271246547e-06	0.258698432874317	0.227	0.168	0.256182209979461	"0"	"EFCAB2"
"NBPF26"	9.59897413923804e-06	0.30232003846002	0.502	0.436	0.375751842680473	"0"	"NBPF26"
"STK11"	9.74666878228221e-06	0.325327235016313	0.115	0.07	0.381533349482437	"0"	"STK11"
"AVPI1"	1.11767005507607e-05	0.262087206641262	0.243	0.185	0.437511943059528	"0"	"AVPI1"
"GLA"	1.19259499208489e-05	0.270749509979625	0.446	0.388	0.46684130965163	"0"	"GLA"
"KLHL15"	1.21887172873053e-05	0.341884494751266	0.116	0.071	0.477127338211567	"0"	"KLHL15"
"CH25H"	1.30786721122533e-05	0.408524979566782	0.17	0.118	0.511964619834157	"0"	"CH25H"
"ADRBK1"	1.33587621901404e-05	0.280394046018729	0.41	0.347	0.522928745933044	"0"	"ADRBK1"
"RP11-670E13.6"	1.38545554041818e-05	0.361310779982743	0.171	0.12	0.542336571296695	"0"	"RP11-670E13.6"
"MPEG1"	1.46519953448864e-05	0.254129077147495	0.498	0.434	0.573552357775578	"0"	"MPEG1"
"POLE4"	1.74714719490933e-05	0.307699215141957	0.433	0.376	0.683920769447257	"0"	"POLE4"
"FURIN"	2.18807158619329e-05	0.298981039374413	0.151	0.104	0.856520622415364	"0"	"FURIN"
"JMY"	2.28924388576354e-05	0.255169274558802	0.149	0.101	0.896124519082137	"0"	"JMY"
"HRH2"	2.69906006085105e-05	0.316416114086911	0.277	0.22	1	"0"	"HRH2"
"ALAS1"	2.97944693026407e-05	0.344242866990292	0.186	0.135	1	"0"	"ALAS1"
"NBPF14"	3.26792956967112e-05	0.298324395952655	0.418	0.357	1	"0"	"NBPF14"
"DOK2"	4.54703933001835e-05	0.285351553859573	0.526	0.486	1	"0"	"DOK2"
"TBC1D2"	4.88397818378272e-05	0.267691353591843	0.134	0.09	1	"0"	"TBC1D2"
"LILRA5"	5.44167305983094e-05	0.376470776857235	0.183	0.135	1	"0"	"LILRA5"
"ZBTB21"	5.5995577868313e-05	0.252959884948749	0.132	0.089	1	"0"	"ZBTB21"
"U2AF1"	6.0397771104169e-05	0.267597735204901	0.283	0.23	1	"0"	"U2AF1"
"SNAPC1"	6.42633741282362e-05	0.307620752074862	0.188	0.139	1	"0"	"SNAPC1"
"SIRPB2"	0.000113498383818795	0.262139557752529	0.189	0.141	1	"0"	"SIRPB2"
"NBPF10"	0.000135317108594453	0.283106707992313	0.143	0.102	1	"0"	"NBPF10"
"MLKL"	0.000144631912066998	0.309531174247989	0.156	0.112	1	"0"	"MLKL"
"SLC39A8"	0.000146756139771385	0.52128498706233	0.127	0.087	1	"0"	"SLC39A8"
"RELT"	0.000161943161635077	0.27720267429719	0.331	0.279	1	"0"	"RELT"
"CCDC69"	0.000194071354684211	0.342075128050687	0.234	0.189	1	"0"	"CCDC69"
"POU2F2"	0.000196917391270915	0.27349865504896	0.438	0.385	1	"0"	"POU2F2"
"RPPH1"	0.000356608360014309	0.428029445079992	0.224	0.176	1	"0"	"RPPH1"
"ZDHHC1"	0.000366750853654532	0.471721128155375	0.101	0.068	1	"0"	"ZDHHC1"
"MEGF9"	0.000462686687231753	0.316087340710581	0.198	0.156	1	"0"	"MEGF9"
"EHD1"	0.000501214200321295	0.336567795844093	0.151	0.114	1	"0"	"EHD1"
"NADK"	0.000574223545577613	0.278643886077051	0.26	0.217	1	"0"	"NADK"
"SERPINH1"	0.000723189428473376	0.285709709553454	0.156	0.118	1	"0"	"SERPINH1"
"GPBAR1"	0.000941790886906618	0.297748446261324	0.143	0.106	1	"0"	"GPBAR1"
"RETN"	0.00102229822005664	0.415663761005743	0.108	0.076	1	"0"	"RETN"
"UBALD2"	0.00104707715047383	0.268392924425156	0.211	0.171	1	"0"	"UBALD2"
"TRIM8"	0.00110259502248374	0.252607372766265	0.193	0.153	1	"0"	"TRIM8"
"RNASE1"	0.00110665437601888	0.440059043973764	0.127	0.091	1	"0"	"RNASE1"
"HSPB1"	0.00118023852923009	0.514805495800249	0.706	0.7	1	"0"	"HSPB1"
"FABP5"	0.00152689563344713	0.288194880589274	0.535	0.483	1	"0"	"FABP5"
"SLC4A2"	0.00163721843965326	0.28468516233821	0.122	0.089	1	"0"	"SLC4A2"
"USP12"	0.00196689892246826	0.279991654061074	0.169	0.135	1	"0"	"USP12"
"PHF21A"	0.00201471319259875	0.305204691630021	0.16	0.127	1	"0"	"PHF21A"
"SULT1A1"	0.00206534504269834	0.273305033436401	0.229	0.189	1	"0"	"SULT1A1"
"SP1"	0.00207556536395728	0.267204776756131	0.165	0.13	1	"0"	"SP1"
"LINC00877"	0.00417745223169019	0.274366620662232	0.152	0.12	1	"0"	"LINC00877"
"FLNA"	0.00641436331898502	0.25266242666472	0.49	0.465	1	"0"	"FLNA"
"GRK6"	0.00944874350930424	0.295943987680707	0.138	0.11	1	"0"	"GRK6"
"PSAP"	9.9845029140148e-103	0.669895949530433	0.982	0.951	3.9084336656911e-98	"3"	"PSAP"
"CTSD"	8.62760186233696e-101	1.15350847753515	0.944	0.788	3.3772747490118e-96	"3"	"CTSD"
"CD681"	2.20340610493027e-78	0.641835313621859	0.939	0.864	8.62523319774955e-74	"3"	"CD68"
"LIPA"	1.21932032901601e-76	1.09828565731465	0.782	0.551	4.77302942793317e-72	"3"	"LIPA"
"CTSB"	3.70856484493907e-76	0.704328481170803	0.961	0.906	1.4517177085514e-71	"3"	"CTSB"
"FTL"	3.61330318214181e-75	0.641882671937826	1	0.992	1.41442753064941e-70	"3"	"FTL"
"CD63"	9.57429804009411e-75	0.7090522637658	0.915	0.842	3.74785896779484e-70	"3"	"CD63"
"APOE"	1.37732736107846e-74	1.21502487296991	0.731	0.447	5.39154795494163e-70	"3"	"APOE"
"C1QB"	9.99536610470377e-73	0.982963481007532	0.727	0.466	3.91268606168629e-68	"3"	"C1QB"
"NPC2"	2.96310241798472e-72	0.441007223220323	0.974	0.928	1.15990644152012e-67	"3"	"NPC2"
"C1QC"	2.28216980314525e-70	0.907397827036909	0.744	0.474	8.93355369441207e-66	"3"	"C1QC"
"TYROBP1"	1.1748749318965e-67	0.34344158158298	0.971	0.95	4.59904792090885e-63	"3"	"TYROBP"
"C1QA"	3.84223894311198e-66	0.847898793015001	0.76	0.498	1.50404443428118e-61	"3"	"C1QA"
"B2M"	7.997404194473e-64	0.322585731073607	0.994	0.997	3.13058387192646e-59	"3"	"B2M"
"FCER1G"	6.41564939231617e-61	0.406521819639097	0.965	0.926	2.51140595462216e-56	"3"	"FCER1G"
"ITM2B"	1.85391388690165e-58	0.495095332670533	0.983	0.955	7.25714591027651e-54	"3"	"ITM2B"
"GPNMB"	1.20425034142349e-56	1.44590404174311	0.457	0.2	4.71403796150225e-52	"3"	"GPNMB"
"PRDX1"	3.60056277930813e-56	0.817225303484352	0.86	0.75	1.40944029996017e-51	"3"	"PRDX1"
"ASAH1"	1.1052441926367e-54	0.654231848839246	0.877	0.787	4.32647839207637e-50	"3"	"ASAH1"
"APOC1"	2.08848828282153e-54	1.25396065525941	0.702	0.508	8.17538738310488e-50	"3"	"APOC1"
"DAB2"	2.28951966356824e-53	0.82136894628547	0.636	0.376	8.96232472303788e-49	"3"	"DAB2"
"MARCKS"	9.86426769643942e-52	0.626567739690532	0.767	0.531	3.86136758977121e-47	"3"	"MARCKS"
"TMEM176B"	3.38270306566702e-48	0.77410191500204	0.708	0.463	1.32415911505536e-43	"3"	"TMEM176B"
"DNASE2"	5.14956708778125e-48	0.792668781932632	0.567	0.326	2.01579803651197e-43	"3"	"DNASE2"
"FCGR3A1"	1.93528391580734e-45	0.674590236923571	0.705	0.455	7.57566888842782e-41	"3"	"FCGR3A"
"CTSC"	1.06370197300684e-43	0.596579834326008	0.84	0.771	4.16386137333528e-39	"3"	"CTSC"
"NPL"	2.7646273676363e-43	0.927340679521955	0.413	0.184	1.08221338306123e-38	"3"	"NPL"
"TREM2"	3.90762188544458e-42	0.783723548745617	0.652	0.441	1.52963858705728e-37	"3"	"TREM2"
"HLA-E"	6.31892286416163e-42	0.310449775279279	0.958	0.954	2.47354235517607e-37	"3"	"HLA-E"
"HLA-A"	3.51753529889814e-41	0.2932585717011	0.985	0.982	1.37693919275368e-36	"3"	"HLA-A"
"GIMAP4"	6.17789133146814e-40	0.604868599941423	0.646	0.418	2.4183355617032e-35	"3"	"GIMAP4"
"SLCO2B1"	7.61765022537092e-40	0.662172269480011	0.598	0.361	2.98192918072145e-35	"3"	"SLCO2B1"
"CTSL"	8.44034985117118e-40	0.768391101215681	0.638	0.411	3.30397494924096e-35	"3"	"CTSL"
"FCGR1A"	1.29058669021256e-39	0.696464459296143	0.646	0.424	5.05200159883707e-35	"3"	"FCGR1A"
"S100A11"	1.47908810035677e-39	0.363436826292967	0.969	0.941	5.78989036884657e-35	"3"	"S100A11"
"CD141"	1.01359824715038e-38	0.565016040745927	0.835	0.64	3.96773033847015e-34	"3"	"CD14"
"PLTP"	3.07535487241728e-38	0.757217577407905	0.421	0.203	1.20384766480774e-33	"3"	"PLTP"
"GAL3ST4"	1.97224454792637e-36	0.815071947526564	0.338	0.143	7.72035128285779e-32	"3"	"GAL3ST4"
"CYBA"	1.29552070224944e-35	0.334523342424401	0.967	0.941	5.07131578895543e-31	"3"	"CYBA"
"OLFML3"	1.66717611086384e-35	0.784247526826764	0.488	0.265	6.52616088597649e-31	"3"	"OLFML3"
"ADORA3"	2.81724869970203e-35	0.70118136045073	0.457	0.24	1.10281200349836e-30	"3"	"ADORA3"
"CREG1"	1.27690529970306e-34	0.659889346437001	0.644	0.482	4.99844579568764e-30	"3"	"CREG1"
"A2M"	2.19548674446237e-34	0.60851057837109	0.685	0.501	8.59423286119793e-30	"3"	"A2M"
"MS4A4A"	2.67168083461296e-33	0.765950100859651	0.563	0.385	1.04582946270924e-28	"3"	"MS4A4A"
"CFD1"	1.03376497963351e-32	0.542064286222913	0.733	0.538	4.04667301277539e-28	"3"	"CFD"
"SLC1A3"	1.4366678615749e-32	0.537960297393773	0.582	0.361	5.62383634413496e-28	"3"	"SLC1A3"
"AKR1A1"	4.64024899904903e-32	0.531587041275948	0.76	0.652	1.81642547067774e-27	"3"	"AKR1A1"
"SLC40A1"	6.92574965618868e-32	1.2124014469924	0.408	0.224	2.71108470291506e-27	"3"	"SLC40A1"
"AIF1"	1.22086302836072e-31	0.32789399968901	0.957	0.925	4.77906832451802e-27	"3"	"AIF1"
"ACP2"	1.38679098213999e-31	0.774087966772476	0.342	0.162	5.42859329958697e-27	"3"	"ACP2"
"ALDH1A1"	1.63594176193364e-31	0.769186559202106	0.302	0.128	6.40389402708925e-27	"3"	"ALDH1A1"
"RENBP"	5.68936358652369e-31	0.661728670645399	0.446	0.252	2.2271013759447e-26	"3"	"RENBP"
"GPR34"	1.43990392330997e-30	0.693406290978503	0.54	0.35	5.63650390779686e-26	"3"	"GPR34"
"PDK4"	2.03404326561158e-30	0.68023527218629	0.558	0.358	7.96226236323652e-26	"3"	"PDK4"
"CD81"	2.88364120612589e-30	0.583210322046086	0.627	0.438	1.12880135013798e-25	"3"	"CD81"
"CYBB"	9.12148185202796e-30	0.403274477248447	0.827	0.714	3.57060407097635e-25	"3"	"CYBB"
"OTOA"	9.35298405947274e-30	1.01130574401407	0.154	0.039	3.6612256100806e-25	"3"	"OTOA"
"KCNMA1"	1.13723390824758e-29	0.749965125465417	0.264	0.105	4.45170213383514e-25	"3"	"KCNMA1"
"CTSS1"	1.19800440875753e-29	0.338055311077724	0.951	0.918	4.68958825808137e-25	"3"	"CTSS"
"BST2"	1.8395675593541e-29	0.395856339231775	0.832	0.771	7.20098721109164e-25	"3"	"BST2"
"LPAR6"	1.92770258085156e-29	0.510205975627819	0.626	0.43	7.54599175274343e-25	"3"	"LPAR6"
"TMED9"	2.09229455125104e-29	0.478813033786336	0.69	0.58	8.19028702087218e-25	"3"	"TMED9"
"CTSA"	2.24542781520211e-29	0.571731549345579	0.683	0.536	8.78972718260864e-25	"3"	"CTSA"
"ATP6V0E1"	2.84844352186591e-29	0.329133727970401	0.906	0.846	1.11502321663441e-24	"3"	"ATP6V0E1"
"SLC7A71"	2.98455515561957e-29	0.535216913222635	0.682	0.513	1.16830411566728e-24	"3"	"SLC7A7"
"PLA2G7"	3.60805140515757e-29	1.09310551951171	0.299	0.137	1.41237172254893e-24	"3"	"PLA2G7"
"PLD3"	7.81714082490035e-29	0.594952515844524	0.676	0.538	3.06001977590724e-24	"3"	"PLD3"
"FOLR2"	1.03766177274756e-28	0.807232992496107	0.308	0.137	4.06192700942034e-24	"3"	"FOLR2"
"LAIR1"	2.07640138791477e-28	0.388657133876589	0.736	0.558	8.12807323299235e-24	"3"	"LAIR1"
"GIMAP7"	2.9644899868816e-28	0.571777152829249	0.398	0.211	1.1604496053648e-23	"3"	"GIMAP7"
"SEPP1"	2.02687474117951e-27	0.954114634124568	0.295	0.132	7.93420117434718e-23	"3"	"SEPP1"
"VAT1"	2.56485836658928e-27	0.795744213050387	0.275	0.123	1.00401380760137e-22	"3"	"VAT1"
"MERTK"	5.02451416866741e-27	0.605719903775778	0.385	0.198	1.96684607132486e-22	"3"	"MERTK"
"FUCA1"	6.35071002582557e-27	0.932012084805222	0.371	0.203	2.48598543960942e-22	"3"	"FUCA1"
"GIMAP1"	7.43743592804807e-27	0.504993526449113	0.405	0.214	2.91138429403442e-22	"3"	"GIMAP1"
"FABP3"	9.26735641039353e-27	0.762001659865906	0.136	0.033	3.62770666684855e-22	"3"	"FABP3"
"IDH1"	9.51756147515306e-27	0.682311541423468	0.358	0.188	3.72564943944867e-22	"3"	"IDH1"
"ATP6AP2"	1.32551868890307e-26	0.414521352972876	0.796	0.725	5.18874290771107e-22	"3"	"ATP6AP2"
"FCGRT"	1.37477705353009e-26	0.328257303739792	0.931	0.901	5.38156477604355e-22	"3"	"FCGRT"
"MAFB1"	1.79594744521514e-26	0.314844281931119	0.798	0.604	7.03023627429465e-22	"3"	"MAFB"
"TMEM176A"	1.88131398673816e-26	0.666315820594561	0.573	0.377	7.36440360108654e-22	"3"	"TMEM176A"
"C3"	2.34221905031661e-26	0.492596313799762	0.692	0.513	9.16861647246436e-22	"3"	"C3"
"MSR1"	4.70108542325596e-26	0.427021357195485	0.663	0.483	1.84023988893355e-21	"3"	"MSR1"
"BCAP31"	4.79902570316709e-26	0.470137789584557	0.746	0.649	1.87857861150476e-21	"3"	"BCAP31"
"UQCR10"	2.21077760444985e-25	0.351549322266691	0.894	0.825	8.65408893261895e-21	"3"	"UQCR10"
"SCARB2"	2.23090569756344e-25	0.569007026556666	0.48	0.303	8.73288035311207e-21	"3"	"SCARB2"
"HMOX1"	2.33104498252206e-25	0.883927761309154	0.781	0.654	9.12487558408261e-21	"3"	"HMOX1"
"TCN2"	2.87891965100969e-25	0.438050123525977	0.265	0.114	1.12695309738774e-20	"3"	"TCN2"
"C3AR1"	4.03235793714591e-25	0.573047975738966	0.555	0.365	1.57846651449577e-20	"3"	"C3AR1"
"GNPDA1"	7.07251168567583e-25	0.672977517371776	0.427	0.254	2.76853469935781e-20	"3"	"GNPDA1"
"SERPING1"	8.23603118417103e-25	0.646557827599233	0.436	0.258	3.22399440704375e-20	"3"	"SERPING1"
"SDC3"	9.84998546448037e-25	0.705290814467886	0.206	0.077	3.85577681007084e-20	"3"	"SDC3"
"ADAP2"	1.05290295737936e-24	0.436106104461933	0.652	0.492	4.12158862666149e-20	"3"	"ADAP2"
"AKR1B1"	1.11295433540478e-24	0.489547659997319	0.721	0.62	4.356659745942e-20	"3"	"AKR1B1"
"MAF"	1.18306425954709e-24	0.578711409541812	0.321	0.157	4.63110504399708e-20	"3"	"MAF"
"HSD17B14"	1.39110921937409e-24	0.659601589727165	0.176	0.058	5.44549703923988e-20	"3"	"HSD17B14"
"CYP27A1"	1.40011017030988e-24	1.07411793520295	0.187	0.066	5.48073126167801e-20	"3"	"CYP27A1"
"FCGR1B"	1.72048761947995e-24	0.616659616942306	0.443	0.268	6.73484878645428e-20	"3"	"FCGR1B"
"CAPZB"	1.81758921681121e-24	0.302659342138842	0.896	0.838	7.11495298920746e-20	"3"	"CAPZB"
"LGALS3BP"	2.13355725965286e-24	0.593569858889774	0.426	0.25	8.35180989291113e-20	"3"	"LGALS3BP"
"GLMP"	4.50911243786416e-24	0.683424170343202	0.393	0.229	1.76509206380192e-19	"3"	"GLMP"
"DNPH1"	5.45423752727761e-24	0.555807351944796	0.512	0.351	2.13506128005282e-19	"3"	"DNPH1"
"GRN"	7.63624770101659e-24	0.290787515988529	0.948	0.929	2.98920916256294e-19	"3"	"GRN"
"NUPR1"	8.35332709520085e-24	1.04033874378865	0.19	0.07	3.26990989141637e-19	"3"	"NUPR1"
"TMBIM6"	8.52258596107605e-24	0.359715362309719	0.905	0.863	3.33616627446322e-19	"3"	"TMBIM6"
"FCHO2"	1.73463087433904e-23	0.420037609292394	0.394	0.216	6.79021255760016e-19	"3"	"FCHO2"
"SCPEP1"	2.31529133147539e-23	0.453200849282797	0.663	0.523	9.0632079170604e-19	"3"	"SCPEP1"
"MGLL"	2.85090679556813e-23	0.73643832016218	0.175	0.061	1.11598746512515e-18	"3"	"MGLL"
"CMKLR1"	4.25474930221147e-23	0.509664631391689	0.218	0.086	1.66552161435068e-18	"3"	"CMKLR1"
"DAD1"	9.51399932503926e-23	0.362579073226976	0.782	0.709	3.72425503578662e-18	"3"	"DAD1"
"MGST3"	1.56956642338071e-22	0.485727110617578	0.695	0.588	6.14406776432378e-18	"3"	"MGST3"
"CAPG"	2.30105601000121e-22	0.4502424879041	0.825	0.811	9.00748375114974e-18	"3"	"CAPG"
"ATOX1"	2.38111825763926e-22	0.518512310538989	0.695	0.605	9.3208874195289e-18	"3"	"ATOX1"
"LHFPL2"	2.46708007909376e-22	0.468436923372566	0.371	0.202	9.65738496961253e-18	"3"	"LHFPL2"
"PRDX4"	3.2774289733758e-22	0.515365844438872	0.486	0.331	1.28294957162796e-17	"3"	"PRDX4"
"ME1"	5.75514250747183e-22	0.605722575255325	0.201	0.079	2.25285053454985e-17	"3"	"ME1"
"LAMP2"	6.53864344357367e-22	0.487913562649574	0.588	0.449	2.55955197598691e-17	"3"	"LAMP2"
"LGALS3"	1.55993491039648e-21	0.638646485454762	0.812	0.738	6.10636520674702e-17	"3"	"LGALS3"
"LAMP1"	1.58151491164103e-21	0.523853629409511	0.569	0.406	6.19084012161881e-17	"3"	"LAMP1"
"PPIB"	4.62639244191768e-21	0.275953608249774	0.914	0.874	1.81100132138868e-16	"3"	"PPIB"
"SLC38A6"	6.28483592760387e-21	0.518086187211549	0.285	0.144	2.46019902386054e-16	"3"	"SLC38A6"
"GIMAP5"	9.66923025368783e-21	0.480137126824844	0.187	0.072	3.7850201828061e-16	"3"	"GIMAP5"
"CD84"	1.28561308530062e-20	0.434827221081041	0.587	0.432	5.03253242240927e-16	"3"	"CD84"
"SLAMF8"	9.06194990639292e-20	0.541209091159818	0.436	0.283	3.54730029085751e-15	"3"	"SLAMF8"
"NDUFB2"	1.05130175178294e-19	0.328858468483617	0.87	0.819	4.11532070735432e-15	"3"	"NDUFB2"
"TNFSF13"	1.07595001316053e-19	0.44713748377476	0.66	0.553	4.2118063265169e-15	"3"	"TNFSF13"
"FMNL2"	1.13141348594349e-19	0.468295065813317	0.368	0.208	4.42891809072578e-15	"3"	"FMNL2"
"PTAFR"	1.8035680026335e-19	0.390834831372273	0.539	0.378	7.06006694630883e-15	"3"	"PTAFR"
"LGMN"	1.91365955433208e-19	1.00071977915381	0.536	0.415	7.49102032543291e-15	"3"	"LGMN"
"IGSF6"	2.34908609113037e-19	0.410309574981033	0.789	0.696	9.19549750372982e-15	"3"	"IGSF6"
"UBL5"	2.85136908592431e-19	0.269920590158804	0.915	0.85	1.11616842868507e-14	"3"	"UBL5"
"STAB1"	3.1947072705232e-19	0.462820201378725	0.536	0.37	1.25056816104631e-14	"3"	"STAB1"
"PPT1"	9.62096542344348e-19	0.285096022199814	0.864	0.812	3.76612691500695e-14	"3"	"PPT1"
"BLVRA1"	1.12838267003429e-18	0.433750314338839	0.499	0.344	4.41705396184922e-14	"3"	"BLVRA"
"CHCHD10"	1.14489709593185e-18	0.43615568992239	0.744	0.636	4.48169968202523e-14	"3"	"CHCHD10"
"CD9"	1.80334888133668e-18	0.464231507039543	0.708	0.577	7.05920919599242e-14	"3"	"CD9"
"LILRB4"	2.0870168033364e-18	0.436554946486729	0.63	0.501	8.16962727666032e-14	"3"	"LILRB4"
"PSME2"	2.42415424749833e-18	0.436276607681639	0.807	0.76	9.48935180183219e-14	"3"	"PSME2"
"LINC01268"	2.74285705845068e-18	0.405848399712131	0.113	0.033	1.07369139553052e-13	"3"	"LINC01268"
"ABI3"	2.98560503112444e-18	0.385118275950557	0.644	0.506	1.16871508943366e-13	"3"	"ABI3"
"IFI6"	5.37097325118808e-18	0.461194026650435	0.485	0.336	2.10246747917758e-13	"3"	"IFI6"
"CTSZ"	5.66880889502229e-18	0.444966942065718	0.752	0.668	2.21905524195647e-13	"3"	"CTSZ"
"TSPAN4"	6.54093518054325e-18	0.639346085531307	0.357	0.222	2.56044907642366e-13	"3"	"TSPAN4"
"KLHDC8B"	6.6491748438065e-18	0.562205998633898	0.149	0.055	2.60281949260805e-13	"3"	"KLHDC8B"
"CD53"	7.25065114211391e-18	0.275823389881815	0.851	0.79	2.83826738958049e-13	"3"	"CD53"
"COX5B"	8.12978246365639e-18	0.250658451964614	0.913	0.866	3.18240334539829e-13	"3"	"COX5B"
"ARL6IP5"	9.4991822664206e-18	0.300077390899884	0.802	0.737	3.71845489819035e-13	"3"	"ARL6IP5"
"FCGR3B"	9.9325510609395e-18	0.457908574395161	0.183	0.077	3.88809711280477e-13	"3"	"FCGR3B"
